,vIG,vEAA,vENT,vRNAP,vAF,vdeg,wIG,wEAA,wENT,wRNAP,wAF,wRNase,wrP,prot_fraction,growth_rate,EGVs,name
0.21EGM7,22.45652173913045,14.563324671898455,2.222933631040734,0.0024811862189354577,0.0024811862189354577,0.0020844347733952762,7.159749060654867e-05,0.0011939614592119932,0.0001275716911591711,0.0009600968322257726,0.00017087102427735528,7.616254233490418e-05,0.00039829662764459957,0.21,2.0660000000000016,EGM7,R_deg_hill2_glyAA
0.21EGM8,22.456521739130448,14.563324671898453,2.2229336310407337,0.0024811862189354577,0.0024811862189354577,0.002084434773395276,8.219656119526499e-05,0.001193961459211993,0.0001275716911591711,0.0009600968322257726,0.00017087102427735528,7.616254233490418e-05,0.0003967514455401816,0.21,2.0660000000000016,EGM8,R_deg_hill2_glyAA
0.21EGM9,22.456521739130448,14.563324671898455,2.222933631040734,0.0024811862189354577,0.0024811862189354577,0.002084434773395276,7.159749060654867e-05,0.0011953659719505184,0.0001275716911591711,0.0009600968322257726,0.00017087102427735528,7.616254233490418e-05,0.00039675144554018166,0.21,2.0660000000000016,EGM9,R_deg_hill2_glyAA
0.21EGM10,22.456521739130448,14.563324671898455,2.222933631040734,0.0024811862189354577,0.0024811862189354577,0.002084434773395276,7.159749060654867e-05,0.0011939614592119932,0.00012897620389769638,0.0009600968322257726,0.00017087102427735528,7.616254233490418e-05,0.00039675144554018166,0.21,2.0660000000000016,EGM10,R_deg_hill2_glyAA
0.215EGM1,22.880434782608713,14.802193699080883,2.2831439238280797,0.0023561150369156344,0.0023561150369156344,0.00194602166970575,7.432610373054226e-05,0.0012364530847843367,0.000133500498879392,0.0009230314863149448,0.0001653207384235805,7.198883465782665e-05,0.0004100933672098844,0.215,2.1050000000000018,EGM1,R_deg_hill2_glyAA
0.215EGM2,22.880434782608713,14.802193699080883,2.2831439238280797,0.0023557513927679485,0.0023557513927679485,0.0019456580255580638,7.432610373054227e-05,0.0012364530847843367,0.000133500498879392,0.000923063060894337,0.00016529522272588448,7.197538243433417e-05,0.0004100933672098844,0.215,2.1050000000000018,EGM2,R_deg_hill2_glyAA
0.215EGM3,22.880434782608717,14.802193699080881,2.2831439238280797,0.002355751392767948,0.002355751392767948,0.0019456580255580638,7.432610373054226e-05,0.0012364530847843367,0.000133500498879392,0.0009228890251053392,0.000165451319441247,7.197538243433417e-05,0.0004100933672098844,0.215,2.1050000000000018,EGM3,R_deg_hill2_glyAA
0.215EGM4,22.880434782608717,14.801369609482025,2.2835611359334016,0.0023556334136163497,0.0023555178128820175,0.0019454651076716237,7.432610373054227e-05,0.0012363842471412574,0.00013352489419832817,0.0009228428055999468,0.00016527883320388833,7.196824585715949e-05,0.0004100527052103933,0.215,2.1050000000000018,EGM4,R_deg_hill2_glyAA
0.215EGM5,22.880434782608717,14.802193699080883,2.28314392382808,0.002355751392767948,0.002355751392767948,0.0019456580255580638,7.432610373054226e-05,0.0012364530847843367,0.000133500498879392,0.0009228890251053392,0.0001652952227258845,7.27241858659624e-05,0.0004100933672098844,0.215,2.1050000000000018,EGM5,R_deg_hill2_glyAA
0.215EGM6,22.880434782608713,14.801952854655338,2.2832658562125863,0.0023558772027887824,0.0023558772027887824,0.0019457619343480506,7.432610373054226e-05,0.0012364329666289487,0.00013350762853687497,0.0009229383124315965,0.0001653040503956797,7.197922631378233e-05,0.0004101152684407321,0.215,2.1050000000000018,EGM6,R_deg_hill2_glyAA
0.215EGM7,22.880434782608717,14.802193699080883,2.2831439238280797,0.002355751392767948,0.002355751392767948,0.0019456580255580635,7.432610373054226e-05,0.0012364530847843364,0.000133500498879392,0.0009228890251053393,0.00016529522272588448,7.197538243433416e-05,0.00041022755672191796,0.215,2.1050000000000018,EGM7,R_deg_hill2_glyAA
0.215EGM8,22.880434782608717,14.802193699080883,2.28314392382808,0.0023557513927679485,0.0023557513927679485,0.0019456580255580638,7.526848328149234e-05,0.0012364530847843369,0.000133500498879392,0.0009228890251053392,0.0001652952227258845,7.197538243433417e-05,0.0004100933672098844,0.215,2.1050000000000018,EGM8,R_deg_hill2_glyAA
0.215EGM9,22.880434782608713,14.802193699080881,2.2831439238280797,0.002355751392767948,0.002355751392767948,0.0019456580255580638,7.432610373054226e-05,0.0012365779621566267,0.000133500498879392,0.0009228890251053392,0.0001652952227258845,7.197538243433417e-05,0.0004100933672098844,0.215,2.1050000000000018,EGM9,R_deg_hill2_glyAA
0.215EGM10,22.880434782608713,14.802193699080881,2.2831439238280797,0.002355751392767948,0.002355751392767948,0.0019456580255580638,7.432610373054226e-05,0.0012364530847843367,0.000133625376251682,0.0009228890251053392,0.0001652952227258845,7.197538243433417e-05,0.0004100933672098844,0.215,2.1050000000000018,EGM10,R_deg_hill2_glyAA
0.22EGM1,23.271739130434803,15.023871143969746,2.338123758974918,0.0022356031167012204,0.0022356031167012204,0.001812942283348062,7.689011339237804e-05,0.0012764328618745738,0.000139053415776814,0.000885124260093386,0.00015954754242857724,6.777834538527114e-05,0.00042266083335315823,0.22,2.141000000000002,EGM1,R_deg_hill2_glyAA
0.22EGM2,23.271739130434803,15.023871143969744,2.338123758974918,0.002231852642136612,0.002231852642136612,0.0018091918087834533,7.689011339237802e-05,0.0012764328618745735,0.00013905341577681398,0.000885455267539894,0.000159279883560483,6.763813079447386e-05,0.00042266083335315823,0.22,2.141000000000002,EGM2,R_deg_hill2_glyAA
0.22EGM3,23.271739130434803,15.023871143969744,2.338123758974918,0.0022318526421366116,0.0022318526421366116,0.0018091918087834535,7.689011339237802e-05,0.0012764328618745738,0.000139053415776814,0.0008836393650334361,0.00016090860842396762,6.763813079447388e-05,0.0004226608333531583,0.22,2.141000000000002,EGM3,R_deg_hill2_glyAA
0.22EGM4,23.271739130434803,15.015456168286303,2.3423840114110317,0.002230815073100192,0.002229622640189562,0.0018073841171912745,7.689011339237804e-05,0.0012757179228690874,0.00013930678245641732,0.0008832285687168644,0.0001591207357548619,6.757054875051686e-05,0.0004222385229982879,0.22,2.141000000000002,EGM4,R_deg_hill2_glyAA
0.22EGM5,23.271739130434803,15.023871143969746,2.338123758974918,0.002231852642136612,0.002231852642136612,0.0018091918087834538,7.689011339237802e-05,0.0012764328618745735,0.000139053415776814,0.0008836393650334361,0.00015927988356048304,7.545120209532257e-05,0.0004226608333531583,0.22,2.141000000000002,EGM5,R_deg_hill2_glyAA
0.22EGM6,23.271739130434803,15.021309234615682,2.339420777644648,0.002233090709426175,0.002233090709426175,0.0018101954150057963,7.689011339237802e-05,0.0012762152012425478,0.00013913055235936656,0.0008841295430017141,0.00015936824029604818,6.767565144242475e-05,0.0004228952944203787,0.22,2.141000000000002,EGM6,R_deg_hill2_glyAA
0.22EGM7,23.271739130434803,15.023871143969746,2.338123758974918,0.002231852642136612,0.002231852642136612,0.0018091918087834533,7.689011339237802e-05,0.0012764328618745735,0.000139053415776814,0.0008836393650334362,0.00015927988356048302,6.763813079447388e-05,0.0004240291553679158,0.22,2.141000000000002,EGM7,R_deg_hill2_glyAA
0.22EGM8,23.271739130434803,15.023871143969744,2.338123758974918,0.002231852642136612,0.002231852642136612,0.0018091918087834533,8.672297247533466e-05,0.0012764328618745735,0.000139053415776814,0.0008836393650334362,0.000159279883560483,6.763813079447386e-05,0.00042266083335315823,0.22,2.141000000000002,EGM8,R_deg_hill2_glyAA
0.22EGM9,23.271739130434803,15.023871143969746,2.338123758974918,0.002231852642136612,0.002231852642136612,0.0018091918087834538,7.689011339237802e-05,0.0012777358417653613,0.000139053415776814,0.0008836393650334361,0.00015927988356048304,6.763813079447388e-05,0.0004226608333531583,0.22,2.141000000000002,EGM9,R_deg_hill2_glyAA
0.22EGM10,23.271739130434803,15.023871143969746,2.338123758974918,0.002231852642136612,0.002231852642136612,0.0018091918087834538,7.689011339237802e-05,0.0012764328618745735,0.0001403563956676017,0.0008836393650334361,0.00015927988356048304,6.763813079447388e-05,0.0004226608333531583,0.22,2.141000000000002,EGM10,R_deg_hill2_glyAA
0.225EGM1,23.66304347826089,15.24537662063502,2.393190656529423,0.002113928805550038,0.002113928805550038,0.0016785225054588785,7.949760131508334e-05,0.0013170311469493043,0.00014472155720179328,0.0008455684229593419,0.00015340076698941454,6.33990885841479e-05,0.0004354063000911595,0.225,2.177000000000002,EGM1,R_deg_hill2_glyAA
0.225EGM2,23.66304347826089,15.24537662063502,2.393190656529423,0.002113501008442722,0.002113501008442722,0.0016780947083515627,7.949760131508333e-05,0.0013170311469493043,0.00014472155720179328,0.0008456067898825623,0.000153369723179327,6.338293035772285e-05,0.0004354063000911595,0.225,2.177000000000002,EGM2,R_deg_hill2_glyAA
0.225EGM3,23.66304347826089,15.245376620635021,2.393190656529423,0.0021135010084427225,0.0021135010084427225,0.0016780947083515632,7.949760131508334e-05,0.0013170311469493043,0.00014472155720179328,0.0008453973047436151,0.0001535576152347213,6.338293035772285e-05,0.00043540630009115955,0.225,2.177000000000002,EGM3,R_deg_hill2_glyAA
0.225EGM4,23.66304347826089,15.244424533573836,2.393672669951016,0.0021134014549853038,0.0021132651751903076,0.0016779074595490548,7.949760131508333e-05,0.0013169488972059632,0.00014475070562453796,0.0008453574835066045,0.0001533526095463101,6.337585782614887e-05,0.0004353577156412528,0.225,2.177000000000002,EGM4,R_deg_hill2_glyAA
0.225EGM5,23.663043478260892,15.245376620635021,2.393190656529423,0.0021135010084427225,0.0021135010084427225,0.001678094708351563,7.949760131508334e-05,0.0013170311469493043,0.00014472155720179328,0.0008453973047436151,0.000153369723179327,6.42842575607211e-05,0.00043540630009115955,0.225,2.177000000000002,EGM5,R_deg_hill2_glyAA
0.225EGM6,23.663043478260892,15.245075647401135,2.3933430303449983,0.0021136355744924436,0.0021136355744924436,0.001678201552197418,7.949760131508333e-05,0.0013170051462060438,0.0001447307715850296,0.0008454511309662143,0.0001533794881890018,6.338696593212e-05,0.00043543402229502553,0.225,2.177000000000002,EGM6,R_deg_hill2_glyAA
0.225EGM7,23.663043478260885,15.24537662063502,2.3931906565294225,0.0021135010084427225,0.0021135010084427225,0.0016780947083515627,7.949760131508331e-05,0.0013170311469493043,0.00014472155720179328,0.000845397304743615,0.000153369723179327,6.338293035772285e-05,0.00043556064388390944,0.225,2.177000000000002,EGM7,R_deg_hill2_glyAA
0.225EGM8,23.66304347826089,15.24537662063502,2.393190656529423,0.0021135010084427225,0.0021135010084427225,0.0016780947083515627,8.063193415724675e-05,0.0013170311469493043,0.00014472155720179328,0.000845397304743615,0.000153369723179327,6.338293035772285e-05,0.0004354063000911595,0.225,2.177000000000002,EGM8,R_deg_hill2_glyAA
0.225EGM9,23.663043478260892,15.24537662063502,2.393190656529423,0.0021135010084427225,0.0021135010084427225,0.0016780947083515627,7.949760131508333e-05,0.0013171814605936194,0.00014472155720179328,0.000845397304743615,0.000153369723179327,6.338293035772285e-05,0.00043540630009115955,0.225,2.177000000000002,EGM9,R_deg_hill2_glyAA
0.225EGM10,23.663043478260892,15.24537662063502,2.393190656529423,0.0021135010084427225,0.0021135010084427225,0.0016780947083515627,7.949760131508333e-05,0.0013170311469493043,0.00014487187084610866,0.000845397304743615,0.000153369723179327,6.338293035772285e-05,0.00043540630009115955,0.225,2.177000000000002,EGM10,R_deg_hill2_glyAA
0.23EGM1,24.021739130434806,15.44997004657276,2.4428855779079024,0.0020009130278242056,0.0020009130278242056,0.0015535794349865247,8.192599302200768e-05,0.0013549378493224538,0.00014996603131045748,0.0008072526487939908,0.00014740059304971663,5.9185071560386045e-05,0.00044733359283768076,0.23,2.210000000000002,EGM1,R_deg_hill2_glyAA
0.23EGM2,24.021739130434806,15.449970046572762,2.4428855779079024,0.0019991614886979204,0.0019991614886979204,0.0015518278958602395,8.192599302200768e-05,0.0013549378493224536,0.00014996603131045748,0.0008074120158213882,0.00014727156300074694,5.9118345027969695e-05,0.0004473335928376807,0.23,2.210000000000002,EGM2,R_deg_hill2_glyAA
0.23EGM3,24.021739130434806,15.44997004657276,2.442885577907902,0.00199916148869792,0.00199916148869792,0.0015518278958602395,8.192599302200767e-05,0.0013549378493224536,0.00014996603131045748,0.0008065460040875502,0.00014804830890971241,5.911834502796969e-05,0.0004473335928376807,0.23,2.210000000000002,EGM3,R_deg_hill2_glyAA
0.23EGM4,24.021739130434806,15.446106051369672,2.4448418039977153,0.0019988253173081312,0.0019982669329431314,0.0015511335064462117,8.192599302200768e-05,0.0013545989830764684,0.00015008612185652656,0.0008064103783801443,0.0001472056640601441,5.909189160934526e-05,0.00044713342649691954,0.23,2.210000000000002,EGM4,R_deg_hill2_glyAA
0.23EGM5,24.021739130434806,15.44997004657276,2.442885577907902,0.00199916148869792,0.00199916148869792,0.0015518278958602393,8.192599302200767e-05,0.0013549378493224536,0.00014996603131045745,0.0008065460040875502,0.00014727156300074694,6.284443241415094e-05,0.0004473335928376807,0.23,2.210000000000002,EGM5,R_deg_hill2_glyAA
0.23EGM6,24.021739130434806,15.448704598849996,2.4435262365320596,0.0019996857785215616,0.0019996857785215616,0.001552234870273483,8.192599302200767e-05,0.0013548268715658145,0.00015000536063155157,0.000806757524699883,0.00014731018568442186,5.913384910148447e-05,0.0004474509082480783,0.23,2.210000000000002,EGM6,R_deg_hill2_glyAA
0.23EGM7,24.02173913043481,15.449970046572762,2.4428855779079024,0.0019991614886979204,0.0019991614886979204,0.0015518278958602395,8.192599302200767e-05,0.001354937849322454,0.00014996603131045748,0.0008065460040875502,0.00014727156300074694,5.9118345027969695e-05,0.0004479577793894789,0.23,2.210000000000002,EGM7,R_deg_hill2_glyAA
0.23EGM8,24.021739130434803,15.44997004657276,2.442885577907902,0.00199916148869792,0.00199916148869792,0.0015518278958602395,8.661532590895095e-05,0.0013549378493224536,0.00014996603131045745,0.0008065460040875501,0.00014727156300074694,5.9118345027969695e-05,0.0004473335928376807,0.23,2.210000000000002,EGM8,R_deg_hill2_glyAA
0.23EGM9,24.021739130434806,15.44997004657276,2.442885577907902,0.00199916148869792,0.00199916148869792,0.0015518278958602393,8.192599302200767e-05,0.001355559246049626,0.00014996603131045745,0.0008065460040875502,0.00014727156300074694,5.9118345027969695e-05,0.0004473335928376807,0.23,2.210000000000002,EGM9,R_deg_hill2_glyAA
0.23EGM10,24.021739130434806,15.44997004657276,2.442885577907902,0.00199916148869792,0.00199916148869792,0.0015518278958602393,8.192599302200767e-05,0.0013549378493224536,0.00015058742803762985,0.0008065460040875502,0.00014727156300074694,5.9118345027969695e-05,0.0004473335928376807,0.23,2.210000000000002,EGM10,R_deg_hill2_glyAA
0.235EGM1,24.358695652173935,15.6433894289205,2.4889482222371933,0.0018932734065995117,0.0018932734065995117,0.001434526087206774,8.424048913043493e-05,0.001391144274214717,0.00015493702683426543,0.000769511109888,0.00014142752347298361,5.5056355117984893e-05,0.00045874731939273754,0.235,2.241000000000002,EGM1,R_deg_hill2_glyAA
0.235EGM2,24.35869565217394,15.6433894289205,2.4889482222371933,0.0018904804885674024,0.0018904804885674024,0.0014317331691746649,8.424048913043493e-05,0.0013911442742147169,0.0001549370268342654,0.0007697686304332449,0.00014121889249598508,5.4949164396001835e-05,0.00045874731939273754,0.235,2.241000000000002,EGM2,R_deg_hill2_glyAA
0.235EGM3,24.35869565217393,15.6433894289205,2.4889482222371933,0.0018904804885674022,0.0018904804885674022,0.0014317331691746649,8.424048913043495e-05,0.001391144274214717,0.00015493702683426543,0.0007683759429083007,0.0001424680260760504,5.4949164396001835e-05,0.00045874731939273754,0.235,2.241000000000002,EGM3,R_deg_hill2_glyAA
0.235EGM4,24.35869565217393,15.637279302719854,2.492041597786984,0.0018900489283583664,0.0018891578143304419,0.0014307314573937069,8.424048913043493e-05,0.0013906009094204455,0.00015512958946223987,0.0007682005375102841,0.00014112008873048412,5.491071922583021e-05,0.000458426356936735,0.235,2.241000000000002,EGM4,R_deg_hill2_glyAA
0.235EGM5,24.35869565217394,15.643389428920498,2.4889482222371933,0.0018904804885674024,0.0018904804885674024,0.0014317331691746649,8.424048913043493e-05,0.001391144274214717,0.0001549370268342654,0.0007683759429083007,0.00014121889249598508,6.094131810111219e-05,0.0004587473193927375,0.235,2.241000000000002,EGM5,R_deg_hill2_glyAA
0.235EGM6,24.35869565217394,15.641322484779216,2.4899946547100202,0.0018912753062959545,0.0018912753062959545,0.0014323351150356764,8.424048913043493e-05,0.0013909604638250104,0.0001550021672556989,0.0007686989924321174,0.00014127826538030792,5.4972266760874256e-05,0.0004589401912602782,0.235,2.241000000000002,EGM6,R_deg_hill2_glyAA
0.235EGM7,24.358695652173935,15.6433894289205,2.4889482222371933,0.0018904804885674024,0.0018904804885674024,0.0014317331691746646,8.424048913043493e-05,0.0013911442742147169,0.0001549370268342654,0.0007683759429083007,0.00014121889249598508,5.494916439600183e-05,0.0004597297554424799,0.235,2.241000000000002,EGM7,R_deg_hill2_glyAA
0.235EGM8,24.358695652173935,15.643389428920498,2.4889482222371933,0.0018904804885674022,0.0018904804885674022,0.0014317331691746646,9.178169805033387e-05,0.001391144274214717,0.00015493702683426543,0.0007683759429083008,0.00014121889249598508,5.4949164396001835e-05,0.00045874731939273754,0.235,2.241000000000002,EGM8,R_deg_hill2_glyAA
0.235EGM9,24.35869565217394,15.643389428920498,2.4889482222371933,0.0018904804885674024,0.0018904804885674024,0.0014317331691746649,8.424048913043493e-05,0.0013921435810787695,0.0001549370268342654,0.0007683759429083007,0.00014121889249598508,5.4949164396001835e-05,0.0004587473193927375,0.235,2.241000000000002,EGM9,R_deg_hill2_glyAA
0.235EGM10,24.35869565217394,15.643389428920498,2.4889482222371933,0.0018904804885674024,0.0018904804885674024,0.0014317331691746649,8.424048913043493e-05,0.001391144274214717,0.00015593633369831767,0.0007683759429083007,0.00014121889249598508,5.4949164396001835e-05,0.0004587473193927375,0.235,2.241000000000002,EGM10,R_deg_hill2_glyAA
0.24EGM1,24.673913043478283,15.8257335703454,2.5313285686593288,0.001791018995172931,0.001791018995172931,0.0013213909317769238,8.643484970477738e-05,0.0014255720319319085,0.00015961432919046336,0.0007325510738916215,0.00013552043730141858,5.103480808755892e-05,0.000469628063396007,0.24,2.270000000000002,EGM1,R_deg_hill2_glyAA
0.24EGM2,24.673913043478283,15.825733570345399,2.5313285686593288,0.0017879647851211974,0.0017879647851211974,0.0013183367217251907,8.643484970477738e-05,0.0014255720319319085,0.00015961432919046336,0.0007328361507104226,0.00013528933540750407,5.091684827710396e-05,0.0004696280633960069,0.24,2.270000000000002,EGM2,R_deg_hill2_glyAA
0.24EGM3,24.673913043478283,15.8257335703454,2.5313285686593288,0.0017879647851211978,0.0017879647851211978,0.001318336721725191,8.643484970477741e-05,0.0014255720319319082,0.00015961432919046336,0.0007313018605335735,0.00013666547567381645,5.091684827710397e-05,0.00046962806339600696,0.24,2.270000000000002,EGM3,R_deg_hill2_glyAA
0.24EGM4,24.673913043478287,15.819103622632118,2.5346851144129188,0.0017875972042801797,0.0017866217014222022,0.0013173464133167305,8.64348497047774e-05,0.0014249748104513866,0.0001598259780477036,0.0007311515149813736,0.00013518770874094673,5.0878600550138485e-05,0.00046927528810547167,0.24,2.270000000000002,EGM4,R_deg_hill2_glyAA
0.24EGM5,24.673913043478283,15.825733570345403,2.5313285686593288,0.0017879647851211978,0.0017879647851211978,0.001318336721725191,8.64348497047774e-05,0.0014255720319319085,0.0001596143291904634,0.0007313018605335736,0.00013528933540750407,5.751825914871313e-05,0.000469628063396007,0.24,2.270000000000002,EGM5,R_deg_hill2_glyAA
0.24EGM6,24.673913043478283,15.823424066024907,2.532497802151823,0.0017887906551153374,0.0017887906551153374,0.0013189456681371703,8.64348497047774e-05,0.00142536399324907,0.00015968805585790677,0.0007316396525685728,0.00013535182623706065,5.094036702732665e-05,0.00046984498697816713,0.24,2.270000000000002,EGM6,R_deg_hill2_glyAA
0.24EGM7,24.673913043478283,15.825733570345399,2.5313285686593288,0.0017879647851211978,0.0017879647851211978,0.0013183367217251907,8.643484970477738e-05,0.0014255720319319085,0.00015961432919046336,0.0007313018605335735,0.00013528933540750407,5.091684827710396e-05,0.00047068784098153123,0.24,2.270000000000002,EGM7,R_deg_hill2_glyAA
0.24EGM8,24.673913043478283,15.8257335703454,2.5313285686593288,0.0017879647851211976,0.0017879647851211976,0.0013183367217251907,9.474281725681803e-05,0.0014255720319319085,0.00015961432919046336,0.0007313018605335735,0.00013528933540750407,5.091684827710396e-05,0.00046962806339600696,0.24,2.270000000000002,EGM8,R_deg_hill2_glyAA
0.24EGM9,24.673913043478283,15.825733570345403,2.5313285686593288,0.0017879647851211978,0.0017879647851211978,0.001318336721725191,8.64348497047774e-05,0.0014266729441449583,0.0001596143291904634,0.0007313018605335736,0.00013528933540750407,5.091684827710397e-05,0.000469628063396007,0.24,2.270000000000002,EGM9,R_deg_hill2_glyAA
0.24EGM10,24.673913043478283,15.825733570345403,2.5313285686593288,0.0017879647851211978,0.0017879647851211978,0.001318336721725191,8.64348497047774e-05,0.0014255720319319085,0.00016071524140351328,0.0007313018605335736,0.00013528933540750407,5.091684827710397e-05,0.000469628063396007,0.24,2.270000000000002,EGM10,R_deg_hill2_glyAA
0.245EGM1,24.96739130434785,15.997086630930331,2.5699840094221837,0.0016941708535664888,0.0016941708535664888,0.0012142135749856572,8.850323738593681e-05,0.0014581471425098016,0.0001639792574900767,0.0006965678418174873,0.0001297170150214076,4.7140995039384384e-05,0.0004799572785808316,0.245,2.297000000000002,EGM1,R_deg_hill2_glyAA
0.245EGM2,24.96739130434785,15.99708663093033,2.5699840094221837,0.0016918899396944857,0.0016918899396944857,0.0012119326611136543,8.850323738593682e-05,0.0014581471425098016,0.0001639792574900767,0.0006967831359332275,0.00012954237304927456,4.705244014942063e-05,0.00047995727858083157,0.245,2.297000000000002,EGM2,R_deg_hill2_glyAA
0.245EGM3,24.96739130434785,15.997086630930331,2.5699840094221833,0.0016918899396944857,0.0016918899396944857,0.0012119326611136543,8.850323738593682e-05,0.0014581471425098016,0.0001639792574900767,0.0006956300312951022,0.00013057661920931615,4.705244014942063e-05,0.0004799572785808316,0.245,2.297000000000002,EGM3,R_deg_hill2_glyAA
0.245EGM4,24.96739130434785,15.992170751364013,2.5724727733456794,0.001691686384285549,0.0016909569132493485,0.0012112643166805946,8.850323738593682e-05,0.00145769905618584,0.00016413805445486199,0.0006955463383478444,0.0001294709343244586,4.7026492143029874e-05,0.00047969259656875413,0.245,2.297000000000002,EGM4,R_deg_hill2_glyAA
0.245EGM5,24.96739130434785,15.99708663093033,2.5699840094221837,0.0016918899396944859,0.0016918899396944859,0.0012119326611136543,8.850323738593682e-05,0.0014581471425098016,0.0001639792574900767,0.0006956300312951023,0.0001295423730492746,5.201376859242448e-05,0.0004799572785808316,0.245,2.297000000000002,EGM5,R_deg_hill2_glyAA
0.245EGM6,24.96739130434785,15.995328769339949,2.570873962572912,0.0016924758199089137,0.0016924758199089137,0.0012123523381568865,8.850323738593682e-05,0.0014579869120307102,0.00016403604144527733,0.0006958709192289659,0.00012958723194435925,4.706873381786639e-05,0.00048012348175202716,0.245,2.297000000000002,EGM6,R_deg_hill2_glyAA
0.245EGM7,24.967391304347846,15.99708663093033,2.5699840094221837,0.0016918899396944859,0.0016918899396944859,0.0012119326611136543,8.850323738593681e-05,0.0014581471425098016,0.00016397925749007667,0.0006956300312951023,0.0001295423730492746,4.705244014942062e-05,0.0004807375058082205,0.245,2.297000000000002,EGM7,R_deg_hill2_glyAA
0.245EGM8,24.96739130434785,15.997086630930331,2.5699840094221837,0.0016918899396944859,0.0016918899396944859,0.0012119326611136543,9.474713835213207e-05,0.0014581471425098016,0.0001639792574900767,0.0006956300312951023,0.0001295423730492746,4.705244014942063e-05,0.0004799572785808316,0.245,2.297000000000002,EGM8,R_deg_hill2_glyAA
0.245EGM9,24.96739130434785,15.99708663093033,2.5699840094221837,0.0016918899396944859,0.0016918899396944859,0.0012119326611136543,8.850323738593682e-05,0.0014589745394378351,0.0001639792574900767,0.0006956300312951023,0.0001295423730492746,4.705244014942063e-05,0.0004799572785808316,0.245,2.297000000000002,EGM9,R_deg_hill2_glyAA
0.245EGM10,24.96739130434785,15.99708663093033,2.5699840094221837,0.0016918899396944859,0.0016918899396944859,0.0012119326611136543,8.850323738593682e-05,0.0014581471425098016,0.00016480665441810996,0.0006956300312951023,0.0001295423730492746,4.705244014942063e-05,0.0004799572785808316,0.245,2.297000000000002,EGM10,R_deg_hill2_glyAA
0.25EGM1,25.239130434782638,16.157518918414077,2.6048789498043114,0.0016027617400398303,0.0016027617400398303,0.0011130444974766197,9.044021739130454e-05,0.0014887999574824413,0.00016801469226237825,0.0006617450684607367,0.000124053758679083,4.3394203389290414e-05,0.0004897172425632105,0.25,2.3220000000000023,EGM1,R_deg_hill2_glyAA
0.25EGM2,25.239130434782634,16.157518918414077,2.6048789498043114,0.0016023399304522055,0.0016023399304522055,0.001112622687888995,9.044021739130454e-05,0.0014887999574824413,0.00016801469226237822,0.0006617852906681048,0.0001240211106170008,4.3377758322558185e-05,0.0004897172425632105,0.25,2.3220000000000023,EGM2,R_deg_hill2_glyAA
0.25EGM3,25.23913043478263,16.157518918414073,2.604878949804311,0.0016023399304522052,0.0016023399304522052,0.0011126226878889949,9.044021739130452e-05,0.0014887999574824413,0.00016801469226237822,0.0006615709125600391,0.00012421339128931196,4.3377758322558185e-05,0.0004897172425632105,0.25,2.3220000000000023,EGM3,R_deg_hill2_glyAA
0.25EGM4,25.239130434782634,16.156615792978496,2.605336175408018,0.0016023142089691429,0.00160217909501389,0.0011125110079924353,9.044021739130454e-05,0.0014887167409244487,0.00016804418331381734,0.0006615602927254468,0.0001240086619540752,4.3373404264695456e-05,0.0004896680870214547,0.25,2.3220000000000023,EGM4,R_deg_hill2_glyAA
0.25EGM5,25.239130434782634,16.157518918414077,2.604878949804311,0.0016023399304522055,0.0016023399304522055,0.001112622687888995,9.044021739130454e-05,0.0014887999574824415,0.00016801469226237825,0.0006615709125600392,0.00012402111061700084,4.430013793143085e-05,0.0004897172425632105,0.25,2.3220000000000023,EGM5,R_deg_hill2_glyAA
0.25EGM6,25.23913043478263,16.157188420594544,2.6050462710413242,0.0016024428548123946,0.0016024428548123946,0.0011126941558566258,9.044021739130452e-05,0.0014887695044690698,0.0001680254844821656,0.0006616134077644593,0.00012402907696247947,4.338054464020336e-05,0.0004897486989557689,0.25,2.3220000000000023,EGM6,R_deg_hill2_glyAA
0.25EGM7,25.239130434782638,16.157518918414077,2.604878949804311,0.0016023399304522057,0.0016023399304522057,0.001112622687888995,9.044021739130452e-05,0.0014887999574824415,0.00016801469226237825,0.0006615709125600392,0.00012402111061700084,4.3377758322558185e-05,0.000489859396500253,0.25,2.3220000000000023,EGM7,R_deg_hill2_glyAA
0.25EGM8,25.23913043478263,16.157518918414073,2.604878949804311,0.0016023399304522055,0.0016023399304522055,0.0011126226878889949,9.160104497956068e-05,0.0014887999574824413,0.00016801469226237822,0.0006615709125600391,0.0001240211106170008,4.337775832255818e-05,0.0004897172425632104,0.25,2.3220000000000023,EGM8,R_deg_hill2_glyAA
0.25EGM9,25.23913043478263,16.157518918414073,2.6048789498043106,0.0016023399304522052,0.0016023399304522052,0.0011126226878889949,9.044021739130452e-05,0.0014889537820202902,0.00016801469226237822,0.0006615709125600391,0.0001240211106170008,4.337775832255818e-05,0.0004897172425632104,0.25,2.3220000000000023,EGM9,R_deg_hill2_glyAA
0.25EGM10,25.23913043478263,16.157518918414073,2.6048789498043106,0.0016023399304522052,0.0016023399304522052,0.0011126226878889949,9.044021739130452e-05,0.0014887999574824413,0.00016816851680022713,0.0006615709125600391,0.0001240211106170008,4.337775832255818e-05,0.0004897172425632104,0.25,2.3220000000000023,EGM10,R_deg_hill2_glyAA
