,G,AA,NT,rRNA,rP,R,IG,EAA,ENT,RNAP,AF,RNase,growth_rate,EGVs,prot_fraction,name
0.075EGM6,-1.4917903581402196e-16,-4.854352484741721e-17,0.0,0.0,-4.8401882700245705e-17,0.13838561156377102,0.00044478397677338383,0.29923930090721657,0.0028140477948104194,0.5343123977943749,0.02200716204126567,0.002796695921788606,0.4830000000000003,EGM6,0.075,R_deg_hill2_succ
0.075EGM7,5.4246922114189806e-17,-1.064825706330442e-16,0.0,0.0,0.000364552059867016,0.13831059749393718,0.00044478397677338383,0.2992543659648224,0.002812522396501972,0.5340227654614482,0.021995232717316952,0.002795179929332399,0.4830000000000003,EGM7,0.075,R_deg_hill2_succ
0.075EGM8,6.780865264273725e-17,-1.2527361250946375e-17,0.0,0.0,2.6621035485135137e-17,0.13831059749393718,0.0008093360366403725,0.2992543659648224,0.0028125223965019715,0.5340227654614482,0.02199523271731695,0.002795179929332399,0.4830000000000003,EGM8,0.075,R_deg_hill2_succ
0.075EGM9,6.780865264273725e-17,-1.1274625125851737e-16,0.0,0.0,2.6621035485135137e-17,0.13831059749393718,0.00044478397677338383,0.29961891802468943,0.0028125223965019715,0.5340227654614482,0.02199523271731695,0.002795179929332399,0.4830000000000003,EGM9,0.075,R_deg_hill2_succ
0.075EGM10,-1.6274076634256942e-16,-1.2527361250946375e-17,0.0,0.0,2.6621035485135137e-17,0.13831059749393718,0.0004447839767733838,0.2992543659648224,0.00317707445636896,0.5340227654614482,0.02199523271731695,0.002795179929332399,0.4830000000000003,EGM10,0.075,R_deg_hill2_succ
0.08EGM1,-1.08269683393197e-16,-1.8908485888147185e-16,0.0,0.0,1.6744651320927975e-17,0.13865631419331453,0.0004457048545720865,0.2999551985264328,0.002810117690619762,0.5332583980744382,0.02208311829916658,0.0027911483614556937,0.4840000000000003,EGM1,0.08,R_deg_hill2_succ
0.08EGM2,-1.08269683393197e-16,-1.5314310884615075e-16,0.0,0.0,1.803270142253782e-17,0.13865631419331453,0.00044570485457208644,0.2999551985264328,0.002810117690619762,0.5333265688322452,0.02202272629754118,0.002783369605274175,0.4840000000000003,EGM2,0.08,R_deg_hill2_succ
0.08EGM3,-1.08269683393197e-16,-1.2188941316326286e-16,0.0,0.0,1.803270142253782e-17,0.13865631419331453,0.0004457048545720865,0.2999551985264328,0.0028101176906197615,0.5318000649890929,0.023549230140693402,0.002783369605274175,0.4840000000000003,EGM3,0.08,R_deg_hill2_succ
0.08EGM4,-4.0601131272448876e-17,1.4532968492542878e-16,0.0,0.007186470714179329,5.4098104267613465e-17,0.1376598646520278,0.0004457048545720865,0.29859113718936686,0.0029482344446747463,0.5285407605241017,0.021864460619957515,0.002763367001119135,0.4840000000000003,EGM4,0.08,R_deg_hill2_succ
0.08EGM5,-1.08269683393197e-16,-1.2188941316326286e-16,0.0,0.0,1.803270142253782e-17,0.13865631419331453,0.0004457048545720865,0.2999551985264328,0.0028101176906197615,0.5318000649890929,0.02202272629754118,0.004309873448426397,0.4840000000000003,EGM5,0.08,R_deg_hill2_succ
0.08EGM6,1.3533710424149624e-17,-1.3126552186812922e-16,0.0,0.0,-7.728300609659066e-18,0.13897207318550456,0.0004457048545720865,0.2998919969194399,0.0028165171101852304,0.5330111216477406,0.02207287817054774,0.002789708112009811,0.4840000000000003,EGM6,0.08,R_deg_hill2_succ
0.08EGM7,-1.08269683393197e-16,-1.2188941316326286e-16,0.0,0.0,0.001526503843152241,0.13865631419331453,0.0004457048545720865,0.2999551985264328,0.0028101176906197615,0.5318000649890929,0.02202272629754118,0.002783369605274175,0.4840000000000003,EGM7,0.08,R_deg_hill2_succ
0.08EGM8,-1.08269683393197e-16,-1.5314310884615075e-16,0.0,0.0,1.803270142253782e-17,0.13865631419331453,0.001972208697724309,0.2999551985264328,0.0028101176906197615,0.5318000649890929,0.02202272629754118,0.002783369605274175,0.4840000000000003,EGM8,0.08,R_deg_hill2_succ
0.08EGM9,-1.08269683393197e-16,-5.313128266090945e-17,0.0,0.0,1.803270142253782e-17,0.13865631419331453,0.0004457048545720865,0.30148170236958505,0.0028101176906197615,0.5318000649890929,0.02202272629754118,0.002783369605274175,0.4840000000000003,EGM9,0.08,R_deg_hill2_succ
0.08EGM10,-1.08269683393197e-16,-5.469396744505384e-17,0.0,0.0,1.803270142253782e-17,0.13865631419331453,0.0004457048545720865,0.2999551985264328,0.004336621533771984,0.5318000649890929,0.02202272629754118,0.0027833696052741753,0.4840000000000003,EGM10,0.08,R_deg_hill2_succ
0.085EGM1,-4.0434048427706295e-17,-9.337523895381327e-17,0.0,0.0,2.3169662553083666e-17,0.13925281112407942,0.00044754661016949176,0.30122690306449956,0.002818467316274569,0.5313491708335771,0.022124294752035516,0.0027808062993639375,0.4860000000000003,EGM1,0.085,R_deg_hill2_succ
0.085EGM2,-2.6956032285137528e-17,3.73500955815253e-17,0.0,0.0,2.1806741226431685e-17,0.13925281112407942,0.00044754661016949176,0.3012269030644995,0.002818467316274569,0.5313986730217475,0.022080413894242635,0.002775184968986404,0.4860000000000003,EGM2,0.085,R_deg_hill2_succ
0.085EGM3,-4.0434048427706295e-17,7.47001911630506e-17,-1.1853344095010304e-15,0.0,-6.542022367929506e-17,0.13925281112408047,0.00044754661016949176,0.3012269030644995,0.002818467316274569,0.5302953041379364,0.02318378277805385,0.002775184968986404,0.4860000000000003,EGM3,0.085,R_deg_hill2_succ
0.085EGM4,1.3478016142568764e-17,1.058252708143217e-16,0.0,0.005183497303727901,5.451685306607922e-17,0.13853099455308085,0.00044754661016949176,0.30023879274264503,0.0029185175021381447,0.5279538913546988,0.021965960128356634,0.0027607998051823166,0.4860000000000003,EGM4,0.085,R_deg_hill2_succ
0.085EGM5,-4.0434048427706295e-17,7.47001911630506e-17,-1.1853344095010304e-15,0.0,-6.542022367929506e-17,0.13925281112408047,0.00044754661016949176,0.3012269030644995,0.002818467316274569,0.5302953041379364,0.02208041389424264,0.003878553852797615,0.4860000000000003,EGM5,0.085,R_deg_hill2_succ
0.085EGM6,-1.6173619371082518e-16,9.648774691894037e-17,0.0,0.0,-2.998426918634357e-17,0.13948234548036081,0.0004475466101694918,0.301181020860954,0.0028231130758532607,0.5311694049211912,0.02211680966642645,0.002779759385045041,0.4860000000000003,EGM6,0.085,R_deg_hill2_succ
0.085EGM7,-4.0434048427706295e-17,7.47001911630506e-17,-1.1853344095010304e-15,0.0,0.001103368883811145,0.13925281112408047,0.00044754661016949176,0.3012269030644995,0.002818467316274569,0.5302953041379364,0.02208041389424264,0.002775184968986404,0.4860000000000003,EGM7,0.085,R_deg_hill2_succ
0.085EGM8,-4.0434048427706295e-17,3.4237587616398195e-17,-1.1853344095010304e-15,0.0,-6.542022367929506e-17,0.13925281112408047,0.0015509154939807024,0.3012269030644995,0.002818467316274569,0.5302953041379364,0.02208041389424264,0.002775184968986404,0.4860000000000003,EGM8,0.085,R_deg_hill2_succ
0.085EGM9,-4.0434048427706295e-17,3.4237587616398195e-17,-1.1853344095010304e-15,0.0,-6.542022367929506e-17,0.13925281112408047,0.00044754661016949176,0.3023302719483107,0.002818467316274569,0.5302953041379364,0.02208041389424264,0.002775184968986404,0.4860000000000003,EGM9,0.085,R_deg_hill2_succ
0.085EGM10,-4.0434048427706295e-17,-1.665191761343003e-16,0.0,0.0,2.3169662553083666e-17,0.13925281112407942,0.00044754661016949176,0.30122690306449956,0.00392183620008578,0.5302953041379365,0.02208041389424264,0.002775184968986404,0.4860000000000003,EGM10,0.085,R_deg_hill2_succ
0.09EGM1,-4.026833511447798e-17,9.299255354826484e-18,0.0,0.0,-1.2934609678153775e-17,0.13985031132393805,0.0004493883657668971,0.30249998099933556,0.0028266778799248588,0.529437372234991,0.022165816039035936,0.0027704531570076976,0.4880000000000003,EGM1,0.09,R_deg_hill2_succ
0.09EGM2,-4.026833511447798e-17,-2.6347890172008372e-17,0.0,0.0,-1.2934609678153775e-17,0.13985031132393805,0.0004493883657668971,0.30249998099933556,0.0028266778799248588,0.5294835459145568,0.022124860299382675,0.0027652352170951253,0.4880000000000003,EGM2,0.09,R_deg_hill2_succ
0.09EGM3,-2.684555674298532e-17,-6.819453926872754e-17,0.0,0.0,-1.2934609678153775e-17,0.13985031132393805,0.0004493883657668971,0.30249998099933556,0.0028266778799248588,0.5284591317252901,0.023149274488649403,0.0027652352170951253,0.4880000000000003,EGM3,0.09,R_deg_hill2_succ
0.09EGM4,6.711389185746331e-17,3.719702141930594e-17,0.0,0.004794726781799807,-4.311536559384591e-18,0.13917976729079004,0.0004493883657668971,0.30158205876391897,0.0029196212367854366,0.5263036832520352,0.022018777639161644,0.0027519766697417427,0.4880000000000003,EGM4,0.09,R_deg_hill2_succ
0.09EGM5,-2.684555674298532e-17,-6.974441516119863e-17,0.0,0.0,-1.2934609678153775e-17,0.13985031132393805,0.0004493883657668971,0.30249998099933556,0.0028266778799248588,0.5284591317252901,0.022124860299382675,0.003789649406361857,0.4880000000000003,EGM5,0.09,R_deg_hill2_succ
0.09EGM6,-9.395944860044863e-17,-1.0849131247297565e-17,1.1804764815932393e-15,0.0,-1.8683325090666565e-17,0.14006474419264262,0.0004493883657668971,0.30245717626807894,0.002831012032927149,0.5292694195718896,0.02215878440880202,0.0027694751598927566,0.4880000000000003,EGM6,0.09,R_deg_hill2_succ
0.09EGM7,-2.684555674298532e-17,-6.50947874837854e-17,0.0,0.0,0.0010244141892667175,0.13985031132393805,0.0004493883657668971,0.30249998099933556,0.002826677879924859,0.5284591317252901,0.02212486029938267,0.0027652352170951253,0.4880000000000003,EGM7,0.09,R_deg_hill2_succ
0.09EGM8,-2.684555674298532e-17,-2.7897766064479454e-17,0.0,0.0,-1.2934609678153775e-17,0.13985031132393805,0.0014738025550336282,0.30249998099933556,0.0028266778799248588,0.5284591317252901,0.022124860299382675,0.0027652352170951253,0.4880000000000003,EGM8,0.09,R_deg_hill2_succ
0.09EGM9,-2.684555674298532e-17,-1.2708982318262862e-16,0.0,0.0,-1.2934609678153775e-17,0.13985031132393805,0.0004493883657668971,0.3035243951886023,0.0028266778799248588,0.5284591317252901,0.022124860299382675,0.0027652352170951253,0.4880000000000003,EGM9,0.09,R_deg_hill2_succ
0.09EGM10,-5.369111348597064e-17,-2.2938163208571993e-16,0.0,0.0,-1.006025197189738e-17,0.13985031132393805,0.0004493883657668972,0.3024999809993356,0.0038510920691915904,0.5284591317252901,0.022124860299382675,0.002765235217095126,0.4880000000000003,EGM10,0.09,R_deg_hill2_succ
0.095EGM1,-1.3367991520996774e-17,-7.563394355258873e-17,0.0,0.0,1.2539890624432942e-16,0.1404488255948344,0.0004512301213643024,0.3037744471179589,0.00283474788432497,0.527522973794182,0.022207686676508968,0.002760088810824894,0.4900000000000003,EGM1,0.095,R_deg_hill2_succ
0.095EGM2,-2.6735983041993547e-17,-5.711134513154661e-17,0.0,0.0,3.021660391429624e-17,0.1404488255948354,0.0004512301213643024,0.3037744471179589,0.0028347478843249703,0.5275849209842935,0.022152705801777358,0.002753122495445082,0.4900000000000003,EGM2,0.095,R_deg_hill2_succ
0.095EGM3,-1.4704790673096453e-16,4.939359578944571e-17,1.1756582102397975e-15,0.0,3.172743411001106e-17,0.1404488255948354,0.00045123012136430245,0.303774447117959,0.0028347478843249703,0.5262169541730162,0.02352067261305468,0.0027531224954450827,0.4900000000000003,EGM3,0.095,R_deg_hill2_succ
0.095EGM4,9.357594064697741e-17,-1.3737593828939587e-16,0.0,0.006366505762880316,3.928158508858512e-17,0.13955465733729608,0.00045123012136430245,0.3025504008432561,0.002958687544280954,0.5233712531930833,0.022011670472626962,0.0027355947252119175,0.4900000000000003,EGM4,0.095,R_deg_hill2_succ
0.095EGM5,-1.4704790673096453e-16,5.093714565786588e-17,1.1756582102397975e-15,0.0,3.172743411001106e-17,0.1404488255948354,0.00045123012136430245,0.303774447117959,0.0028347478843249703,0.5262169541730162,0.022152705801777358,0.004121089306722403,0.4900000000000003,EGM5,0.095,R_deg_hill2_succ
0.095EGM6,-8.020794912598065e-17,-9.26129921052107e-17,0.0,0.0,4.532490587144436e-17,0.14073713060349724,0.0004512301213643024,0.30371697779889445,0.002840566886441104,0.5272971410872778,0.022198179560714237,0.0027587739418102274,0.4900000000000003,EGM6,0.095,R_deg_hill2_succ
0.095EGM7,-1.4704790673096453e-16,5.556779526312641e-17,1.1756582102397975e-15,0.0,0.0013679668112773497,0.1404488255948354,0.00045123012136430245,0.303774447117959,0.0028347478843249703,0.5262169541730162,0.022152705801777358,0.0027531224954450827,0.4900000000000003,EGM7,0.095,R_deg_hill2_succ
0.095EGM8,-1.4704790673096453e-16,4.0132296578924636e-17,1.1756582102397975e-15,0.0,3.172743411001106e-17,0.1404488255948354,0.0018191969326416234,0.303774447117959,0.0028347478843249703,0.5262169541730162,0.022152705801777358,0.0027531224954450827,0.4900000000000003,EGM8,0.095,R_deg_hill2_succ
0.095EGM9,-1.4704790673096453e-16,4.0132296578924636e-17,1.1756582102397975e-15,0.0,3.172743411001106e-17,0.1404488255948354,0.00045123012136430245,0.3051424139292363,0.0028347478843249703,0.5262169541730162,0.022152705801777358,0.0027531224954450827,0.4900000000000003,EGM9,0.095,R_deg_hill2_succ
0.095EGM10,6.683995760498387e-17,4.0132296578924636e-17,0.0,0.0,-6.496569841573693e-17,0.14044882559483643,0.00045123012136430245,0.3037744471179589,0.004202714695602292,0.5262169541730162,0.022152705801777358,0.0027531224954450827,0.4900000000000003,EGM10,0.095,R_deg_hill2_succ
0.1EGM1,7.971986829965621e-17,-5.5229654521160136e-17,0.0,0.0,3.319407006278514e-17,0.14129859125092656,0.0004539927547604104,0.3056204301856774,0.0028535069141611877,0.5248119083291397,0.02221629809494323,0.002745272470391063,0.4930000000000003,EGM1,0.1,R_deg_hill2_succ
0.1EGM2,-1.4615309188270306e-16,6.136628280128903e-17,0.0,0.0,-6.638814012557028e-17,0.14129859125092756,0.0004539927547604104,0.3056204301856774,0.002853506914161188,0.5248299697811672,0.022200257790488325,0.002743251322818493,0.4930000000000003,EGM2,0.1,R_deg_hill2_succ
0.1EGM3,6.643322358304685e-17,-4.2956397960902326e-17,0.0,0.0,3.319407006278514e-17,0.14129859125092656,0.0004539927547604104,0.3056204301856774,0.0028535069141611877,0.5244329908895562,0.022597236682099304,0.002743251322818493,0.4930000000000003,EGM3,0.1,R_deg_hill2_succ
0.1EGM4,-1.1957980244948433e-16,1.534157070032226e-16,0.0,0.0018446503866823988,-4.742010008969305e-18,0.14103794474993817,0.00045399275476041043,0.30526362555091247,0.0028896348335196377,0.5236126546646107,0.022159306076370646,0.0027381909832050874,0.4930000000000003,EGM4,0.1,R_deg_hill2_succ
0.1EGM5,6.643322358304685e-17,-4.2956397960902326e-17,0.0,0.0,3.319407006278514e-17,0.14129859125092656,0.0004539927547604104,0.3056204301856774,0.0028535069141611877,0.5244329908895562,0.022200257790488325,0.003140230214429472,0.4930000000000003,EGM5,0.1,R_deg_hill2_succ
0.1EGM6,2.6573289433218738e-17,1.8409884840386712e-17,1.1685041034837744e-15,0.0,1.1696958022124285e-16,0.14138289697827713,0.0004539927547604104,0.30560361561770794,0.0028552094575041258,0.5247458935473435,0.022213503562182487,0.0027448880822230305,0.4930000000000003,EGM6,0.1,R_deg_hill2_succ
0.1EGM7,7.971986829965621e-17,-3.988808382083787e-17,0.0,0.0,0.00039697889161101384,0.14129859125092656,0.0004539927547604104,0.30562043018567736,0.0028535069141611877,0.5244329908895562,0.02220025779048832,0.0027432513228184924,0.4930000000000003,EGM7,0.1,R_deg_hill2_succ
0.1EGM8,6.643322358304685e-17,-3.6819769680773424e-17,0.0,0.0,3.319407006278514e-17,0.14129859125092656,0.0008509716463713901,0.3056204301856774,0.0028535069141611877,0.5244329908895562,0.022200257790488325,0.002743251322818493,0.4930000000000003,EGM8,0.1,R_deg_hill2_succ
0.1EGM9,6.643322358304685e-17,-3.6819769680773424e-17,0.0,0.0,3.319407006278514e-17,0.14129859125092656,0.0004539927547604104,0.30601740907728836,0.0028535069141611877,0.5244329908895562,0.022200257790488325,0.002743251322818493,0.4930000000000003,EGM9,0.1,R_deg_hill2_succ
0.1EGM10,7.971986829965621e-17,-3.6819769680773424e-17,0.0,0.0,3.319407006278514e-17,0.14129859125092656,0.0004539927547604104,0.30562043018567736,0.0032504858057721677,0.5244329908895562,0.022200257790488325,0.0027432513228184924,0.4930000000000003,EGM10,0.1,R_deg_hill2_succ
0.105EGM1,-2.641256389229201e-17,3.0497557884108366e-17,0.0,0.0,-5.938793905991035e-17,0.1421494572951038,0.0004567553881565185,0.30746791959845465,0.0028721134204382744,0.5220984062660123,0.022224902008222986,0.0027304460236119445,0.49600000000000033,EGM1,0.105,R_deg_hill2_succ
0.105EGM2,-2.641256389229201e-17,7.929365049868175e-17,0.0,0.0,-5.938793905991035e-17,0.1421494572951038,0.0004567553881565184,0.30746791959845465,0.002872113420438275,0.522101032024457,0.022222568631849973,0.002730153641540207,0.49600000000000033,EGM2,0.105,R_deg_hill2_succ
0.105EGM3,-2.641256389229201e-17,7.929365049868175e-17,1.1614365383417355e-15,0.0,4.6190619268819154e-17,0.1421494572951028,0.0004567553881565184,0.30746791959845465,0.0028721134204382744,0.5220435915322905,0.02228000912401648,0.0027301536415402067,0.49600000000000033,EGM3,0.105,R_deg_hill2_succ
0.105EGM4,2.641256389229201e-17,5.489560419139506e-17,0.0,0.0002657152589447761,8.908190858986551e-17,0.14211168601524843,0.0004567553881565184,0.3074162136762121,0.0028773488552031896,0.5219261888519044,0.022216663756271543,0.0027294281980583873,0.49600000000000033,EGM4,0.105,R_deg_hill2_succ
0.105EGM5,-2.641256389229201e-17,7.319413892186007e-17,1.1614365383417355e-15,0.0,4.6190619268819154e-17,0.1421494572951028,0.00045675538815651836,0.30746791959845465,0.002872113420438275,0.5220435915322905,0.02222256863184997,0.002787594133706724,0.49600000000000033,EGM5,0.105,R_deg_hill2_succ
0.105EGM6,-6.603140973073004e-17,1.4638827784372014e-16,0.0,0.0,-6.268726900768314e-17,0.14216176062425223,0.00045675538815651836,0.30746546451330514,0.0028723620077873617,0.5220887754834548,0.022224492041067304,0.002730389941977203,0.49600000000000033,EGM6,0.105,R_deg_hill2_succ
0.105EGM7,-2.641256389229201e-17,7.624389471027091e-17,1.1614365383417355e-15,0.0,5.744049216656197e-05,0.1421494572951028,0.0004567553881565184,0.30746791959845465,0.002872113420438275,0.5220435915322905,0.02222256863184997,0.002730153641540207,0.49600000000000033,EGM7,0.105,R_deg_hill2_succ
0.105EGM8,-2.641256389229201e-17,8.234340628709259e-17,1.1614365383417355e-15,0.0,4.6190619268819154e-17,0.1421494572951028,0.0005141958803230357,0.30746791959845465,0.002872113420438275,0.5220435915322905,0.02222256863184997,0.002730153641540207,0.49600000000000033,EGM8,0.105,R_deg_hill2_succ
0.105EGM9,-2.641256389229201e-17,8.234340628709259e-17,1.1614365383417355e-15,0.0,4.6190619268819154e-17,0.1421494572951028,0.00045675538815651836,0.30752536009062115,0.002872113420438275,0.5220435915322905,0.02222256863184997,0.002730153641540207,0.49600000000000033,EGM9,0.105,R_deg_hill2_succ
0.105EGM10,-2.641256389229201e-17,8.844291786391425e-17,1.1614365383417355e-15,0.0,4.289128932104636e-17,0.1421494572951028,0.0004567553881565184,0.30746791959845465,0.002929553912604792,0.5220435915322905,0.022222568631849966,0.002730153641540207,0.49600000000000033,EGM10,0.105,R_deg_hill2_succ
0.11EGM1,6.563442730749919e-17,-6.062841166540179e-17,0.0,0.0,3.779226761056058e-17,0.14300144546464105,0.0004595180215526264,0.3093169451129188,0.0028905643901766895,0.5193824214168283,0.022233496312662332,0.002715609281219782,0.49900000000000033,EGM1,0.11,R_deg_hill2_succ
0.11EGM2,-1.4439574007649823e-16,2.7282785249430805e-17,1.1544539539428873e-15,0.0,1.477334097503732e-16,0.14300144546464005,0.00045951802155262645,0.3093169451129188,0.00289056439017669,0.5194036536845202,0.022214616544625674,0.002713256781564492,0.49900000000000033,EGM2,0.11,R_deg_hill2_succ
0.11EGM3,5.250754184599934e-17,-5.759699108213171e-17,1.1544539539428873e-15,0.0,1.477334097503732e-16,0.14300144546464005,0.0004595180215526264,0.3093169451129188,0.0028905643901766895,0.5189413832867578,0.022676886942388206,0.002713256781564492,0.49900000000000033,EGM3,0.11,R_deg_hill2_succ
0.11EGM4,1.3126885461499838e-16,-7.881693516502233e-17,0.0,0.002121624794466138,-1.2368378490728918e-16,0.1426980500523002,0.00045951802155262645,0.3089016205684516,0.002932617688223072,0.5180115831429392,0.02216748546336503,0.0027075002687029707,0.49900000000000033,EGM4,0.11,R_deg_hill2_succ
0.11EGM5,5.250754184599934e-17,-5.759699108213171e-17,1.1544539539428873e-15,0.0,1.477334097503732e-16,0.14300144546464005,0.0004595180215526264,0.3093169451129188,0.0028905643901766895,0.5189413832867578,0.02221461654462567,0.0031755271793270277,0.49900000000000033,EGM5,0.11,R_deg_hill2_succ
0.11EGM6,-1.3126885461499835e-17,-7.881693516502233e-17,1.1544539539428873e-15,0.0,1.1337680283168176e-16,0.14310142122474498,0.0004595180215526264,0.30929698677039297,0.002892585253470066,0.5193041877260783,0.022230147318928445,0.0027151536848315505,0.49900000000000033,EGM6,0.11,R_deg_hill2_succ
0.11EGM7,6.563442730749919e-17,-1.5763387033004466e-16,-1.1544539539428873e-15,0.0,0.0004622703977624641,0.14300144546464205,0.0004595180215526264,0.30931694511291885,0.0028905643901766895,0.5189413832867578,0.022214616544625674,0.002713256781564492,0.49900000000000033,EGM7,0.11,R_deg_hill2_succ
0.11EGM8,5.250754184599934e-17,3.0314205832700895e-17,1.1544539539428873e-15,0.0,1.477334097503732e-16,0.14300144546464005,0.000921788419315162,0.3093169451129188,0.0028905643901766895,0.5189413832867578,0.02221461654462567,0.002713256781564492,0.49900000000000033,EGM8,0.11,R_deg_hill2_succ
0.11EGM9,5.250754184599934e-17,-6.669125283194197e-17,1.1544539539428873e-15,0.0,1.477334097503732e-16,0.14300144546464005,0.0004595180215526264,0.3097792155106814,0.0028905643901766895,0.5189413832867578,0.02221461654462567,0.002713256781564492,0.49900000000000033,EGM9,0.11,R_deg_hill2_succ
0.11EGM10,-1.4439574007649823e-16,3.0314205832700895e-17,0.0,0.0,3.779226761056058e-17,0.14300144546464105,0.00045951802155262634,0.3093169451129188,0.0033528347879392254,0.5189413832867578,0.02221461654462567,0.002713256781564492,0.49900000000000033,EGM10,0.11,R_deg_hill2_succ
0.115EGM1,6.524218969410776e-17,-4.8212872384120313e-17,1.1475548267280892e-15,0.0,3.9273981833249166e-17,0.14385457754959038,0.00046228065494873443,0.3111675365579401,0.0029088568030821095,0.5166639075265628,0.0222420788541478,0.00270076205372778,0.5020000000000003,EGM1,0.115,R_deg_hill2_succ
0.115EGM2,7.829062763292931e-17,-4.8212872384120313e-17,0.0,0.0,3.9273981833249166e-17,0.14385457754959038,0.00046228065494873443,0.3111675365579401,0.002908856803082109,0.5167438672063,0.022170934288015125,0.0026919469401232255,0.5020000000000003,EGM2,0.115,R_deg_hill2_succ
0.115EGM3,7.829062763292931e-17,-1.1751887643629326e-16,1.1475548267280892e-15,0.0,1.5352556534815583e-16,0.14385457754958939,0.0004622806549487345,0.3111675365579401,0.0029088568030821095,0.5150112818984268,0.023903519595888354,0.002691946940123225,0.5020000000000003,EGM3,0.115,R_deg_hill2_succ
0.115EGM4,-6.524218969410776e-17,-4.2186263336105276e-17,0.0,0.00785886447674691,5.35554297726125e-17,0.14272404392026833,0.0004622806549487345,0.3096199246116089,0.0030655588022926077,0.5116018403200688,0.02199669592012275,0.0026707912939422027,0.5020000000000003,EGM4,0.115,R_deg_hill2_succ
0.115EGM5,7.829062763292931e-17,-1.1751887643629326e-16,1.1475548267280892e-15,0.0,1.5352556534815583e-16,0.14385457754958939,0.0004622806549487345,0.3111675365579401,0.0029088568030821095,0.5150112818984268,0.022170934288015125,0.004424532247996454,0.5020000000000003,EGM5,0.115,R_deg_hill2_succ
0.115EGM6,1.3048437938821551e-17,4.5199567860112794e-17,0.0,0.0,4.998506778777167e-17,0.14423341446110088,0.0004622806549487344,0.3110918814108552,0.0029165171941942813,0.5163675493648564,0.02222932080872268,0.002699036105321288,0.5020000000000003,EGM6,0.115,R_deg_hill2_succ
0.115EGM7,7.829062763292931e-17,-1.1751887643629326e-16,1.1475548267280892e-15,0.0,0.001732585307873382,0.14385457754958939,0.0004622806549487345,0.3111675365579401,0.0029088568030821095,0.5150112818984268,0.022170934288015125,0.002691946940123225,0.5020000000000003,EGM7,0.115,R_deg_hill2_succ
0.115EGM8,7.829062763292931e-17,-4.8212872384120313e-17,1.1475548267280892e-15,0.0,1.5352556534815583e-16,0.14385457754958939,0.002194865962821963,0.3111675365579401,0.0029088568030821095,0.5150112818984268,0.022170934288015125,0.002691946940123225,0.5020000000000003,EGM8,0.115,R_deg_hill2_succ
0.115EGM9,7.829062763292931e-17,-1.4463861715236093e-16,1.1475548267280892e-15,0.0,1.5352556534815583e-16,0.14385457754958939,0.0004622806549487345,0.31290012186581334,0.0029088568030821095,0.5150112818984268,0.022170934288015125,0.002691946940123225,0.5020000000000003,EGM9,0.115,R_deg_hill2_succ
0.115EGM10,6.524218969410776e-17,-2.4709097096861663e-16,0.0,0.0,4.2844343818089997e-17,0.14385457754959038,0.0004622806549487345,0.31116753655794016,0.004641442110955338,0.5150112818984268,0.02217093428801513,0.0026919469401232255,0.5020000000000003,EGM10,0.115,R_deg_hill2_succ
0.12EGM1,2.5839510237824137e-17,-1.1635991315782884e-16,0.0,0.0,-2.5821974818071907e-17,0.14520874644543064,0.0004668850439422477,0.3141591551174783,0.0029487304618624147,0.5123574373366832,0.022182009922688147,0.0026770356719153345,0.5070000000000003,EGM1,0.12,R_deg_hill2_succ
0.12EGM2,2.5839510237824137e-17,-2.983587516867406e-18,0.0,0.0,-2.5821974818071907e-17,0.14520874644543064,0.0004668850439422477,0.3141591551174783,0.0029487304618624147,0.5123778861692201,0.022163804121648523,0.0026747926404179084,0.5070000000000003,EGM2,0.12,R_deg_hill2_succ
0.12EGM3,2.5839510237824137e-17,-2.983587516867406e-18,-1.1362377179832364e-15,0.0,-1.4386528827211494e-16,0.1452087464454316,0.0004668850439422477,0.3141591551174783,0.0029487304618624147,0.5119369219010741,0.022604768389794618,0.0026747926404179084,0.5070000000000003,EGM3,0.12,R_deg_hill2_succ
0.12EGM4,-1.0335804095129655e-16,2.2376906376505547e-16,-1.1362377179832364e-15,0.001992162794080446,-2.9510828363510754e-17,0.1449194669833871,0.0004668850439422477,0.31376315420279927,0.002988827163859645,0.511080389578192,0.022119650215702096,0.0026694640180377886,0.5070000000000003,EGM4,0.12,R_deg_hill2_succ
0.12EGM5,2.5839510237824137e-17,-5.967175033734812e-18,-1.1362377179832364e-15,0.0,-1.4386528827211494e-16,0.1452087464454316,0.0004668850439422477,0.3141591551174783,0.0029487304618624147,0.5119369219010741,0.022163804121648523,0.0031157569085640043,0.5070000000000003,EGM5,0.12,R_deg_hill2_succ
0.12EGM6,-1.0335804095129655e-16,2.7150646403493394e-16,-1.1362377179832364e-15,0.0,-1.3648758118123723e-16,0.14530638414638705,0.0004668850439422476,0.31413957355327543,0.002950713174819322,0.51228114595997,0.022178706962777857,0.002676591158829065,0.5070000000000003,EGM6,0.12,R_deg_hill2_succ
0.12EGM7,-1.6795681654585689e-16,-5.967175033734812e-18,1.1362377179832364e-15,0.0,0.0004409642681461905,0.14520874644542964,0.0004668850439422477,0.3141591551174783,0.0029487304618624147,0.5119369219010741,0.022163804121648523,0.0026747926404179084,0.5070000000000003,EGM7,0.12,R_deg_hill2_succ
