,G,AA,NT,rRNA,rP,IG,EAA,ENT,RNAP,AF,R,mu,EGVs,x
1e-05EGM18,-6.294177777402461e-17,-1.3047855588723621e-17,0.0,1.5107142951938965e-05,0.0,0.0015333638545953385,0.24011214608333373,0.05257424250000004,0.02958748320000002,0.22142258216565175,0.4547550750534678,2.54,EGM18,1e-05
1e-05EGM19,-6.294177777402461e-17,-4.639825589537694e-17,0.0,1.5107142951938965e-05,0.0,0.0015333638545953385,0.24011214608333373,0.2668805404437782,0.02958748320000002,0.007116284221873658,0.4547550750534678,2.54,EGM19,1e-05
1e-05EGM20,-6.294177777402461e-17,-6.121645569680727e-17,5.67000514781005e-17,0.0,0.0,0.0015333638545953385,0.24011214608333378,0.05257424250000004,0.029587483200000014,0.22142258201457882,0.45477018234749256,2.54,EGM20,1e-05
0.005EGM1,1.25685625429263e-16,1.3973252150045885e-17,-5.661090045376387e-17,0.0,0.0,0.0015357786008230478,0.24068658460618375,0.052557651081867315,0.02957814596028105,0.21945359380213544,0.4561882459487102,2.544,EGM1,0.005
0.005EGM2,-6.28428127146315e-17,-7.997457081622005e-17,0.0,0.0,0.0,0.0015357786008230476,0.2406538127500005,0.2647384593140792,0.029587483200000014,0.00715221051738694,0.4563322556177111,2.544,EGM2,0.005
0.005EGM3,1.25685625429263e-16,3.805481436608241e-17,-5.661090045376387e-17,0.0,0.21230364038460622,0.0015357786008230478,0.24068658460618375,0.052557651081867315,0.02957814596028105,0.007149953417529208,0.4561882459487102,2.544,EGM3,0.005
0.005EGM4,-6.28428127146315e-17,-7.610962873216481e-17,0.0,0.000262390656191042,0.0,0.0015357786008230476,0.4528234812909174,0.052574242500000035,0.02958748320000002,0.007148077336560246,0.45606854641550915,2.544,EGM4,0.005
0.005EGM5,1.25685625429263e-16,6.15417701076489e-17,-5.661090045376387e-17,0.0,0.0,0.0015357786008230478,0.45299022499078995,0.052557651081867315,0.02957814596028105,0.007149953417529208,0.4561882459487102,2.544,EGM5,0.005
0.005EGM6,1.25685625429263e-16,-1.4567858624515923e-17,-5.661090045376387e-17,0.0,0.0,0.21383941898542927,0.24068658460618375,0.052557651081867315,0.02957814596028105,0.007149953417529208,0.4561882459487102,2.544,EGM6,0.005
0.005EGM7,-6.28428127146315e-17,-3.805481436608241e-17,0.0,0.000262390656191042,0.0,0.21370544714173992,0.24065381275000045,0.052574242500000035,0.02958748320000002,0.007148077336560246,0.45606854641550915,2.544,EGM7,0.005
0.005EGM8,6.28428127146315e-17,-7.610962873216481e-17,0.0,0.0,0.21229430314488726,0.0015357786008230476,0.2406865846061837,0.05255765108186731,0.02958748320000002,0.007149953417529206,0.4561882459487102,2.544,EGM8,0.005
