,vIG,vEAA,vENT,vRNAP,vAF,wIG,wEAA,wENT,wRNAP,wAF,wrP,x,mu,EGVs
0.005EGM16,4.666666666666668,5.469311188765314,1.1325828166492382,0.00012142839441925015,0.00012142839441925015,6.049382716049386e-06,0.0008485688674700326,2.642693238848223e-05,1.0584000000000002e-05,3.3999950437390057e-06,0.00012142839441925015,0.005,0.84,EGM16
0.005EGM17,4.666666666666668,5.469311188765314,1.1325828166492382,0.00012142839441925015,0.00012142839441925015,6.049382716049386e-06,0.0001276172610711907,0.000747378538787324,1.0584000000000002e-05,3.3999950437390057e-06,0.00012142839441925015,0.005,0.84,EGM17
0.005EGM18,4.666666666666669,5.466511926605507,1.1340000000000001,0.00012158033588997618,0.00012158033588997618,6.049382716049387e-06,0.00012755194495412854,0.0007465711932248852,1.0584000000000004e-05,3.404249404919334e-06,0.00012158033588997618,0.005,0.84,EGM18
0.005EGM19,4.666666666666668,5.469311188765314,1.1325828166492382,0.00012142839441925017,0.00012142839441925017,6.049382716049387e-06,0.0001276172610711907,0.0007473880297005622,1.0570772955392894e-05,3.3999950437390057e-06,0.00012142839441925017,0.005,0.84,EGM19
0.005EGM20,4.666666666666668,5.469311188765314,1.1325828166492382,0.00012142839441925015,0.00012142839441925015,6.049382716049386e-06,0.0001276172610711907,2.642693238848223e-05,1.0584000000000002e-05,3.3999950437390057e-06,0.02532509022666823,0.005,0.84,EGM20
0.01EGM1,4.67777777777778,5.4856890730105645,1.1335805436221496,0.00012214917939150154,0.00012214917939150154,6.0782235939643386e-06,0.00012830417220763602,0.0007462900840219566,1.0605275752553893e-05,3.4283203015881442e-06,0.00012214917939150154,0.01,0.842,EGM1
0.01EGM2,4.67777777777778,5.4856890730105645,1.1335805436221496,0.00012214917939150154,0.00012214917939150154,6.0782235939643386e-06,0.0008480810668482079,2.651318938138473e-05,1.0605275752553893e-05,3.4283203015881442e-06,0.00012214917939150154,0.01,0.842,EGM2
0.01EGM3,4.67777777777778,5.484860550458718,1.1340000000000001,0.00012219437799043062,0.00012211415278287472,0.005435971258258305,0.00012828479398572896,2.652300000000001e-05,1.0609200000000005e-05,3.4273372214393518e-06,0.00012211415278287472,0.01,0.842,EGM3
0.01EGM4,4.67777777777778,5.4856890730105645,1.1335805436221496,0.00012214917939150154,0.00012214917939150154,6.0782235939643386e-06,0.00012830417220763602,2.651318938138473e-05,1.0605275752553893e-05,3.4283203015881442e-06,0.012703446790892614,0.01,0.842,EGM4
0.01EGM5,4.67777777777778,5.484860550458718,1.1340000000000001,0.00012219437799043062,0.00012219437799043062,6.0782235939643386e-06,0.00012828479398572894,0.0007460470500933658,1.0609200000000005e-05,3.429588875598087e-06,0.00012219437799043062,0.01,0.842,EGM5
0.01EGM6,4.67777777777778,5.4856890730105645,1.1335805436221496,0.00012214917939150154,0.00012214917939150154,0.0054378311049759894,0.00012830417220763602,2.651318938138473e-05,1.0605275752553893e-05,3.4283203015881442e-06,0.00012214917939150154,0.01,0.842,EGM6
0.01EGM7,4.67777777777778,5.485689073010564,1.1335805436221496,0.00012214917939150154,0.00012214917939150154,6.078223593964339e-06,0.00012830417220763602,2.651318938138473e-05,1.0609200000000005e-05,0.000903145918854209,0.00012214917939150154,0.01,0.842,EGM7
0.01EGM8,4.677777777777779,5.485689073010564,1.1335805436221493,0.00012214917939150154,0.00012214917939150154,0.0054378098557227895,0.000128304172207636,2.6513189381384725e-05,1.0609200000000005e-05,3.4283203015881442e-06,0.00012214917939150154,0.01,0.842,EGM8
0.01EGM9,4.67777777777778,5.484860550458718,1.1340000000000001,0.00012219437799043062,0.00012219437799043062,6.0782235939643386e-06,0.0008478088440790947,2.652300000000001e-05,1.0609200000000005e-05,3.429588875598087e-06,0.00012219437799043062,0.01,0.842,EGM9
0.01EGM10,4.677777777777779,5.485689073010564,1.1335805436221493,0.00012214917939150154,0.00012214917939150154,6.0782235939643386e-06,0.000128304172207636,2.6513189381384725e-05,1.0609200000000005e-05,3.4283203015881442e-06,0.01270339757230989,0.01,0.842,EGM10
0.01EGM11,4.67777777777778,5.4856890730105645,1.1335805436221496,0.00012214917939150154,0.00012214917939150154,6.0782235939643386e-06,0.00012830417220763602,2.651318938138473e-05,1.0605275752553893e-05,0.000903149438602303,0.00012214917939150154,0.01,0.842,EGM11
0.01EGM12,4.67777777777778,5.484860550458718,1.1340000000000001,0.00012219437799043062,0.00012211415278287472,6.0782235939643386e-06,0.0008478152350920189,2.652300000000001e-05,1.0609200000000005e-05,3.4273372214393518e-06,0.00012211415278287472,0.01,0.842,EGM12
0.01EGM13,4.677777777777779,5.485689073010564,1.1335805436221493,0.00012214917939150154,0.00012214917939150154,6.0782235939643386e-06,0.0008480782510497326,2.6513189381384725e-05,1.0609200000000005e-05,3.4283203015881442e-06,0.00012214917939150154,0.01,0.842,EGM13
0.01EGM14,4.67777777777778,5.484860550458718,1.1340000000000001,0.00012219437799043062,0.00012211415278287472,6.0782235939643386e-06,0.00012828479398572896,2.652300000000001e-05,1.0609200000000005e-05,0.0009028403886043019,0.00012211415278287472,0.01,0.842,EGM14
0.01EGM15,4.67777777777778,5.484860550458718,1.1340000000000001,0.00012219437799043062,0.00012211415278287472,6.0782235939643386e-06,0.00012828479398572896,2.652300000000001e-05,1.0609200000000005e-05,3.4273372214393518e-06,0.01269910389432415,0.01,0.842,EGM15
0.01EGM16,4.677777777777779,5.485689073010564,1.1335805436221493,0.00012214917939150154,0.00012214917939150154,6.0782235939643386e-06,0.000128304172207636,0.0007462872682234814,1.0609200000000005e-05,3.4283203015881442e-06,0.00012214917939150154,0.01,0.842,EGM16
