,G,AA,NT,rRNA,rP,IG,EAA,ENT,RNAP,AF,R,mu,EGVs,x
0.19EGM5,0.0,4.007096347157022e-17,0.0,0.0,0.0,0.000546940020576132,0.08965452167823641,0.40219834315363945,0.004799935228069577,0.0021144128023050063,0.5006858471171736,0.906,EGM5,0.19
0.19EGM6,-8.822964434107203e-17,2.6713975647713477e-17,0.0,0.000599525080259672,0.0,0.000546940020576132,0.08962549375000006,0.40192506939586853,0.004804153200000001,0.002113145158800002,0.5003856733944958,0.906,EGM6,0.19
0.19EGM7,-4.411482217053601e-17,1.3356987823856739e-17,-7.948020461058239e-17,0.0,0.0,0.000546940020576132,0.08962549375000006,0.016738312500000005,0.004804153200000001,0.3871592727148545,0.5011258278145695,0.906,EGM7,0.19
0.19EGM8,-8.822964434107203e-17,6.67849391192837e-17,0.0,0.0,0.0,0.000546940020576132,0.08965452167823641,0.40219412518170905,0.004804153200000001,0.0021144128023050063,0.5006858471171736,0.906,EGM8,0.19
0.19EGM9,1.3234446651160805e-16,-1.3356987823856739e-17,-7.948020461058239e-17,0.0,0.0,0.000546940020576132,0.4746684956095914,0.01673831250000001,0.004804153200000001,0.0021162708552631584,0.5011258278145695,0.906,EGM9,0.19
0.19EGM10,-8.822964434107203e-17,-4.007096347157022e-17,0.0,0.0,0.0,0.000546940020576132,0.08965452167823643,0.01672361652146883,0.004804153200000001,0.38758492146254525,0.5006858471171736,0.906,EGM10,0.19
0.19EGM11,-8.822964434107203e-17,-9.349891476699718e-17,0.0,0.000599525080259672,0.0,0.000546940020576132,0.47481225064586857,0.01673831250000001,0.004804153200000001,0.002113145158800002,0.5003856733944958,0.906,EGM11,0.19
0.19EGM12,1.3234446651160805e-16,-2.6713975647713477e-17,-7.948020461058239e-17,0.0,0.0,0.38558994188016754,0.08962549375000008,0.01673831250000001,0.004804153200000001,0.0021162708552631584,0.5011258278145695,0.906,EGM12,0.19
0.19EGM13,-8.822964434107203e-17,-1.3356987823856739e-17,0.0,0.0,0.0,0.3860174486808164,0.08965452167823641,0.01672361652146883,0.004804153200000001,0.0021144128023050063,0.5006858471171736,0.906,EGM13,0.19
0.19EGM14,1.3234446651160805e-16,-1.0685590259085391e-16,-7.948020461058239e-17,0.0,0.3850430018595913,0.000546940020576132,0.08962549375000008,0.01673831250000001,0.004804153200000001,0.0021162708552631584,0.5011258278145695,0.906,EGM14,0.19
0.19EGM15,1.3234446651160805e-16,-5.3427951295426955e-17,-7.948020461058239e-17,0.0,0.0,0.000546940020576132,0.08962549375000008,0.40178131435959136,0.004804153200000001,0.0021162708552631584,0.5011258278145695,0.906,EGM15,0.19
0.19EGM16,-8.822964434107203e-17,0.0,0.0,0.0,0.3854705086602402,0.000546940020576132,0.08965452167823641,0.01672361652146883,0.004804153200000001,0.0021144128023050063,0.5006858471171736,0.906,EGM16,0.19
0.19EGM17,-8.822964434107203e-17,1.3356987823856739e-17,0.0,0.000599525080259672,0.0,0.000546940020576132,0.08962549375000006,0.01673831250000001,0.004804153200000001,0.3872999020546685,0.5003856733944958,0.906,EGM17,0.19
0.19EGM18,-8.822964434107203e-17,0.0,0.0,0.000599525080259672,0.3851867568958685,0.000546940020576132,0.08962549375000006,0.01673831250000001,0.004804153200000001,0.002113145158800002,0.5003856733944958,0.906,EGM18,0.19
0.19EGM19,-8.822964434107203e-17,-9.349891476699718e-17,0.0,0.000599525080259672,0.0,0.38573369691644466,0.08962549375000006,0.01673831250000001,0.004804153200000001,0.002113145158800002,0.5003856733944958,0.906,EGM19,0.19
0.19EGM20,-8.822964434107203e-17,2.6713975647713477e-17,0.0,0.0,0.0,0.000546940020576132,0.4751250303384766,0.01672361652146883,0.004804153200000001,0.0021144128023050063,0.5006858471171736,0.906,EGM20,0.19
0.195EGM1,8.803530591741329e-17,1.0662053716664498e-16,0.0,0.0,0.38326665858034326,0.0005481473936899868,0.08993086551788546,0.016720826715670364,0.004804153200000002,0.0021271908874371625,0.5026021577049741,0.908,EGM1,0.195
0.195EGM2,-8.803530591741329e-17,-5.331026858332249e-17,0.0,0.0,0.0,0.0005481473936899868,0.4726522182076088,0.01673831250000001,0.004804153200000002,0.0021294153947368434,0.5031277533039648,0.908,EGM2,0.195
0.195EGM3,1.7607061183482658e-16,-5.331026858332249e-17,-7.930513808060313e-17,0.0,0.0,0.383819824663148,0.08993086551788546,0.016720826715670364,0.004799134510885328,0.0021271908874371625,0.5026021577049742,0.908,EGM3,0.195
0.195EGM4,8.803530591741329e-17,-7.996540287498373e-17,0.0,0.0,0.0,0.3838148059740333,0.08993086551788546,0.016720826715670364,0.004804153200000002,0.0021271908874371625,0.5026021577049741,0.908,EGM4,0.195
0.195EGM5,-8.803530591741329e-17,1.0662053716664498e-16,0.0,0.0007106159173365166,0.3829317640222858,0.0005481473936899869,0.08989632708333341,0.01673831250000001,0.004804153200000002,0.0021256792717333365,0.5022450006116213,0.908,EGM5,0.195
0.195EGM6,1.7607061183482658e-16,-1.732583728957981e-16,-7.930513808060313e-17,0.0,0.0,0.0005481473936899869,0.08993086551788546,0.016720826715670364,0.004799134510885328,0.38539886815689517,0.5026021577049742,0.908,EGM6,0.195
0.195EGM7,-8.803530591741329e-17,-2.6655134291661245e-17,0.0,0.0007106159173365166,0.0,0.0005481473936899869,0.08989632708333341,0.01673831250000001,0.004804153200000002,0.3850574432940192,0.5022450006116213,0.908,EGM7,0.195
0.195EGM8,8.803530591741329e-17,-7.996540287498373e-17,0.0,0.0,0.0,0.0005481473936899868,0.08993086551788546,0.39998748529601363,0.004804153200000002,0.0021271908874371625,0.5026021577049741,0.908,EGM8,0.195
0.195EGM9,-8.803530591741329e-17,-5.331026858332249e-17,0.0,0.0,0.0,0.0005481473936899868,0.08989632708333342,0.39949420362427535,0.004804153200000002,0.0021294153947368434,0.5031277533039648,0.908,EGM9,0.195
0.195EGM10,1.7607061183482658e-16,0.0,-7.930513808060313e-17,0.0,0.38327167726945793,0.0005481473936899869,0.08993086551788546,0.016720826715670364,0.004799134510885328,0.0021271908874371625,0.5026021577049742,0.908,EGM10,0.195
0.195EGM11,1.7607061183482658e-16,-1.0662053716664498e-16,-7.930513808060313e-17,0.0,0.0,0.0005481473936899869,0.47320254278734347,0.016720826715670364,0.004799134510885328,0.0021271908874371625,0.5026021577049742,0.908,EGM11,0.195
0.195EGM12,-8.803530591741329e-17,-7.996540287498373e-17,0.0,0.0007106159173365166,0.0,0.0005481473936899869,0.08989632708333341,0.39967007652228587,0.004804153200000002,0.0021256792717333365,0.5022450006116213,0.908,EGM12,0.195
0.195EGM13,-8.803530591741329e-17,2.6655134291661245e-17,0.0,0.0007106159173365166,0.0,0.3834799114159758,0.08989632708333341,0.01673831250000001,0.004804153200000002,0.0021256792717333365,0.5022450006116213,0.908,EGM13,0.195
0.195EGM14,1.7607061183482658e-16,-1.4660323860413687e-16,-7.930513808060313e-17,0.0,0.0,0.0005481473936899869,0.08993086551788546,0.39999250398512837,0.004799134510885328,0.0021271908874371625,0.5026021577049742,0.908,EGM14,0.195
0.195EGM15,4.4017652958706644e-17,6.663783572915311e-17,0.0,0.0,0.0,0.0005481473936899868,0.08989632708333341,0.01673831250000001,0.004804153200000001,0.3848853065190121,0.5031277533039648,0.908,EGM15,0.195
0.195EGM16,-8.803530591741329e-17,-2.6655134291661245e-17,0.0,0.0007106159173365166,0.0,0.0005481473936899869,0.47282809110561924,0.01673831250000001,0.004804153200000002,0.0021256792717333365,0.5022450006116213,0.908,EGM16,0.195
0.195EGM17,8.803530591741329e-17,1.3327567145830622e-17,0.0,0.0,0.0,0.0005481473936899868,0.08993086551788546,0.01672082671567036,0.004804153200000001,0.38539384946778044,0.5026021577049741,0.908,EGM17,0.195
0.195EGM18,8.803530591741329e-17,-7.996540287498373e-17,0.0,0.0,0.0,0.0005481473936899868,0.4731975240982287,0.016720826715670364,0.004804153200000002,0.0021271908874371625,0.5026021577049741,0.908,EGM18,0.195
0.195EGM19,-8.803530591741329e-17,-2.6655134291661245e-17,0.0,0.0,0.0,0.3833040385179654,0.08989632708333342,0.01673831250000001,0.004804153200000002,0.0021294153947368434,0.5031277533039648,0.908,EGM19,0.195
0.195EGM20,-8.803530591741329e-17,0.0,0.0,0.0,0.38275589112427527,0.0005481473936899868,0.08989632708333342,0.01673831250000001,0.004804153200000002,0.0021294153947368434,0.5031277533039648,0.908,EGM20,0.195
0.2EGM1,0.0,-9.308793052626312e-17,-7.913084107383257e-17,0.0,0.0,0.0005493547668038414,0.0902083503793606,0.016717459244386307,0.0048041532,0.383190414970473,0.5045302674389767,0.91,EGM1,0.2
0.2EGM2,0.0,-7.978965473679696e-17,0.0,0.0,0.0,0.0005493547668038413,0.09020835037936059,0.016717459244386307,0.004798167994819553,0.3831964001756535,0.5045302674389766,0.91,EGM2,0.2
0.2EGM3,-4.39209108642919e-17,-3.989482736839848e-17,7.913084107383257e-17,0.0,0.0,0.38159971498742645,0.0902083503793606,0.016717459244386307,0.004804153200000001,0.0021400547498504523,0.5045302674389766,0.91,EGM3,0.2
0.2EGM4,-4.39209108642919e-17,0.0,7.913084107383257e-17,0.0,0.0,0.0005493547668038414,0.0902083503793606,0.39776781946500883,0.004804153200000001,0.0021400547498504523,0.5045302674389766,0.91,EGM4,0.2
0.2EGM5,0.0,-1.329827578946616e-17,0.0,0.0,0.0,0.0005493547668038413,0.4712646958051636,0.016717459244386307,0.004798167994819553,0.0021400547498504523,0.5045302674389766,0.91,EGM5,0.2
0.2EGM6,0.0,3.989482736839848e-17,0.0,0.0,0.0,0.38160570019260687,0.09020835037936059,0.016717459244386307,0.004798167994819553,0.0021400547498504523,0.5045302674389766,0.91,EGM6,0.2
0.2EGM7,4.39209108642919e-17,-1.994741368419924e-16,7.913084107383257e-17,0.0,0.0,0.0005493547668038413,0.09016716041666675,0.39717699199096046,0.004804153200000001,0.002142724240953948,0.5051596153846153,0.91,EGM7,0.2
0.2EGM8,-4.39209108642919e-17,-6.64913789473308e-17,7.913084107383257e-17,0.0,0.0,0.0005493547668038414,0.4712587105999832,0.016717459244386307,0.004804153200000001,0.0021400547498504523,0.5045302674389766,0.91,EGM8,0.2
0.2EGM9,1.3176273259287572e-16,-5.319310315786464e-17,0.0,0.0008442300446948902,0.0,0.0005493547668038413,0.4708213736084216,0.016738312500000005,0.0048041532,0.0021382480513333366,0.5041043278287466,0.91,EGM9,0.2
0.2EGM10,1.3176273259287572e-16,-1.0638620631572928e-16,0.0,0.0008442300446948902,0.38065421319175474,0.0005493547668038413,0.09016716041666675,0.016738312500000005,0.0048041532,0.0021382480513333366,0.5041043278287466,0.91,EGM10,0.2
0.2EGM11,4.39209108642919e-17,-1.0638620631572928e-16,7.913084107383257e-17,0.0,0.0,0.0005493547668038413,0.47060583990762717,0.016738312500000005,0.004804153200000001,0.002142724240953948,0.5051596153846153,0.91,EGM11,0.2
0.2EGM12,1.3176273259287572e-16,5.319310315786464e-17,0.0,0.0008442300446948902,0.0,0.38120356795855864,0.09016716041666675,0.016738312500000005,0.0048041532,0.0021382480513333366,0.5041043278287466,0.91,EGM12,0.2
0.2EGM13,0.0,-1.0638620631572928e-16,0.0,0.0,0.38105634542580297,0.0005493547668038413,0.09020835037936059,0.016717459244386307,0.004798167994819553,0.0021400547498504523,0.5045302674389766,0.91,EGM13,0.2
0.2EGM14,1.3176273259287572e-16,-7.978965473679696e-17,0.0,0.0008442300446948902,0.0,0.0005493547668038413,0.09016716041666675,0.016738312500000005,0.0048041532,0.3827924612430882,0.5041043278287466,0.91,EGM14,0.2
0.2EGM15,4.39209108642919e-17,-2.1277241263145856e-16,7.913084107383257e-17,0.0,0.38043867949096044,0.0005493547668038413,0.09016716041666675,0.016738312500000005,0.004804153200000001,0.002142724240953948,0.5051596153846153,0.91,EGM15,0.2
0.2EGM16,1.3176273259287572e-16,-3.989482736839848e-17,0.0,0.0008442300446948902,0.0,0.0005493547668038413,0.09016716041666675,0.39739252569175487,0.0048041532,0.0021382480513333366,0.5041043278287466,0.91,EGM16,0.2
0.2EGM17,0.0,0.0,0.0,0.0,0.0,0.0005493547668038413,0.09020835037936059,0.3977738046701893,0.004798167994819553,0.0021400547498504523,0.5045302674389766,0.91,EGM17,0.2
0.2EGM18,-4.39209108642919e-17,-1.0638620631572928e-16,7.913084107383257e-17,0.0,0.38105036022062255,0.0005493547668038414,0.0902083503793606,0.016717459244386307,0.004804153200000001,0.0021400547498504523,0.5045302674389766,0.91,EGM18,0.2
0.2EGM19,4.39209108642919e-17,-2.9256206736825553e-16,0.0,0.0,0.0,0.0005493547668038414,0.09016716041666675,0.01673831250000001,0.0048041532,0.3825814037319145,0.5051596153846153,0.91,EGM19,0.2
0.2EGM20,4.39209108642919e-17,-5.319310315786464e-17,7.913084107383257e-17,0.0,0.0,0.3809880342577643,0.09016716041666675,0.016738312500000005,0.004804153200000001,0.002142724240953948,0.5051596153846153,0.91,EGM20,0.2
0.205EGM1,-1.7529837230923522e-16,2.123058064634071e-16,0.0,0.0,0.37882860410166114,0.0005505621399176959,0.09048698806427526,0.016713508132810057,0.004797033965010837,0.0021530052383198816,0.5064702983580053,0.912,EGM1,0.205
0.205EGM2,-1.7529837230923522e-16,1.0615290323170355e-16,0.0,0.0,0.0,0.3793791662415789,0.09048698806427526,0.016713508132810057,0.004797033965010837,0.0021530052383198816,0.5064702983580053,0.912,EGM2,0.205
0.205EGM3,-1.7529837230923522e-16,1.0615290323170355e-16,0.0,0.0,0.0,0.0005505621399176959,0.09048698806427526,0.3955421122344714,0.004797033965010837,0.0021530052383198816,0.5064702983580053,0.912,EGM3,0.205
0.205EGM4,-1.7529837230923522e-16,1.3269112903962945e-16,0.0,0.0,0.0,0.0005505621399176959,0.09048698806427526,0.016713508132810057,0.004797033965010837,0.38098160933998115,0.5064702983580053,0.912,EGM4,0.205
0.205EGM5,-1.7529837230923522e-16,1.0615290323170355e-16,0.0,0.0,0.0,0.0005505621399176959,0.4693155921659365,0.016713508132810057,0.004797033965010837,0.0021530052383198816,0.5064702983580053,0.912,EGM5,0.205
0.205EGM6,-1.7529837230923522e-16,1.5922935484755534e-16,0.0,0.0,0.0,0.0005505621399176958,0.4693084729309473,0.016713508132810057,0.004804153200000001,0.002153005238319881,0.5064702983580053,0.912,EGM6,0.205
0.205EGM7,-8.764918615461761e-17,-9.288379032774061e-17,0.0,0.0,0.0,0.0005505621399176958,0.09043799375000007,0.016738312500000005,0.004804153200000001,0.38024703203471016,0.5072219463753723,0.912,EGM7,0.205
0.205EGM8,-4.3824593077308805e-17,-7.961467742377767e-17,0.0,0.0010003416069527483,0.0,0.0005505621399176958,0.09043799375000006,0.016738312500000005,0.004804153200000001,0.3805049817572577,0.5059636550458719,0.912,EGM8,0.205
0.205EGM9,-1.7529837230923522e-16,2.123058064634071e-16,0.0,0.0,0.378821484866672,0.0005505621399176958,0.09048698806427526,0.016713508132810057,0.004804153200000001,0.002153005238319881,0.5064702983580053,0.912,EGM9,0.205
0.205EGM10,-8.764918615461761e-17,6.634556451981473e-17,-7.895730852761802e-17,0.0,0.0,0.0005505621399176959,0.09043799375000006,0.39482914404066843,0.004804153200000002,0.002156200494041709,0.5072219463753725,0.912,EGM10,0.205
0.205EGM11,-4.3824593077308805e-17,-3.9807338711888834e-17,0.0,0.0010003416069527483,0.0,0.3789046923995754,0.09043799375000006,0.016738312500000005,0.004804153200000001,0.002150851497600003,0.5059636550458719,0.912,EGM11,0.205
0.205EGM12,-8.764918615461761e-17,-6.634556451981473e-17,-7.895730852761802e-17,0.0,0.0,0.3786413936805862,0.09043799375000006,0.01673831250000001,0.004804153200000002,0.002156200494041709,0.5072219463753725,0.912,EGM12,0.205
0.205EGM13,-4.3824593077308805e-17,-9.288379032774061e-17,0.0,0.0010003416069527483,0.0,0.0005505621399176958,0.4687921240096578,0.016738312500000005,0.004804153200000001,0.002150851497600003,0.5059636550458719,0.912,EGM13,0.205
0.205EGM14,-1.7529837230923522e-16,1.5922935484755534e-16,0.0,0.0,0.0,0.0005505621399176958,0.09048698806427526,0.39553499299948214,0.004804153200000001,0.002153005238319881,0.5064702983580053,0.912,EGM14,0.205
0.205EGM15,-8.764918615461761e-17,0.0,-7.895730852761802e-17,0.0,0.37809083154066836,0.0005505621399176959,0.09043799375000006,0.01673831250000001,0.004804153200000002,0.002156200494041709,0.5072219463753725,0.912,EGM15,0.205
0.205EGM16,-1.7529837230923522e-16,1.5922935484755534e-16,0.0,0.0,0.0,0.3793720470065897,0.09048698806427526,0.016713508132810057,0.004804153200000001,0.002153005238319881,0.5064702983580053,0.912,EGM16,0.205
0.205EGM17,-4.3824593077308805e-17,0.0,0.0,0.0010003416069527483,0.3783541302596576,0.0005505621399176958,0.09043799375000006,0.016738312500000005,0.004804153200000001,0.002150851497600003,0.5059636550458719,0.912,EGM17,0.205
0.205EGM18,-8.764918615461761e-17,3.9807338711888834e-17,-7.895730852761802e-17,0.0,0.0,0.0005505621399176959,0.4685288252906684,0.01673831250000001,0.004804153200000002,0.002156200494041709,0.5072219463753725,0.912,EGM18,0.205
0.205EGM19,-2.1912296538654402e-16,5.3076451615851774e-17,0.0,0.0,0.0,0.0005505621399176958,0.09048698806427526,0.016713508132810057,0.004804153200000001,0.38097449010499196,0.5064702983580054,0.912,EGM19,0.205
0.205EGM20,-4.3824593077308805e-17,3.9807338711888834e-17,0.0,0.0010003416069527483,0.0,0.0005505621399176958,0.09043799375000006,0.39509244275965766,0.004804153200000001,0.002150851497600003,0.5059636550458719,0.912,EGM20,0.205
0.21EGM1,-8.73618117737828e-17,-1.0580486092602583e-16,0.0,0.0,0.37613593936991946,0.0005523731995884779,0.0908444776409745,0.016738194087941437,0.004804119213917469,0.002169831982432808,0.5087550645052261,0.915,EGM1,0.21
0.21EGM2,-8.73618117737828e-17,-5.290243046301292e-17,0.0,0.0,0.0,0.0005523731995884779,0.0908444776409745,0.39287413345786104,0.004804119213917469,0.002169831982432808,0.5087550645052261,0.915,EGM2,0.21
0.21EGM3,-8.73618117737828e-17,-6.612803807876615e-17,0.0,0.0,0.0,0.0005523731995884779,0.0908444776409745,0.016738194087941437,0.004804119213917469,0.3783057713523524,0.5087550645052261,0.915,EGM3,0.21
0.21EGM4,-8.73618117737828e-17,5.290243046301292e-17,0.0,0.0,0.0,0.0005523731995884779,0.46698041701089404,0.016738194087941437,0.004804119213917469,0.002169831982432808,0.5087550645052261,0.915,EGM4,0.21
0.21EGM5,4.36809058868914e-17,1.322560761575323e-17,7.8698432106216e-17,0.0,0.0,0.0005523731995884777,0.09084424375000007,0.3928707188946419,0.004804153200000001,0.0021698473326115927,0.5087586636231581,0.915,EGM5,0.21
0.21EGM6,-1.310427176606742e-16,5.290243046301292e-17,0.0,4.754023762591848e-06,0.0,0.0005523731995884778,0.09084424375000007,0.3928720082880891,0.004804153200000001,0.0021698216670000027,0.50875264587156,0.915,EGM6,0.21
0.21EGM7,-1.310427176606742e-16,7.935364569451938e-17,0.0,4.754023762591848e-06,0.0,0.0005523731995884778,0.46697793953808914,0.016738312500000005,0.004804153200000001,0.0021698216670000027,0.50875264587156,0.915,EGM7,0.21
0.21EGM8,-1.310427176606742e-16,1.0580486092602583e-16,0.0,4.754023762591848e-06,0.3761336957880889,0.0005523731995884778,0.09084424375000007,0.016738312500000005,0.004804153200000001,0.0021698216670000027,0.50875264587156,0.915,EGM8,0.21
0.21EGM9,4.36809058868914e-17,-7.935364569451938e-17,1.57396864212432e-16,0.0,0.0,0.0005523731995884778,0.09084447764097449,0.3928740994717784,0.004804153200000001,0.002169831982432808,0.508755064505226,0.915,EGM9,0.21
0.21EGM10,-8.73618117737828e-17,0.0,0.0,0.0,0.0,0.376688312569508,0.0908444776409745,0.016738194087941437,0.004804119213917469,0.002169831982432808,0.5087550645052261,0.915,EGM10,0.21
0.21EGM11,4.36809058868914e-17,-2.1160972185205167e-16,1.57396864212432e-16,0.0,0.37613590538383695,0.0005523731995884778,0.09084447764097449,0.01673819408794144,0.004804153200000001,0.002169831982432808,0.508755064505226,0.915,EGM11,0.21
0.21EGM12,-1.310427176606742e-16,7.935364569451938e-17,0.0,4.754023762591848e-06,0.0,0.37668606898767754,0.09084424375000007,0.016738312500000005,0.004804153200000001,0.0021698216670000027,0.50875264587156,0.915,EGM12,0.21
0.21EGM13,8.73618117737828e-17,0.0,7.8698432106216e-17,0.0,0.0,0.0005523731995884778,0.09084447764097449,0.016738194087941437,0.004804153200000001,0.37830573736626977,0.508755064505226,0.915,EGM13,0.21
0.21EGM14,4.36809058868914e-17,1.0580486092602583e-16,7.8698432106216e-17,0.0,0.3761324063946418,0.0005523731995884777,0.09084424375000007,0.01673831250000001,0.004804153200000001,0.0021698473326115927,0.5087586636231581,0.915,EGM14,0.21
0.21EGM15,4.36809058868914e-17,3.967682284725969e-17,7.8698432106216e-17,0.0,0.0,0.0005523731995884777,0.46697665014464196,0.01673831250000001,0.004804153200000001,0.0021698473326115927,0.5087586636231581,0.915,EGM15,0.21
0.21EGM16,4.36809058868914e-17,6.612803807876615e-17,0.0,0.0,0.0,0.0005523731995884778,0.09084424375000008,0.01673831250000001,0.004804153200000001,0.37830225372725346,0.5087586636231582,0.915,EGM16,0.21
0.21EGM17,4.36809058868914e-17,3.967682284725969e-17,7.8698432106216e-17,0.0,0.0,0.37668477959423036,0.09084424375000007,0.01673831250000001,0.004804153200000001,0.0021698473326115927,0.5087586636231581,0.915,EGM17,0.21
0.21EGM18,-1.310427176606742e-16,7.935364569451938e-17,0.0,4.754023762591848e-06,0.0,0.0005523731995884778,0.09084424375000007,0.016738312500000005,0.004804153200000001,0.3783035174550891,0.50875264587156,0.915,EGM18,0.21
0.21EGM19,4.36809058868914e-17,-9.257925331027262e-17,1.57396864212432e-16,0.0,0.0,0.0005523731995884778,0.46698038302481154,0.01673819408794144,0.004804153200000001,0.002169831982432808,0.508755064505226,0.915,EGM19,0.21
0.21EGM20,4.36809058868914e-17,-1.4548168377328554e-16,1.57396864212432e-16,0.0,0.0,0.3766882785834256,0.09084447764097449,0.01673819408794144,0.004804153200000001,0.002169831982432808,0.508755064505226,0.915,EGM20,0.21
0.215EGM1,-2.1792818367778425e-16,5.278704893528552e-17,0.0,0.0,0.0,0.37443540358933913,0.09112556471097227,0.016733002925394178,0.004802629270402366,0.0021829753330360035,0.5107204241708564,0.917,EGM1,0.215
0.215EGM2,-2.1792818367778425e-16,7.918057340292829e-17,0.0,0.0,0.0,0.0005535805727023323,0.09112556471097227,0.39061482594203106,0.004802629270402366,0.0021829753330360035,0.5107204241708564,0.917,EGM2,0.215
0.215EGM3,8.71712734711137e-17,0.0,0.0,0.0,0.37372272698235137,0.0005535805727023323,0.09111507708333338,0.01673831250000001,0.004804153200000001,0.002183668016258801,0.5108824816453542,0.917,EGM3,0.215
0.215EGM4,-1.3075691020667056e-16,-5.278704893528552e-17,0.0,0.0,0.0,0.0005535805727023323,0.09112556471097226,0.3906133020124333,0.004804153200000001,0.0021829753330360035,0.5107204241708564,0.917,EGM4,0.215
0.215EGM5,-1.743425469422274e-16,1.319676223382138e-17,0.0,0.00021234921698501245,0.0,0.0005535805727023323,0.4648971196416942,0.01673831250000001,0.004804153200000001,0.0021825117799333356,0.5106119730886854,0.917,EGM5,0.215
0.215EGM6,-1.3075691020667056e-16,-1.319676223382138e-16,0.0,0.0,0.0,0.3744338796597415,0.09112556471097226,0.016733002925394178,0.004804153200000001,0.0021829753330360035,0.5107204241708564,0.917,EGM6,0.215
0.215EGM7,-2.1792818367778425e-16,1.0557409787057104e-16,0.0,0.0,0.0,0.0005535805727023323,0.465007387727609,0.016733002925394178,0.004802629270402366,0.0021829753330360035,0.5107204241708564,0.917,EGM7,0.215
0.215EGM8,-2.1792818367778425e-16,1.0557409787057104e-16,0.0,0.0,0.37388182301663686,0.0005535805727023323,0.09112556471097227,0.016733002925394178,0.004802629270402366,0.0021829753330360035,0.5107204241708564,0.917,EGM8,0.215
0.215EGM9,-2.1792818367778425e-16,1.0557409787057104e-16,0.0,0.0,0.0,0.0005535805727023323,0.09112556471097227,0.016733002925394178,0.004802629270402366,0.37606479834967277,0.5107204241708564,0.917,EGM9,0.215
0.215EGM10,4.358563673555685e-17,-5.278704893528552e-17,-7.852678885189492e-17,0.0,0.0,0.0005535805727023323,0.09111507708333338,0.016738312500000005,0.004804153200000001,0.3759063949986103,0.5108824816453542,0.917,EGM10,0.215
0.215EGM11,8.71712734711137e-17,-2.639352446764276e-17,0.0,0.0,0.0,0.0005535805727023323,0.09111507708333338,0.3904610394823515,0.004804153200000001,0.002183668016258801,0.5108824816453542,0.917,EGM11,0.215
0.215EGM12,-1.3075691020667056e-16,-7.918057340292829e-17,0.0,0.0,0.0,0.0005535805727023323,0.46500586379801134,0.016733002925394178,0.004804153200000001,0.0021829753330360035,0.5107204241708564,0.917,EGM12,0.215
0.215EGM13,8.71712734711137e-17,-5.278704893528552e-17,0.0,0.0,0.0,0.3742763075550538,0.09111507708333338,0.01673831250000001,0.004804153200000001,0.002183668016258801,0.5108824816453542,0.917,EGM13,0.215
0.215EGM14,-1.743425469422274e-16,1.319676223382138e-17,0.0,0.00021234921698501245,0.0,0.3743356231310631,0.0911150770833334,0.01673831250000001,0.004804153200000001,0.0021825117799333356,0.5106119730886854,0.917,EGM14,0.215
0.215EGM15,8.71712734711137e-17,-5.278704893528552e-17,0.0,0.0,0.0,0.0005535805727023323,0.46483780406568487,0.01673831250000001,0.004804153200000001,0.002183668016258801,0.5108824816453542,0.917,EGM15,0.215
0.215EGM16,-1.743425469422274e-16,3.9590286701464144e-17,0.0,0.00021234921698501245,0.0,0.0005535805727023323,0.0911150770833334,0.39052035505836075,0.004804153200000001,0.0021825117799333356,0.5106119730886854,0.917,EGM16,0.215
0.215EGM17,-1.743425469422274e-16,1.451643845720352e-16,0.0,0.00021234921698501245,0.0,0.0005535805727023323,0.0911150770833334,0.01673831250000001,0.004804153200000001,0.3759645543382941,0.5106119730886854,0.917,EGM17,0.215
0.215EGM18,-1.3075691020667056e-16,1.0557409787057104e-16,0.0,0.0,0.37388029908703907,0.0005535805727023323,0.09112556471097226,0.016733002925394178,0.004804153200000001,0.0021829753330360035,0.5107204241708564,0.917,EGM18,0.215
0.215EGM19,-8.71712734711137e-17,1.319676223382138e-16,0.0,0.0,0.0,0.0005535805727023323,0.09112556471097225,0.016733002925394178,0.004804153200000001,0.3760632744200752,0.5107204241708563,0.917,EGM19,0.215
0.215EGM20,-1.743425469422274e-16,0.0,0.0,0.00021234921698501245,0.3737820425583608,0.0005535805727023323,0.0911150770833334,0.01673831250000001,0.004804153200000001,0.0021825117799333356,0.5106119730886854,0.917,EGM20,0.215
0.22EGM1,-4.349078224864595e-17,-1.0534433922449798e-16,0.0,0.0,0.37161489244621104,0.000554787945816187,0.09140784221099069,0.01672720908345886,0.0048009663486309005,0.002196208059014457,0.5126980939058783,0.919,EGM1,0.22
0.22EGM2,-4.349078224864595e-17,-5.267216961224899e-17,0.0,0.0,0.0,0.000554787945816187,0.09140784221099069,0.01672720908345886,0.0048009663486309005,0.3738111005052254,0.5126980939058783,0.919,EGM2,0.22
0.22EGM3,-4.349078224864595e-17,1.3168042403062248e-17,0.0,0.0,0.0,0.37216968039202714,0.09140784221099069,0.01672720908345886,0.0048009663486309005,0.002196208059014457,0.5126980939058783,0.919,EGM3,0.22
0.22EGM4,-4.349078224864595e-17,1.3168042403062248e-17,0.0,0.0,0.0,0.000554787945816187,0.4630227346572016,0.01672720908345886,0.0048009663486309005,0.002196208059014457,0.5126980939058783,0.919,EGM4,0.22
0.22EGM5,-8.69815644972919e-17,-6.584021201531124e-17,7.83558926846438e-17,0.0,0.0,0.3718355383082251,0.09138591041666674,0.01673831250000001,0.004804153200000002,0.0021976658881578954,0.5130384196869506,0.919,EGM5,0.22
