,vIG,vEAA,vENT,vRNAP,vAF,wIG,wEAA,wENT,wRNAP,wAF,wrP,x,mu,EGVs
0.035EGM3,21.883333333332146,23.787158016635843,6.252669652514999,0.0009136025088130723,0.0009136025088130723,0.0001330222993827016,0.0026027115396534306,0.000684146271145979,8.078070490731376e-05,0.00011995600940714989,0.0009136025088130723,0.035,3.939,EGM3
0.035EGM4,21.883333333332146,23.786280465185445,6.253113930769032,0.0009136674240812783,0.0009135336372891866,0.0001330222993827016,0.0026026155208988995,0.0006841948825916079,8.04935155990127e-05,0.00011994696657606369,0.0009135336372891866,0.035,3.939,EGM4
0.035EGM5,21.883333333332146,23.787158016635843,6.2526696525149985,0.0009136025088130723,0.0009136025088130723,0.0001330222993827016,0.0026027115396534306,0.0006841462711459791,8.04877966054093e-05,0.00012021872562255035,0.0009136025088130723,0.035,3.939,EGM5
0.035EGM6,21.883333333332146,23.787158016635843,6.252669652515,0.0009136025088130725,0.0009136025088130725,0.00013302229938270163,0.0026027115396534306,0.000684146271145979,8.04877966054093e-05,0.00011995600940714989,0.0009149898462437151,0.035,3.939,EGM6
0.035EGM7,21.883333333332146,23.787158016635846,6.2526696525149985,0.0009136025088130723,0.0009136025088130723,0.0001346083570298561,0.0026027115396534306,0.0006841462711459791,8.04877966054093e-05,0.00011995600940714989,0.0009136025088130723,0.035,3.939,EGM7
0.035EGM8,21.883333333332146,23.787158016635846,6.2526696525149985,0.0009136025088130723,0.0009136025088130723,0.0001330222993827016,0.002602921712625751,0.0006841462711459791,8.04877966054093e-05,0.00011995600940714989,0.0009136025088130723,0.035,3.939,EGM8
0.04EGM1,21.827777777776596,23.76982650795445,6.214997262576649,0.0009128277229409452,0.0009128277229409452,0.0001323477451988883,0.002594212454159666,0.0006782978956850649,7.979975243353704e-05,0.00011955000411449267,0.0009128277229409452,0.04,3.929,EGM1
0.04EGM2,21.827777777776596,23.773020001400134,6.213380491626443,0.0009125902597076337,0.0009125902597076337,0.0001323477451988883,0.0025945609884860023,0.000679016970918376,7.977899330587899e-05,0.00011951890434636997,0.0009125902597076337,0.04,3.929,EGM2
0.04EGM3,21.827777777776596,23.77302000140013,6.213380491626443,0.0009125902597076336,0.0009125902597076336,0.0001323477451988883,0.002594560988486002,0.0006781214430999715,8.102704879893852e-05,0.00011951890434636996,0.0009125902597076336,0.04,3.929,EGM3
0.04EGM4,21.8277777777766,23.769257317388035,6.2152854268671245,0.0009128700470711089,0.000912295708437208,0.00013234774519888833,0.0025941503333336813,0.0006783293456155448,7.980345242535821e-05,0.00011948032794831988,0.000912295708437208,0.04,3.929,EGM4
0.04EGM5,21.827777777776596,23.773020001400134,6.213380491626442,0.0009125902597076336,0.0009125902597076336,0.0001323477451988883,0.002594560988486002,0.0006781214430999715,7.977899330587899e-05,0.00012063831411937566,0.0009125902597076336,0.04,3.929,EGM5
0.04EGM6,21.827777777776596,23.77302000140013,6.213380491626443,0.0009125902597076336,0.0009125902597076336,0.0001323477451988883,0.002594560988486002,0.0006781214430999714,7.977899330587899e-05,0.00011951890434636996,0.0009177626629087718,0.04,3.929,EGM6
0.04EGM7,21.827777777776596,23.773020001400134,6.213380491626443,0.0009125902597076337,0.0009125902597076337,0.00013910579181610538,0.0025945609884860023,0.0006781214430999715,7.977899330587899e-05,0.00011951890434636997,0.0009125902597076337,0.04,3.929,EGM7
0.04EGM8,21.827777777776596,23.773020001400134,6.213380491626443,0.0009125902597076337,0.0009125902597076337,0.0001323477451988883,0.0025954565163044067,0.0006781214430999715,7.977899330587899e-05,0.00011951890434636997,0.0009125902597076337,0.04,3.929,EGM8
0.045EGM1,21.777777777776603,23.76238975538468,6.176960133129856,0.0009119909725354027,0.0009119909725354027,0.000131742112482839,0.0025874602178084147,0.000672602325607437,7.91296853655808e-05,0.0001191668204112862,0.0009119909725354027,0.045,3.92,EGM1
0.045EGM2,21.777777777776603,23.7633964962189,6.176450450125077,0.0009119157209085191,0.0009119157209085191,0.00013174211248283903,0.0025875698406992516,0.000672830972663191,7.912315609310128e-05,0.00011915698753204008,0.0009119157209085191,0.045,3.92,EGM2
0.045EGM3,21.777777777776606,23.763396496218895,6.176450450125078,0.0009119157209085191,0.0009119157209085191,0.00013174211248283903,0.002587569840699251,0.000672546826791361,7.951915698651792e-05,0.00011915698753204008,0.0009119157209085191,0.045,3.92,EGM3
0.045EGM4,21.777777777776603,23.762195000353127,6.177058731822097,0.000912005530038655,0.0009118218805904485,0.000131742112482839,0.002587439011149423,0.000672613061909481,7.913094845993892e-05,0.00011914472573047884,0.0009118218805904485,0.045,3.92,EGM4
0.045EGM5,21.777777777776603,23.763396496218895,6.176450450125076,0.0009119157209085192,0.0009119157209085192,0.00013174211248283903,0.0025875698406992516,0.0006725468267913611,7.912315609310128e-05,0.00011951216987182763,0.0009119157209085192,0.045,3.92,EGM5
0.045EGM6,21.777777777776606,23.763396496218895,6.176450450125077,0.0009119157209085191,0.0009119157209085191,0.00013174211248283903,0.002587569840699251,0.000672546826791361,7.912315609310128e-05,0.00011915698753204008,0.0009133745422867189,0.045,3.92,EGM6
0.045EGM7,21.777777777776603,23.7633964962189,6.176450450125077,0.0009119157209085191,0.0009119157209085191,0.00013388640215028705,0.0025875698406992516,0.0006725468267913611,7.912315609310128e-05,0.00011915698753204008,0.0009119157209085191,0.045,3.92,EGM7
0.045EGM8,21.777777777776603,23.7633964962189,6.176450450125077,0.0009119157209085191,0.0009119157209085191,0.00013174211248283903,0.002587853986571081,0.0006725468267913611,7.912315609310128e-05,0.00011915698753204008,0.0009119157209085191,0.045,3.92,EGM8
0.05EGM1,21.722222222221056,23.74575545995072,6.138934764817283,0.0009111471598307757,0.0009111471598307757,0.00013107081618654283,0.0025790528846778423,0.0006667565258453969,7.844194421710552e-05,0.00011875284649793805,0.0009111471598307757,0.05,3.91,EGM1
0.05EGM2,21.722222222221053,23.74921749179999,6.13718204084343,0.0009108870186936037,0.0009108870186936037,0.00013107081618654283,0.0025794288998036937,0.0006675496978611177,7.841954829966183e-05,0.0001187189414363933,0.0009108870186936037,0.05,3.91,EGM2
0.05EGM3,21.722222222221053,23.74921749179999,6.137182040843429,0.0009108870186936038,0.0009108870186936038,0.00013107081618654283,0.0025794288998036937,0.0006665661605471256,7.979025853571418e-05,0.0001187189414363933,0.0009108870186936038,0.05,3.91,EGM3
0.05EGM4,21.722222222221056,23.74503246030692,6.13930079807866,0.0009112014868727272,0.0009105609894088464,0.00013107081618654283,0.002578974358883196,0.0006667962811246185,7.844662130877865e-05,0.0001186764489529466,0.0009105609894088464,0.05,3.91,EGM4
0.05EGM5,21.722222222221056,23.749217491799993,6.13718204084343,0.0009108870186936038,0.0009108870186936038,0.00013107081618654283,0.0025794288998036937,0.0006665661605471257,7.841954829966184e-05,0.00011994836307888334,0.0009108870186936038,0.05,3.91,EGM5
0.05EGM6,21.722222222221053,23.74921749179999,6.13718204084343,0.0009108870186936037,0.0009108870186936037,0.00013107081618654283,0.0025794288998036937,0.0006665661605471256,7.841954829966183e-05,0.00011871894143639329,0.0009154316025216256,0.05,3.91,EGM6
0.05EGM7,21.722222222221053,23.74921749179999,6.13718204084343,0.0009108870186936037,0.0009108870186936037,0.00013849302114894387,0.0025794288998036937,0.0006665661605471256,7.841954829966183e-05,0.0001187189414363933,0.0009108870186936037,0.05,3.91,EGM7
0.05EGM8,21.722222222221053,23.74921749179999,6.13718204084343,0.0009108870186936037,0.0009108870186936037,0.00013107081618654283,0.0025804124371176856,0.0006665661605471256,7.841954829966183e-05,0.0001187189414363933,0.0009108870186936037,0.05,3.91,EGM8
0.055EGM1,21.672222222221055,23.738230894139566,6.10094209260835,0.0009102992963574364,0.0009102992963574364,0.00013046811556925898,0.0025723010755009297,0.0006611048639795528,7.777704282112386e-05,0.00011836925183633895,0.0009102992963574364,0.055,3.901,EGM1
0.055EGM2,21.67222222222106,23.73957408966894,6.100262072577224,0.0009101978330512049,0.0009101978330512049,0.00013046811556925898,0.0025724466256609323,0.0006614152622503557,7.776837367687084e-05,0.00011835605822441864,0.0009101978330512049,0.055,3.901,EGM2
0.055EGM3,21.67222222222106,23.739574089668942,6.100262072577224,0.0009101978330512049,0.0009101978330512049,0.00013046811556925898,0.0025724466256609323,0.0006610311762534021,7.830365647708496e-05,0.00011835605822441866,0.0009101978330512049,0.055,3.901,EGM3
0.055EGM4,21.67222222222106,23.737929322077278,6.101094769592976,0.0009103220767329201,0.0009100699945666345,0.00013046811556925898,0.0025722683968171806,0.0006611214082272478,7.777898920320562e-05,0.0001183394349601417,0.0009100699945666345,0.055,3.901,EGM4
0.055EGM5,21.67222222222106,23.73957408966894,6.100262072577223,0.0009101978330512048,0.0009101978330512048,0.00013046811556925898,0.002572446625660932,0.000661031176253402,7.776837367687084e-05,0.00011883616572061068,0.0009101978330512048,0.055,3.901,EGM5
0.055EGM6,21.672222222221063,23.73957408966894,6.100262072577224,0.0009101978330512048,0.0009101978330512048,0.00013046811556925898,0.0025724466256609323,0.000661031176253402,7.776837367687084e-05,0.00011835605822441866,0.0009118112219573806,0.055,3.901,EGM6
0.055EGM7,21.67222222222106,23.73957408966894,6.100262072577224,0.0009101978330512049,0.0009101978330512049,0.00013336659735741535,0.0025724466256609323,0.0006610311762534021,7.776837367687084e-05,0.00011835605822441864,0.0009101978330512049,0.055,3.901,EGM7
0.055EGM8,21.67222222222106,23.73957408966894,6.100262072577224,0.0009101978330512049,0.0009101978330512049,0.00013046811556925898,0.002572830711657886,0.0006610311762534021,7.776837367687084e-05,0.00011835605822441864,0.0009101978330512049,0.055,3.901,EGM8
0.06EGM1,21.616666666665505,23.72153334772302,6.062948746390999,0.0009094423119586499,0.0009094423119586499,0.00012980007716047992,0.0025639023959995928,0.0006553037103390586,7.709455415753632e-05,0.00011795466786103057,0.0009094423119586499,0.06,3.891,EGM1
0.06EGM2,21.61666666666551,23.725350455797855,6.061016257862635,0.0009091524386793952,0.0009091524386793952,0.00012980007716047992,0.002564314961764014,0.0006561935394051124,7.706998123968056e-05,0.00011791707129671124,0.0009091524386793952,0.06,3.891,EGM2
0.06EGM3,21.616666666665505,23.72535045579786,6.061016257862634,0.0009091524386793952,0.0009091524386793952,0.00012980007716047992,0.002564314961764014,0.0006550948405372847,7.860118678017812e-05,0.00011791707129671123,0.0009091524386793952,0.06,3.891,EGM3
0.06EGM4,21.61666666666551,23.720615832390475,6.063413257172455,0.0009095119885758682,0.0009087853865101806,0.00012980007716047992,0.0025638032278840666,0.0006553539162126878,7.710046073090445e-05,0.0001178694646303641,0.0009087853865101806,0.06,3.891,EGM4
0.06EGM5,21.61666666666551,23.72535045579786,6.061016257862635,0.0009091524386793952,0.0009091524386793952,0.00012980007716047992,0.002564314961764014,0.0006550948405372847,7.706998123968055e-05,0.00011929044488149597,0.0009091524386793952,0.06,3.891,EGM5
0.06EGM6,21.616666666665513,23.72535045579786,6.061016257862635,0.0009091524386793952,0.0009091524386793952,0.00012980007716047995,0.0025643149617640146,0.0006550948405372847,7.706998123968056e-05,0.00011791707129671125,0.000913383026439482,0.06,3.891,EGM6
0.06EGM7,21.61666666666551,23.725350455797855,6.061016257862635,0.0009091524386793952,0.0009091524386793952,0.00013809134183642493,0.002564314961764014,0.0006550948405372846,7.706998123968056e-05,0.00011791707129671124,0.0009091524386793952,0.06,3.891,EGM7
0.06EGM8,21.61666666666551,23.725350455797855,6.061016257862635,0.0009091524386793952,0.0009091524386793952,0.00012980007716047992,0.0025654136606318425,0.0006550948405372846,7.706998123968056e-05,0.00011791707129671124,0.0009091524386793952,0.06,3.891,EGM8
0.065EGM1,21.566666666665515,23.713915607993325,6.02500324537167,0.0009085833771095246,0.0009085833771095246,0.0001292003086419615,0.0025571505663951432,0.0006496961832925437,7.643484509324044e-05,0.00011757068899796621,0.0009085833771095246,0.065,3.882,EGM1
0.065EGM2,21.566666666665515,23.715683854506175,6.024108034642917,0.0009084483774167392,0.0009084483774167392,0.0001292003086419615,0.0025573412423107785,0.0006501119633181498,7.642348820419136e-05,0.00011755322003771978,0.0009084483774167392,0.065,3.882,EGM2
0.065EGM3,21.566666666665515,23.71568385450617,6.024108034642916,0.0009084483774167391,0.0009084483774167391,0.0001292003086419615,0.002557341242310779,0.0006495996497356265,7.713747582992074e-05,0.00011755322003771977,0.0009084483774167391,0.065,3.882,EGM3
0.065EGM4,21.566666666665515,23.713461995539106,6.02523289589424,0.0009086180088995591,0.0009082765259896522,0.0001292003086419615,0.0025571016518521643,0.0006497209472738942,7.64377585028111e-05,0.00011753098246305473,0.0009082765259896522,0.065,3.882,EGM4
0.065EGM5,21.566666666665512,23.71568385450617,6.024108034642916,0.0009084483774167391,0.0009084483774167391,0.00012920030864196149,0.002557341242310779,0.0006495996497356264,7.642348820419134e-05,0.00011819361201587399,0.0009084483774167391,0.065,3.882,EGM5
