,vIG,vEAA,vENT,vRNAP,vAF,wIG,wEAA,wENT,wRNAP,wAF,wrP,prot_fraction,growth_rate,EGVs,name
0.765EGM1,10.96111111111112,16.722688963288952,0.6977561681444755,0.0004186537008866853,0.0004186537008866853,3.337387688614546e-05,0.0018329925180316186,3.8240914437473645e-05,4.4989311102910175e-06,2.7533458394981026e-05,0.0004186537008866853,0.765,1.9730000000000016,EGM1,RBA_standard
0.765EGM2,10.96111111111112,16.723962367399253,0.6971114814374485,0.0004182668888624691,0.0004182668888624691,3.3373876886145456e-05,0.0018331320972710418,3.979894388064768e-05,4.494774355804206e-06,2.750801905752174e-05,0.0004182668888624691,0.765,1.9730000000000016,EGM2,RBA_standard
0.765EGM3,10.96111111111112,16.723962367399253,0.6971114814374485,0.0004182668888624691,0.0004182668888624691,3.3373876886145456e-05,0.0018331320972710418,3.8205582024335754e-05,6.715368709583695e-06,2.750801905752174e-05,0.0004182668888624691,0.765,1.9730000000000016,EGM3,RBA_standard
0.765EGM4,10.961111111111121,16.707573498312797,0.7054086794422054,0.00042324520766532324,0.00041762263475703305,3.3373876886145456e-05,0.0018313356951206207,3.86603145705409e-05,4.5482723024165766e-06,2.7465648612520896e-05,0.00041762263475703305,0.765,1.9730000000000016,EGM4,RBA_standard
0.765EGM5,10.961111111111121,16.723962367399256,0.6971114814374486,0.0004182668888624692,0.0004182668888624692,3.337387688614546e-05,0.001833132097271042,3.8205582024335754e-05,4.494774355804207e-06,2.9499721377911656e-05,0.0004182668888624692,0.765,1.9730000000000016,EGM5,RBA_standard
0.765EGM6,10.96111111111112,16.723962367399253,0.6971114814374486,0.0004182668888624692,0.0004182668888624692,3.3373876886145456e-05,0.001833132097271042,3.8205582024335754e-05,4.494774355804206e-06,2.7508019057521743e-05,0.00041874808957653443,0.765,1.9730000000000016,EGM6,RBA_standard
0.765EGM7,10.96111111111112,16.723962367399253,0.6971114814374485,0.0004182668888624691,0.0004182668888624691,4.539808594113098e-05,0.0018331320972710418,3.8205582024335754e-05,4.494774355804206e-06,2.750801905752174e-05,0.0004182668888624691,0.765,1.9730000000000016,EGM7,RBA_standard
0.765EGM8,10.96111111111112,16.723962367399253,0.6971114814374485,0.0004182668888624691,0.0004182668888624691,3.3373876886145456e-05,0.0018347254591273537,3.8205582024335754e-05,4.494774355804206e-06,2.750801905752174e-05,0.0004182668888624691,0.765,1.9730000000000016,EGM8,RBA_standard
0.77EGM1,10.944444444444454,16.72610277485769,0.6820938111496199,0.00041815316248737565,0.00041815316248737565,3.327246227709196e-05,0.0018305790259149823,3.7325689110132014e-05,4.391257542368472e-06,2.7458724336671027e-05,0.00041815316248737565,0.77,1.9700000000000017,EGM1,RBA_standard
0.77EGM2,10.944444444444454,16.726317727956808,0.6819849867752423,0.0004180864484143877,0.0004180864484143877,3.327246227709197e-05,0.0018306025513374967,3.759493585649631e-05,4.390556941004015e-06,2.745434344587815e-05,0.0004180864484143877,0.77,1.9700000000000017,EGM2,RBA_standard
0.77EGM3,10.944444444444454,16.726317727956808,0.6819849867752423,0.0004180864484143877,0.0004180864484143877,3.327246227709197e-05,0.0018306025513374967,3.731973399853413e-05,4.774092978043935e-06,2.745434344587815e-05,0.0004180864484143877,0.77,1.9700000000000017,EGM3,RBA_standard
0.77EGM4,10.944444444444455,16.723471730438366,0.6834258308509994,0.00041896974847822134,0.0004179747410342214,3.327246227709197e-05,0.0018302910727202003,3.739858018823528e-05,4.399832963321797e-06,2.744700799458056e-05,0.0004179747410342214,0.77,1.9700000000000017,EGM4,RBA_standard
0.77EGM5,10.944444444444455,16.726317727956808,0.6819849867752424,0.00041808644841438773,0.00041808644841438773,3.327246227709197e-05,0.0018306025513374969,3.731973399853413e-05,4.390556941004015e-06,2.779834576833088e-05,0.00041808644841438773,0.77,1.9700000000000017,EGM5,RBA_standard
0.77EGM6,10.944444444444454,16.726317727956808,0.6819849867752423,0.0004180864484143877,0.0004180864484143877,3.327246227709196e-05,0.0018306025513374965,3.7319733998534126e-05,4.390556941004015e-06,2.745434344587815e-05,0.00041816902062628754,0.77,1.9700000000000017,EGM6,RBA_standard
0.77EGM7,10.944444444444454,16.726317727956808,0.6819849867752423,0.0004180864484143877,0.0004180864484143877,3.5349256483849916e-05,0.0018306025513374967,3.731973399853413e-05,4.390556941004015e-06,2.745434344587815e-05,0.0004180864484143877,0.77,1.9700000000000017,EGM7,RBA_standard
0.77EGM8,10.944444444444454,16.726317727956808,0.6819849867752423,0.0004180864484143877,0.0004180864484143877,3.327246227709197e-05,0.0018308777531954588,3.731973399853413e-05,4.390556941004015e-06,2.745434344587815e-05,0.0004180864484143877,0.77,1.9700000000000017,EGM8,RBA_standard
0.775EGM1,10.922222222222231,16.720204257325065,0.6665013281540627,0.00041767416564321257,0.00041767416564321257,3.313748285322365e-05,0.0018262178649945057,3.639837808752468e-05,4.282162127944079e-06,2.7371580321818556e-05,0.00041767416564321257,0.775,1.9660000000000017,EGM1,RBA_standard
0.775EGM2,10.922222222222231,16.720745590089628,0.6662272674418597,0.00041750242093023196,0.00041750242093023196,3.313748285322365e-05,0.0018262769905620128,3.709289862946008e-05,4.280401332649336e-06,2.736032531829456e-05,0.00041750242093023196,0.775,1.9660000000000017,EGM2,RBA_standard
0.775EGM3,10.922222222222231,16.720745590089628,0.6662272674418597,0.00041750242093023196,0.00041750242093023196,3.313748285322365e-05,0.0018262769905620128,3.638341132751936e-05,5.2691808057656805e-06,2.736032531829456e-05,0.00041750242093023196,0.775,1.9660000000000017,EGM3,RBA_standard
0.775EGM4,10.922222222222231,16.71337699769762,0.66995776707367,0.00041984020069949987,0.0004172137858122581,3.313748285322365e-05,0.001825472176526308,3.658713805741212e-05,4.304369183224955e-06,2.734141009689667e-05,0.0004172137858122581,0.775,1.9660000000000017,EGM4,RBA_standard
0.775EGM5,10.92222222222223,16.720745590089624,0.6662272674418596,0.00041750242093023196,0.00041750242093023196,3.313748285322365e-05,0.0018262769905620128,3.638341132751936e-05,4.280401332649336e-06,2.8247184445720445e-05,0.00041750242093023196,0.775,1.9660000000000017,EGM5,RBA_standard
0.775EGM6,10.922222222222233,16.720745590089624,0.6662272674418596,0.00041750242093023196,0.00041750242093023196,3.313748285322365e-05,0.001826276990562013,3.638341132751937e-05,4.280401332649336e-06,2.7360325318294556e-05,0.00041771392377178525,0.775,1.9660000000000017,EGM6,RBA_standard
0.775EGM7,10.922222222222231,16.720745590089628,0.6662272674418597,0.00041750242093023196,0.00041750242093023196,3.8491585944494505e-05,0.0018262769905620128,3.638341132751936e-05,4.280401332649336e-06,2.736032531829456e-05,0.00041750242093023196,0.775,1.9660000000000017,EGM7,RBA_standard
0.775EGM8,10.922222222222231,16.720745590089628,0.6662272674418597,0.00041750242093023196,0.00041750242093023196,3.313748285322365e-05,0.0018269864778639535,3.638341132751936e-05,4.280401332649336e-06,2.736032531829456e-05,0.00041750242093023196,0.775,1.9660000000000017,EGM8,RBA_standard
0.78EGM1,10.90000000000001,16.714239540841128,0.6509423597228008,0.00041719487600415866,0.00041719487600415866,3.300277777777784e-05,0.0018218521099516846,3.547635860489267e-05,4.173689247634432e-06,2.7284544890672003e-05,0.00041719487600415866,0.78,1.9620000000000017,EGM1,RBA_standard
0.78EGM2,10.900000000000011,16.715103399010786,0.6505050139703965,0.00041691457713557235,0.00041691457713557235,3.3002777777777845e-05,0.0018219462704921771,3.66121191426384e-05,4.170885089574899e-06,2.7266213344666457e-05,0.00041691457713557235,0.78,1.9620000000000017,EGM2,RBA_standard
0.78EGM3,10.900000000000011,16.715103399010786,0.6505050139703965,0.00041691457713557235,0.00041691457713557235,3.3002777777777845e-05,0.0018219462704921771,3.545252326138664e-05,5.786959966962636e-06,2.7266213344666457e-05,0.00041691457713557235,0.78,1.9620000000000017,EGM3,RBA_standard
0.78EGM4,10.90000000000001,16.70300868107538,0.6566282106957035,0.00042083898958224637,0.0004164417788741396,3.300277777777784e-05,0.0018206279462372184,3.578623748291588e-05,4.210145586225398e-06,2.7235292338368756e-05,0.0004164417788741396,0.78,1.9620000000000017,EGM4,RBA_standard
0.78EGM5,10.900000000000011,16.715103399010783,0.6505050139703964,0.00041691457713557224,0.00041691457713557224,3.300277777777784e-05,0.001821946270492177,3.545252326138664e-05,4.170885089574899e-06,2.8715708196231146e-05,0.00041691457713557224,0.78,1.9620000000000017,EGM5,RBA_standard
0.78EGM6,10.900000000000011,16.715103399010783,0.6505050139703964,0.0004169145771355723,0.0004169145771355723,3.300277777777784e-05,0.0018219462704921771,3.545252326138664e-05,4.1708850895749e-06,2.7266213344666453e-05,0.00041725804439387784,0.78,1.9620000000000017,EGM6,RBA_standard
0.78EGM7,10.900000000000011,16.715103399010786,0.6505050139703965,0.00041691457713557235,0.00041691457713557235,4.175359808908172e-05,0.0018219462704921771,3.545252326138664e-05,4.170885089574899e-06,2.7266213344666457e-05,0.00041691457713557235,0.78,1.9620000000000017,EGM7,RBA_standard
0.78EGM8,10.900000000000011,16.715103399010786,0.6505050139703965,0.00041691457713557235,0.00041691457713557235,3.3002777777777845e-05,0.0018231058663734287,3.545252326138664e-05,4.170885089574899e-06,2.7266213344666457e-05,0.00041691457713557235,0.78,1.9620000000000017,EGM8,RBA_standard
0.785EGM1,10.877777777777787,16.70820858369583,0.6354169269723939,0.00041671528699119785,0.00041671528699119785,3.286834705075451e-05,0.0018174818003820253,3.455962063922079e-05,4.0658377222612685e-06,2.719761773095887e-05,0.00041671528699119785,0.785,1.9580000000000017,EGM1,RBA_standard
0.785EGM2,10.877777777777789,16.709390391971407,0.634818612517967,0.0004163229040234109,0.0004163229040234109,3.286834705075452e-05,0.0018176103548600024,3.615268864633787e-05,4.062009291863334e-06,2.717200820259464e-05,0.0004163229040234109,0.785,1.9580000000000017,EGM2,RBA_standard
0.785EGM3,10.877777777777789,16.709390391971407,0.634818612517967,0.0004163229040234109,0.0004163229040234109,3.286834705075452e-05,0.0018176103548600024,3.4527078980838345e-05,6.327545918309934e-06,2.717200820259464e-05,0.0004163229040234109,0.785,1.9580000000000017,EGM3,RBA_standard
0.785EGM4,10.877777777777787,16.692363051524556,0.6434390496229689,0.0004219763069620401,0.0004156586401550705,3.286834705075452e-05,0.001815758158604728,3.499593497671595e-05,4.1171688207901125e-06,2.712865391412096e-05,0.0004156586401550705,0.785,1.9580000000000017,EGM4,RBA_standard
0.785EGM5,10.877777777777787,16.709390391971407,0.6348186125179668,0.0004163229040234108,0.0004163229040234108,3.286834705075452e-05,0.0018176103548600024,3.452707898083834e-05,4.062009291863334e-06,2.9204020284469048e-05,0.0004163229040234108,0.785,1.9580000000000017,EGM5,RBA_standard
0.785EGM6,10.877777777777789,16.709390391971407,0.6348186125179668,0.0004163229040234108,0.0004163229040234108,3.286834705075451e-05,0.0018176103548600024,3.452707898083834e-05,4.062009291863333e-06,2.7172008202594637e-05,0.00041680133566894106,0.785,1.9580000000000017,EGM6,RBA_standard
0.785EGM7,10.877777777777789,16.709390391971407,0.634818612517967,0.0004163229040234109,0.0004163229040234109,4.513591225092512e-05,0.0018176103548600024,3.4527078980838345e-05,4.062009291863334e-06,2.717200820259464e-05,0.0004163229040234109,0.785,1.9580000000000017,EGM7,RBA_standard
0.785EGM8,10.877777777777789,16.709390391971407,0.634818612517967,0.0004163229040234109,0.0004163229040234109,3.286834705075452e-05,0.001819235964525502,3.4527078980838345e-05,4.062009291863334e-06,2.717200820259464e-05,0.0004163229040234109,0.785,1.9580000000000017,EGM8,RBA_standard
0.79EGM1,10.861111111111123,16.71133999310545,0.6198975418091404,0.0004162169209289942,0.0004162169209289942,3.276770404663929e-05,0.0018150372048067326,3.366388039546863e-05,3.960456517113956e-06,2.7123469347206148e-05,0.0004162169209289942,0.79,1.9550000000000018,EGM1,RBA_standard
0.79EGM2,10.861111111111121,16.711592383562667,0.6197697640114777,0.0004161311272648493,0.0004161311272648493,3.27677040466393e-05,0.0018150646172147246,3.4012875188255525e-05,3.959640158962222e-06,2.7117878460092705e-05,0.0004161311272648493,0.79,1.9550000000000018,EGM2,RBA_standard
0.79EGM3,10.861111111111121,16.711592383562667,0.6197697640114777,0.0004161311272648493,0.0004161311272648493,3.27677040466393e-05,0.0018150646172147246,3.3656941351178896e-05,4.455688602572452e-06,2.7117878460092705e-05,0.0004161311272648493,0.79,1.9550000000000018,EGM3,RBA_standard
0.79EGM4,10.861111111111121,16.707844046936284,0.6216674355965931,0.00041740527818628394,0.00041598512268742235,3.276770404663929e-05,0.0018146575062089147,3.3759995460870574e-05,3.971764171867126e-06,2.7108363828463717e-05,0.00041598512268742235,0.79,1.9550000000000018,EGM4,RBA_standard
0.79EGM5,10.86111111111112,16.711592383562664,0.6197697640114777,0.00041613112726484924,0.00041613112726484924,3.276770404663929e-05,0.0018150646172147246,3.365694135117888e-05,3.959640158962221e-06,2.7562795756438494e-05,0.00041613112726484924,0.79,1.9550000000000018,EGM5,RBA_standard
0.79EGM6,10.861111111111121,16.711592383562664,0.6197697640114777,0.00041613112726484924,0.00041613112726484924,3.276770404663929e-05,0.0018150646172147246,3.365694135117889e-05,3.959640158962222e-06,2.7117878460092705e-05,0.00041623521881282755,0.79,1.9550000000000018,EGM6,RBA_standard
0.79EGM7,10.861111111111121,16.711592383562667,0.6197697640114777,0.0004161311272648493,0.0004161311272648493,3.54537372598724e-05,0.0018150646172147246,3.3656941351178896e-05,3.959640158962222e-06,2.7117878460092705e-05,0.0004161311272648493,0.79,1.9550000000000018,EGM7,RBA_standard
0.79EGM8,10.861111111111121,16.711592383562667,0.6197697640114777,0.0004161311272648493,0.0004161311272648493,3.27677040466393e-05,0.0018154205510518015,3.3656941351178896e-05,3.959640158962222e-06,2.7117878460092705e-05,0.0004161311272648493,0.79,1.9550000000000018,EGM8,RBA_standard
0.795EGM1,10.8388888888889,16.7051730700828,0.6044409445470343,0.0004157374301518627,0.0004157374301518627,3.263375342935534e-05,0.0018106551477628653,3.275734118920181e-05,3.853804845788447e-06,2.7036790874209496e-05,0.0004157374301518627,0.795,1.9510000000000018,EGM1,RBA_standard
0.795EGM2,10.8388888888889,16.70576155624169,0.6041430114707734,0.0004155325103286784,0.0004155325103286784,3.263375342935534e-05,0.0018107189331237538,3.359255372951216e-05,3.851905279017908e-06,2.7023464255041744e-05,0.0004155325103286784,0.795,1.9510000000000018,EGM2,RBA_standard
0.795EGM3,10.8388888888889,16.70576155624169,0.6041430114707734,0.0004155325103286784,0.0004155325103286784,3.263375342935534e-05,0.0018107189331237538,3.2741194871652225e-05,5.038404544903324e-06,2.7023464255041744e-05,0.0004155325103286784,0.795,1.9510000000000018,EGM3,RBA_standard
0.795EGM4,10.8388888888889,16.69675804910987,0.6087012199118709,0.00041866766832962836,0.0004151825247852556,3.263375342935534e-05,0.0018097430529896328,3.298822444577948e-05,3.8809675818564086e-06,2.7000703528534483e-05,0.0004151825247852556,0.795,1.9510000000000018,EGM4,RBA_standard
0.795EGM5,10.8388888888889,16.70576155624169,0.6041430114707734,0.00041553251032867844,0.00041553251032867844,3.263375342935535e-05,0.0018107189331237536,3.2741194871652225e-05,3.8519052790179085e-06,2.8087662827366663e-05,0.00041553251032867844,0.795,1.9510000000000018,EGM5,RBA_standard
0.795EGM6,10.8388888888889,16.70576155624169,0.6041430114707734,0.00041553251032867844,0.00041553251032867844,3.263375342935535e-05,0.0018107189331237536,3.274119487165222e-05,3.8519052790179085e-06,2.7023464255041744e-05,0.0004157799212190778,0.795,1.9510000000000018,EGM6,RBA_standard
0.795EGM7,10.8388888888889,16.70576155624169,0.6041430114707734,0.0004155325103286784,0.0004155325103286784,3.905848165236956e-05,0.0018107189331237538,3.2741194871652225e-05,3.851905279017908e-06,2.7023464255041744e-05,0.0004155325103286784,0.795,1.9510000000000018,EGM7,RBA_standard
0.795EGM8,10.8388888888889,16.70576155624169,0.6041430114707734,0.0004155325103286784,0.0004155325103286784,3.263375342935534e-05,0.0018115702919816138,3.2741194871652225e-05,3.851905279017908e-06,2.7023464255041744e-05,0.0004155325103286784,0.795,1.9510000000000018,EGM8,RBA_standard
0.8EGM1,10.816666666666677,16.698939874273375,0.5890178992299308,0.0004152576189571012,0.0004152576189571012,3.250007716049389e-05,0.0018062686630672382,3.1856051383352124e-05,3.747770750982602e-06,2.6950219470315895e-05,0.0004152576189571012,0.8,1.9470000000000018,EGM1,RBA_standard
0.8EGM2,10.816666666666679,16.69985771074859,0.5885532258634724,0.000414930024233748,0.000414930024233748,3.250007716049389e-05,0.0018063679423793077,3.319386107420559e-05,3.74481415279798e-06,2.6928958572770277e-05,0.000414930024233748,0.8,1.9470000000000018,EGM2,RBA_standard
0.8EGM3,10.816666666666679,16.69985771074859,0.5885532258634724,0.000414930024233748,0.000414930024233748,3.250007716049389e-05,0.0018063679423793077,3.183092029878283e-05,5.644281356967782e-06,2.6928958572770277e-05,0.000414930024233748,0.8,1.9470000000000018,EGM3,RBA_standard
0.8EGM4,10.816666666666677,16.685383406672997,0.5958811364265912,0.0004200962011807469,0.0004143685306900765,3.250007716049389e-05,0.0018048023051551309,3.222723812840484e-05,3.7914397798123345e-06,2.6892517641785992e-05,0.0004143685306900765,0.8,1.9470000000000018,EGM4,RBA_standard
0.8EGM5,10.816666666666679,16.69985771074859,0.5885532258634724,0.000414930024233748,0.000414930024233748,3.250007716049389e-05,0.0018063679423793075,3.1830920298782824e-05,3.74481415279798e-06,2.8632634542048727e-05,0.000414930024233748,0.8,1.9470000000000018,EGM5,RBA_standard
0.8EGM6,10.816666666666677,16.69985771074859,0.5885532258634723,0.000414930024233748,0.000414930024233748,3.250007716049389e-05,0.0018063679423793075,3.1830920298782824e-05,3.74481415279798e-06,2.6928958572770273e-05,0.0004153236289373025,0.8,1.9470000000000018,EGM6,RBA_standard
0.8EGM7,10.816666666666679,16.69985771074859,0.5885532258634724,0.000414930024233748,0.000414930024233748,4.2785427439419544e-05,0.0018063679423793077,3.183092029878283e-05,3.74481415279798e-06,2.6928958572770277e-05,0.000414930024233748,0.8,1.9470000000000018,EGM7,RBA_standard
0.8EGM8,10.816666666666679,16.69985771074859,0.5885532258634724,0.000414930024233748,0.000414930024233748,3.250007716049389e-05,0.0018077308831547304,3.183092029878283e-05,3.74481415279798e-06,2.6928958572770277e-05,0.000414930024233748,0.8,1.9470000000000018,EGM8,RBA_standard
0.805EGM1,10.80000000000001,16.701859936449754,0.5736055128981813,0.00041476090932637735,0.00041476090932637735,3.2400000000000056e-05,0.001803800873136575,3.0974697696501815e-05,3.64408208194139e-06,2.6876506924349273e-05,0.00041476090932637735,0.805,1.9440000000000017,EGM1,RBA_standard
0.805EGM2,10.80000000000001,16.70194483412185,0.5735625317265212,0.0004147298306330231,0.0004147298306330231,3.2400000000000056e-05,0.0018038100420851612,3.110185660485936e-05,3.6438090250861375e-06,2.687449302501992e-05,0.0004147298306330231,0.805,1.9440000000000017,EGM2,RBA_standard
0.805EGM3,10.80000000000001,16.70194483412185,0.5735625317265212,0.0004147298306330231,0.0004147298306330231,3.2400000000000056e-05,0.0018038100420851612,3.097237671323217e-05,3.8242591313418625e-06,2.687449302501992e-05,0.0004147298306330231,0.805,1.9440000000000017,EGM3,RBA_standard
0.805EGM4,10.80000000000001,16.70056236786415,0.5742624333618621,0.000415235913353962,0.0004146762840300593,3.2400000000000056e-05,0.0018036607357293298,3.101017140154058e-05,3.6482554590047745e-06,2.6871023205147863e-05,0.0004146762840300593,0.805,1.9440000000000017,EGM4,RBA_standard
0.805EGM5,10.80000000000001,16.70194483412185,0.5735625317265212,0.0004147298306330231,0.0004147298306330231,3.2400000000000056e-05,0.001803810042085161,3.097237671323217e-05,3.6438090250861375e-06,2.70363428895539e-05,0.0004147298306330231,0.805,1.9440000000000017,EGM5,RBA_standard
0.805EGM6,10.800000000000008,16.70194483412185,0.5735625317265212,0.0004147298306330231,0.0004147298306330231,3.2400000000000056e-05,0.0018038100420851612,3.097237671323217e-05,3.643809025086138e-06,2.687449302501992e-05,0.0004147669909772917,0.805,1.9440000000000017,EGM6,RBA_standard
0.805EGM7,10.80000000000001,16.70194483412185,0.5735625317265212,0.0004147298306330231,0.0004147298306330231,3.337711218526713e-05,0.0018038100420851612,3.097237671323217e-05,3.6438090250861375e-06,2.687449302501992e-05,0.0004147298306330231,0.805,1.9440000000000017,EGM7,RBA_standard
0.805EGM8,10.80000000000001,16.70194483412185,0.5735625317265212,0.0004147298306330231,0.0004147298306330231,3.2400000000000056e-05,0.0018039395219767885,3.097237671323217e-05,3.6438090250861375e-06,2.687449302501992e-05,0.0004147298306330231,0.805,1.9440000000000017,EGM8,RBA_standard
0.81EGM1,10.777777777777787,16.69549098654041,0.5582511958527492,0.00041428115060651404,0.00041428115060651404,3.226680384087797e-05,0.0017994029174382457,3.0083536665398183e-05,3.539239607693904e-06,2.6790181072554597e-05,0.00041428115060651404,0.81,1.9400000000000017,EGM1,RBA_standard
0.81EGM2,10.777777777777787,16.695919065258014,0.558034472303196,0.00041412031891974036,0.00041412031891974036,3.226680384087797e-05,0.0017994490548111429,3.0742848347423355e-05,3.5378656087196127e-06,2.6779780623476567e-05,0.00041412031891974036,0.81,1.9400000000000017,EGM2,RBA_standard
0.81EGM3,10.777777777777787,16.695919065258014,0.558034472303196,0.00041412031891974036,0.00041412031891974036,3.226680384087797e-05,0.0017994490548111429,3.0071857674116705e-05,4.472994119974589e-06,2.6779780623476567e-05,0.00041412031891974036,0.81,1.9400000000000017,EGM3,RBA_standard
0.81EGM4,10.777777777777787,16.688724941387402,0.5616766437007649,0.0004168231934831993,0.000413842244676086,3.2266803840877975e-05,0.0017986736881273108,3.026813024387458e-05,3.5609564992793626e-06,2.6761798489053588e-05,0.000413842244676086,0.81,1.9400000000000017,EGM4,RBA_standard
0.81EGM5,10.777777777777787,16.695919065258014,0.558034472303196,0.00041412031891974036,0.00041412031891974036,3.2266803840877975e-05,0.001799449054811143,3.0071857674116705e-05,3.5378656087196127e-06,2.7618518965109878e-05,0.00041412031891974036,0.81,1.9400000000000017,EGM5,RBA_standard
0.81EGM6,10.777777777777787,16.695919065258014,0.5580344723031961,0.0004141203189197404,0.0004141203189197404,3.2266803840877975e-05,0.001799449054811143,3.007185767411671e-05,3.5378656087196127e-06,2.6779780623476567e-05,0.0004143117025316719,0.81,1.9400000000000017,EGM6,RBA_standard
0.81EGM7,10.777777777777787,16.695919065258014,0.558034472303196,0.00041412031891974036,0.00041412031891974036,3.733039444826173e-05,0.0017994490548111429,3.0071857674116705e-05,3.5378656087196127e-06,2.6779780623476567e-05,0.00041412031891974036,0.81,1.9400000000000017,EGM7,RBA_standard
0.81EGM8,10.777777777777787,16.695919065258014,0.558034472303196,0.00041412031891974036,0.00041412031891974036,3.226680384087797e-05,0.0018001200454844496,3.0071857674116705e-05,3.5378656087196127e-06,2.6779780623476567e-05,0.00041412031891974036,0.81,1.9400000000000017,EGM8,RBA_standard
0.815EGM1,10.755555555555565,16.689055712633667,0.5429304566787347,0.0004138010507659547,0.0004138010507659547,3.213388203017838e-05,0.0017950006588699338,2.9197593448056428e-05,3.4350109938889913e-06,2.6703961142762965e-05,0.0004138010507659547,0.815,1.9360000000000017,EGM1,RBA_standard
0.815EGM2,10.755555555555565,16.689818040655158,0.5425445126269819,0.0004135068988129971,0.0004135068988129971,3.213388203017838e-05,0.0017950826514838006,3.0405744345140294e-05,3.432569204071365e-06,2.66849785367321e-05,0.0004135068988129971,0.815,1.9360000000000017,EGM2,RBA_standard
0.815EGM3,10.755555555555565,16.689818040655158,0.5425445126269819,0.0004135068988129971,0.0004135068988129971,3.213388203017838e-05,0.0017950826514838006,2.9176838234606607e-05,5.145238526213082e-06,2.66849785367321e-05,0.0004135068988129971,0.815,1.9360000000000017,EGM3,RBA_standard
0.815EGM4,10.755555555555564,16.67658740028422,0.5492427931677726,0.0004186120747927348,0.0004129965497272152,3.213388203017838e-05,0.0017936596226083487,2.953705687702246e-05,3.474947867884995e-06,2.6652044009062977e-05,0.0004129965497272152,0.815,1.9360000000000017,EGM4,RBA_standard
0.815EGM5,10.755555555555564,16.689818040655158,0.5425445126269818,0.0004135068988129971,0.0004135068988129971,3.213388203017838e-05,0.0017950826514838009,2.9176838234606607e-05,3.432569204071365e-06,2.822111117489921e-05,0.0004135068988129971,0.815,1.9360000000000017,EGM5,RBA_standard
0.815EGM6,10.755555555555565,16.689818040655158,0.5425445126269818,0.0004135068988129971,0.0004135068988129971,3.213388203017838e-05,0.0017950826514838009,2.9176838234606604e-05,3.432569204071365e-06,2.66849785367321e-05,0.00041385526370202606,0.815,1.9360000000000017,EGM6,RBA_standard
0.815EGM7,10.755555555555565,16.689818040655158,0.5425445126269819,0.0004135068988129971,0.0004135068988129971,4.140774780239468e-05,0.0017950826514838006,2.9176838234606607e-05,3.432569204071365e-06,2.66849785367321e-05,0.0004135068988129971,0.815,1.9360000000000017,EGM7,RBA_standard
0.815EGM8,10.755555555555565,16.689818040655158,0.5425445126269819,0.0004135068988129971,0.0004135068988129971,3.213388203017838e-05,0.0017963115575943347,2.9176838234606607e-05,3.432569204071365e-06,2.66849785367321e-05,0.0004135068988129971,0.815,1.9360000000000017,EGM8,RBA_standard
0.82EGM1,10.7388888888889,16.691765394229957,0.5276245797906944,0.0004133059208360441,0.0004133059208360441,3.203437071330596e-05,0.0017925101392803628,2.8330508687094815e-05,3.3330010220111544e-06,2.6630678165869135e-05,0.0004133059208360441,0.82,1.9330000000000016,EGM1,RBA_standard
0.82EGM2,10.738888888888898,16.69178495528833,0.5276146766074005,0.0004132981633424638,0.0004132981633424638,3.203437071330595e-05,0.0017925122399206875,2.836243029111062e-05,3.3329384636670124e-06,2.663017832469944e-05,0.0004132981633424638,0.82,1.9330000000000016,EGM2,RBA_standard
0.82EGM3,10.738888888888898,16.69178495528833,0.5276146766074005,0.0004132981633424638,0.0004132981633424638,3.203437071330595e-05,0.0017925122399206875,2.832997694116961e-05,3.378167188927853e-06,2.663017832469944e-05,0.0004132981633424638,0.82,1.9330000000000016,EGM3,RBA_standard
0.82EGM4,10.7388888888889,16.691433682080863,0.5277925158067233,0.0004134374707152667,0.0004132846345821155,3.203437071330595e-05,0.001792474517081241,2.8339525918177694e-05,3.3340618727267875e-06,2.6629306621574338e-05,0.0004132846345821155,0.82,1.9330000000000016,EGM4,RBA_standard
0.82EGM5,10.7388888888889,16.69178495528833,0.5276146766074005,0.0004132981633424638,0.0004132981633424638,3.203437071330595e-05,0.0017925122399206875,2.8329976941169613e-05,3.3329384636670132e-06,2.6670745012125705e-05,0.0004132981633424638,0.82,1.9330000000000016,EGM5,RBA_standard
0.82EGM6,10.7388888888889,16.69178495528833,0.5276146766074005,0.00041329816334246384,0.00041329816334246384,3.203437071330595e-05,0.0017925122399206875,2.8329976941169613e-05,3.3329384636670132e-06,2.6630178324699443e-05,0.00041330730697916845,0.82,1.9330000000000016,EGM6,RBA_standard
0.82EGM7,10.738888888888898,16.69178495528833,0.5276146766074005,0.0004132981633424638,0.0004132981633424638,3.227927795937781e-05,0.0017925122399206875,2.832997694116961e-05,3.3329384636670124e-06,2.663017832469944e-05,0.0004132981633424638,0.82,1.9330000000000016,EGM7,RBA_standard
0.82EGM8,10.738888888888898,16.69178495528833,0.5276146766074005,0.0004132981633424638,0.0004132981633424638,3.203437071330595e-05,0.0017925446932706285,2.832997694116961e-05,3.3329384636670124e-06,2.663017832469944e-05,0.0004132981633424638,0.82,1.9330000000000016,EGM8,RBA_standard
0.825EGM1,10.716666666666676,16.685194537462728,0.5123724821949104,0.0004128258285113279,0.0004128258285113279,3.1901929012345735e-05,0.0017880966812647572,2.7454625504277302e-05,3.2299559416796823e-06,2.6544700773278407e-05,0.0004128258285113279,0.825,1.9290000000000016,EGM1,RBA_standard
