,wIG,wEAA,wENT,wRNAP,wAF,wrP,x
0.1EGM3,0.004511928324514876,0.6832408814589579,0.16649088145895785,0.01420668743826973,0.025040228571427257,0.10650939274792487,0.1
0.1EGM4,0.004512890331539847,0.683313411580799,0.16656341158079882,0.01406066518756282,0.02504022857142726,0.10650939274792486,0.1
0.1EGM5,0.004511928324514877,0.6832408814589579,0.16649088145895785,0.014054542463793297,0.025192373545903698,0.10650939274792487,0.1
0.1EGM6,0.004511928324514876,0.6832408814589579,0.16649088145895785,0.014054542463793297,0.025040228571427257,0.1066615377224013,0.1
0.1EGM7,0.004664073298991312,0.6832408814589579,0.1664908814589578,0.014054542463793297,0.025040228571427254,0.10650939274792487,0.1
0.1EGM8,0.004511928324514876,0.6833930264334342,0.1664908814589578,0.014054542463793297,0.025040228571427254,0.10650939274792487,0.1
0.105EGM1,0.004483837234284782,0.6803073607924501,0.16478588169641997,0.013910612710083307,0.02492225357142727,0.11157110091743117,0.105
0.105EGM2,0.004483880792906632,0.6803171316964198,0.1647950203117838,0.013910612710083306,0.02492225357142727,0.11157110091743117,0.105
0.105EGM3,0.004483880792906632,0.6803171316964199,0.16478588169641994,0.013919751325447151,0.02492225357142727,0.11157110091743119,0.105
0.105EGM4,0.00448393857603229,0.6803214882312846,0.16479023823128466,0.013910980472592063,0.024922253571427265,0.11157110091743118,0.105
0.105EGM5,0.004483880792906632,0.6803171316964198,0.16478588169641994,0.01391061271008331,0.024931392186791114,0.11157110091743117,0.105
0.105EGM6,0.004483880792906632,0.6803171316964199,0.16478588169641997,0.01391061271008331,0.024922253571427272,0.11158023953279506,0.105
0.105EGM7,0.004493019408270476,0.6803171316964198,0.16478588169641994,0.013910612710083306,0.02492225357142727,0.11157110091743117,0.105
0.105EGM8,0.004483880792906632,0.6803262703117837,0.16478588169641994,0.013910612710083306,0.02492225357142727,0.11157110091743117,0.105
0.11EGM1,0.004453146048080574,0.67693937911901,0.16300555771518097,0.013760324365314103,0.02479149695767067,0.11657698655405077,0.11
0.11EGM2,0.004454230508068173,0.6771826410485143,0.16323432056643408,0.013760324365314103,0.02479149695767067,0.11657698655405078,0.11
0.11EGM3,0.004454230508068173,0.6771826410485143,0.16300555771518097,0.013989087216567234,0.024791496957670665,0.11657698655405078,0.11
0.11EGM4,0.004455676967083432,0.6772916962278338,0.1631146128945004,0.013769530398913122,0.024791496957670668,0.11657698655405078,0.11
0.11EGM5,0.004454230508068172,0.6771826410485141,0.16300555771518094,0.013760324365314096,0.0250202598089238,0.11657698655405077,0.11
0.11EGM6,0.004454230508068172,0.6771826410485141,0.16300555771518094,0.013760324365314096,0.024791496957670668,0.1168057494053039,0.11
0.11EGM7,0.004682993359321307,0.6771826410485143,0.16300555771518097,0.013760324365314103,0.02479149695767067,0.11657698655405078,0.11
0.11EGM8,0.004454230508068173,0.6774114038997675,0.16300555771518097,0.013760324365314103,0.02479149695767067,0.11657698655405078,0.11
0.115EGM1,0.004426041295455794,0.6741841517348589,0.16132230641861894,0.013618230536406132,0.02467411005290877,0.12158705888063688,0.115
0.115EGM2,0.004426471438364032,0.6742806397519522,0.16141348933978392,0.013618230536406132,0.02467411005290877,0.12158705888063687,0.115
0.115EGM3,0.004426471438364032,0.6742806397519523,0.16132230641861894,0.013709413457571077,0.02467411005290876,0.12158705888063687,0.115
0.115EGM4,0.004427047984589236,0.6743241082161895,0.16136577488285625,0.013621899982871338,0.024674110052908767,0.12158705888063685,0.115
0.115EGM5,0.004426471438364033,0.6742806397519522,0.16132230641861897,0.013618230536406132,0.024765292974073715,0.12158705888063687,0.115
0.115EGM6,0.004426471438364032,0.6742806397519522,0.16132230641861897,0.013618230536406132,0.02467411005290877,0.12167824180180184,0.115
0.115EGM7,0.004517654359528979,0.6742806397519522,0.16132230641861894,0.013618230536406132,0.02467411005290877,0.12158705888063687,0.115
0.115EGM8,0.004426471438364032,0.6743718226731173,0.16132230641861894,0.013618230536406132,0.02467411005290877,0.12158705888063687,0.115
0.12EGM1,0.004395643768817425,0.6708364660156808,0.15956505653744776,0.013469890021550343,0.024544006878305602,0.12653851754769185,0.12
0.12EGM2,0.004397127198046065,0.6711692232041144,0.15988123515034355,0.013469890021550345,0.02454400687830561,0.12653851754769185,0.12
0.12EGM3,0.004397127198046065,0.6711692232041145,0.1595650565374478,0.013786068634446069,0.024544006878305602,0.12653851754769185,0.12
0.12EGM4,0.00439912638367673,0.6713199509780402,0.15971578431137362,0.013482613900963739,0.02454400687830561,0.12653851754769185,0.12
0.12EGM5,0.0043971271980460655,0.6711692232041144,0.15956505653744785,0.013469890021550345,0.024860185491201336,0.12653851754769185,0.12
0.12EGM6,0.004397127198046065,0.6711692232041144,0.1595650565374478,0.013469890021550345,0.024544006878305605,0.1268546961605876,0.12
0.12EGM7,0.00471330581094179,0.6711692232041144,0.1595650565374478,0.013469890021550345,0.02454400687830561,0.12653851754769185,0.12
0.12EGM8,0.004397127198046065,0.6714854018170103,0.1595650565374478,0.013469890021550345,0.02454400687830561,0.12653851754769185,0.12
0.125EGM1,0.004368794350992729,0.6680958183713704,0.15790342095289658,0.013329620910847237,0.02442720806878181,0.1314969540313577,0.125
0.125EGM2,0.004369654829456942,0.6682888376195634,0.1580877245400447,0.013329620910847235,0.02442720806878181,0.13149695403135772,0.125
0.125EGM3,0.004369654829456941,0.668288837619563,0.15790342095289658,0.013513924497995346,0.024427208068781806,0.13149695403135772,0.125
0.125EGM4,0.004370820174195893,0.6683766983042659,0.15799128163759935,0.013337037783850918,0.024427208068781806,0.13149695403135772,0.125
0.125EGM5,0.004369654829456942,0.6682888376195631,0.15790342095289658,0.013329620910847235,0.02461151165592992,0.13149695403135772,0.125
0.125EGM6,0.004369654829456942,0.6682888376195634,0.15790342095289658,0.013329620910847235,0.02442720806878181,0.13168125761850583,0.125
0.125EGM7,0.004553958416605055,0.6682888376195634,0.15790342095289658,0.013329620910847235,0.02442720806878181,0.13149695403135772,0.125
0.125EGM8,0.004369654829456942,0.6684731412067113,0.15790342095289658,0.013329620910847235,0.02442720806878181,0.13149695403135772,0.125
0.13EGM1,0.004342063203995349,0.6653611204444231,0.15625220458552985,0.013190231351799298,0.024310687830686573,0.1364302703752245,0.13
0.13EGM2,0.004342320656694212,0.6654188712521965,0.1563076185334504,0.013190231351799302,0.024310687830686576,0.1364302703752245,0.13
