,vIG,vEAA,vENT,vRNAP,vAF,wIG,wEAA,wENT,wRNAP,wAF,wrP,x,mu,EGVs
0.405EGM5,18.566666666665842,27.48266074743605,1.6088712425885858,0.00038126192471426987,0.00038126192471426987,9.575586419752237e-05,0.0025513070060535336,0.00014935688035363375,0.000175713976886628,4.314537536228812e-05,0.00038126192471426987,0.405,3.342,EGM5
0.405EGM6,18.566666666665846,27.48266074743605,1.6088712425885858,0.00038126192471426987,0.00038126192471426987,9.575586419752239e-05,0.0025513070060535336,0.00014935688035363375,0.000175713976886628,4.247257841316778e-05,0.00038156896280667037,0.405,3.342,EGM6
0.405EGM7,18.566666666665846,27.482660747436046,1.6088712425885858,0.0003812619247142699,0.0003812619247142699,9.981764144453372e-05,0.0025513070060535336,0.00014935688035363378,0.00017571397688662802,4.247257841316779e-05,0.0003812619247142699,0.405,3.342,EGM7
0.405EGM8,18.566666666665846,27.482660747436046,1.6088712425885858,0.0003812619247142699,0.0003812619247142699,9.575586419752239e-05,0.00255184524361283,0.00014935688035363378,0.00017571397688662802,4.247257841316779e-05,0.0003812619247142699,0.405,3.342,EGM8
0.41EGM1,18.588888888888068,27.533361148776628,1.6017818615104487,0.0003827987160558869,0.0003827987160558869,9.598521947872951e-05,0.002559072955661181,0.0001488767252392701,0.00017514908851678837,4.269481679743136e-05,0.0003827987160558869,0.41,3.346,EGM1
0.41EGM2,18.588888888888068,27.534952395128055,1.6009762607101428,0.0003826061911188647,0.0003826061911188647,9.59852194787295e-05,0.0025592208531692888,0.0001505274443603233,0.0001750609989652255,4.267334384945548e-05,0.0003826061911188647,0.41,3.346,EGM2
0.41EGM3,18.588888888888068,27.534952395128055,1.6009762607101428,0.0003826061911188647,0.0003826061911188647,9.59852194787295e-05,0.0025592208531692888,0.00014880184912044168,0.00017522132442347635,4.267334384945548e-05,0.0003826061911188647,0.41,3.346,EGM3
0.41EGM4,18.588888888888068,27.53284157892599,1.6020449043052432,0.0003828615788254902,0.0003825592842737089,9.598521947872951e-05,0.002559024664530064,0.0001489011736056974,0.00017517785130082047,4.266811217265912e-05,0.0003825592842737089,0.41,3.346,EGM4
0.41EGM5,18.588888888888068,27.534952395128055,1.6009762607101428,0.0003826061911188646,0.0003826061911188646,9.59852194787295e-05,0.002559220853169289,0.0001488018491204417,0.0001750609989652255,4.483033789930749e-05,0.0003826061911188646,0.41,3.346,EGM5
0.41EGM6,18.588888888888064,27.534952395128055,1.6009762607101428,0.00038260619111886457,0.00038260619111886457,9.59852194787295e-05,0.0025592208531692888,0.00014880184912044168,0.00017506099896522548,4.2673343849455476e-05,0.00038357855397209056,0.41,3.346,EGM6
0.41EGM7,18.588888888888068,27.534952395128055,1.6009762607101428,0.0003826061911188647,0.0003826061911188647,0.00010900731977969365,0.0025592208531692888,0.00014880184912044168,0.0001750609989652255,4.267334384945548e-05,0.0003826061911188647,0.41,3.346,EGM7
0.41EGM8,18.588888888888068,27.534952395128055,1.6009762607101428,0.0003826061911188647,0.0003826061911188647,9.59852194787295e-05,0.0025609464484091706,0.00014880184912044168,0.0001750609989652255,4.267334384945548e-05,0.0003826061911188647,0.41,3.346,EGM8
0.415EGM1,18.61666666666584,27.59415871180395,1.5942252689884837,0.0003842491673972242,0.0003842491673972242,9.62722993827075e-05,0.002568556273423637,0.00014839580212167142,0.0001745832966137311,4.2920631998268046e-05,0.0003842491673972242,0.415,3.351,EGM1
0.415EGM2,18.61666666666584,27.59482901946333,1.593885912114949,0.00038416737368924403,0.00038416737368924403,9.62722993827075e-05,0.0025686186678949307,0.00014909473927705654,0.0001745461337090509,4.291149564108666e-05,0.00038416737368924403,0.415,3.351,EGM2
0.415EGM3,18.61666666666584,27.59482901946333,1.593885912114949,0.00038416737368924403,0.00038416737368924403,9.62722993827075e-05,0.0025686186678949307,0.00014836421365269323,0.00017461400701606003,4.291149564108666e-05,0.00038416737368924403,0.415,3.351,EGM3
0.415EGM4,18.616666666665843,27.59393571249392,1.5943381669206416,0.00038427637869369307,0.00038414749283603256,9.627229938270751e-05,0.0025685355159045286,0.00014840631103752315,0.00017459566004414485,4.290927494978294e-05,0.00038414749283603256,0.415,3.351,EGM4
0.415EGM5,18.61666666666584,27.594829019463322,1.5938859121149487,0.0003841673736892441,0.0003841673736892441,9.62722993827075e-05,0.0025686186678949303,0.00014836421365269323,0.00017454613370905086,4.382465267154078e-05,0.0003841673736892441,0.415,3.351,EGM5
0.415EGM6,18.61666666666584,27.594829019463322,1.5938859121149487,0.0003841673736892441,0.0003841673736892441,9.627229938270751e-05,0.0025686186678949303,0.00014836421365269323,0.00017454613370905086,4.2911495641086654e-05,0.0003845740610162698,0.415,3.351,EGM6
0.415EGM7,18.61666666666584,27.59482901946333,1.593885912114949,0.00038416737368924403,0.00038416737368924403,0.00010178516690402497,0.0025686186678949307,0.00014836421365269323,0.0001745461337090509,4.291149564108666e-05,0.00038416737368924403,0.415,3.351,EGM7
0.415EGM8,18.61666666666584,27.59482901946333,1.593885912114949,0.00038416737368924403,0.00038416737368924403,9.62722993827075e-05,0.002569349193519294,0.00014836421365269323,0.0001745461337090509,4.291149564108666e-05,0.00038416737368924403,0.415,3.351,EGM8
0.42EGM1,18.63888888888806,27.645542532294623,1.5867898930782003,0.000385754094696597,0.000385754094696597,9.65022719478652e-05,0.002576410977662343,0.00014788000253547568,0.00017397647357114788,4.314016625690084e-05,0.000385754094696597,0.42,3.355,EGM1
0.42EGM2,18.638888888888058,27.647420568528354,1.5858390990722706,0.0003855229533951555,0.0003855229533951555,9.65022719478652e-05,0.0025765860002057916,0.00014984813279335553,0.00017387222801919057,4.3114316954689634e-05,0.0003855229533951555,0.42,3.355,EGM2
0.42EGM3,18.638888888888058,27.647420568528354,1.5858390990722706,0.0003855229533951555,0.0003855229533951555,9.65022719478652e-05,0.0025765860002057916,0.00014779139381631198,0.00017406332011968775,4.3114316954689634e-05,0.0003855229533951555,0.42,3.355,EGM3
0.42EGM4,18.638888888888058,27.644905908552854,1.5871121967839703,0.0003858324478388617,0.00038546692197081447,9.650227194786519e-05,0.0025763516478664087,0.00014791003945027729,0.0001740118111179733,4.310805077373416e-05,0.00038546692197081447,0.42,3.355,EGM4
0.42EGM5,18.638888888888058,27.64742056852835,1.5858390990722706,0.0003855229533951554,0.0003855229533951554,9.65022719478652e-05,0.0025765860002057916,0.00014779139381631198,0.00017387222801919057,4.5685240675994055e-05,0.0003855229533951554,0.42,3.355,EGM5
0.42EGM6,18.638888888888058,27.64742056852835,1.5858390990722708,0.0003855229533951555,0.0003855229533951555,9.65022719478652e-05,0.0025765860002057916,0.00014779139381631198,0.00017387222801919057,4.3114316954689634e-05,0.0003866543195172326,0.42,3.355,EGM6
0.42EGM7,18.638888888888058,27.647420568528354,1.5858390990722706,0.0003855229533951555,0.0003855229533951555,0.00011202332846967208,0.0025765860002057916,0.00014779139381631198,0.00017387222801919057,4.3114316954689634e-05,0.0003855229533951555,0.42,3.355,EGM7
0.42EGM8,18.638888888888058,27.647420568528354,1.5858390990722706,0.0003855229533951555,0.0003855229533951555,9.65022719478652e-05,0.002578642739182835,0.00014779139381631198,0.00017387222801919057,4.3114316954689634e-05,0.0003855229533951555,0.42,3.355,EGM8
0.425EGM1,18.666666666665833,27.70652392826872,1.5791402313913583,0.000387232648045533,0.000387232648045533,9.679012345678147e-05,0.002585942233304965,0.0001473864215965202,0.00017339579011355316,4.3370056581097765e-05,0.000387232648045533,0.425,3.36,EGM1
0.425EGM2,18.666666666665833,27.70761839395907,1.578586135895546,0.00038709677419351645,0.00038709677419351645,9.679012345678147e-05,0.0025860443834360646,0.00014853940683759792,0.00017333494825518946,4.335483870967191e-05,0.00038709677419351645,0.425,3.36,EGM2
0.425EGM3,18.666666666665833,27.70761839395907,1.578586135895546,0.00038709677419351645,0.00038709677419351645,9.679012345678147e-05,0.0025860443834360646,0.00014733470601691105,0.00017344687729084506,4.335483870967191e-05,0.00038709677419351645,0.425,3.36,EGM3
0.425EGM4,18.666666666665833,27.70614596412108,1.5793315834215143,0.0003872795708911887,0.00038706391675108747,9.679012345678149e-05,0.002585906956651185,0.00014740428111933472,0.0001734168013168644,4.3351158676119857e-05,0.00038706391675108747,0.425,3.36,EGM4
0.425EGM5,18.666666666665833,27.707618393959073,1.5785861358955458,0.0003870967741935165,0.0003870967741935165,9.679012345678149e-05,0.0025860443834360646,0.00014733470601691105,0.0001733349482551895,4.48607147355305e-05,0.0003870967741935165,0.425,3.36,EGM5
0.425EGM6,18.666666666665833,27.70761839395907,1.578586135895546,0.00038709677419351645,0.00038709677419351645,9.679012345678149e-05,0.0025860443834360646,0.00014733470601691105,0.00017333494825518946,4.33548387096719e-05,0.0003877516569542249,0.425,3.36,EGM6
0.425EGM7,18.666666666665833,27.70761839395907,1.578586135895546,0.00038709677419351645,0.00038709677419351645,0.00010588132547047888,0.0025860443834360646,0.00014733470601691105,0.00017333494825518946,4.335483870967191e-05,0.00038709677419351645,0.425,3.36,EGM7
0.425EGM8,18.666666666665833,27.70761839395907,1.578586135895546,0.00038709677419351645,0.00038709677419351645,9.679012345678147e-05,0.0025872490842567515,0.00014733470601691105,0.00017333494825518946,4.335483870967191e-05,0.00038709677419351645,0.425,3.36,EGM8
0.43EGM1,18.69444444444361,27.76759838811389,1.571443454228685,0.00038872548604604307,0.00038872548604604307,9.707840363510793e-05,0.002595499127111085,0.0001468863117633136,0.00017280742560389832,4.360204201816255e-05,0.00038872548604604307,0.43,3.365,EGM1
0.43EGM2,18.69444444444361,27.76798315439084,1.5712486584823404,0.00038867729972984205,0.00038867729972984205,9.707840363510793e-05,0.002595535092070028,0.00014729379771211587,0.00017278600443767448,4.3596637119695334e-05,0.00038867729972984205,0.43,3.365,EGM2
0.43EGM3,18.69444444444361,27.76798315439084,1.5712486584823404,0.00038867729972984205,0.00038867729972984205,9.707840363510793e-05,0.002595535092070028,0.00014686810377202334,0.0001728255557614395,4.3596637119695334e-05,0.00038867729972984205,0.43,3.365,EGM3
0.43EGM4,18.69444444444361,27.76746302786928,1.5715119831031052,0.00038874243792550486,0.0003886656757744014,9.707840363510794e-05,0.0025954864746882207,0.00014689271730949203,0.00017281496154057885,4.3595333299360074e-05,0.0003886656757744014,0.43,3.365,EGM4
0.43EGM5,18.69444444444361,27.76798315439084,1.5712486584823404,0.000388677299729842,0.000388677299729842,9.707840363510793e-05,0.002595535092070028,0.00014686810377202334,0.00017278600443767448,4.412875454481101e-05,0.000388677299729842,0.43,3.365,EGM5
0.43EGM6,18.694444444443608,27.76798315439084,1.5712486584823404,0.00038867729972984205,0.00038867729972984205,9.707840363510793e-05,0.0025955350920700278,0.00014686810377202334,0.0001727860044376745,4.3596637119695334e-05,0.0003889060187565525,0.43,3.365,EGM6
0.43EGM7,18.69444444444361,27.76798315439084,1.5712486584823404,0.00038867729972984205,0.00038867729972984205,0.00010029087725422738,0.002595535092070028,0.00014686810377202334,0.00017278600443767448,4.3596637119695334e-05,0.00038867729972984205,0.43,3.365,EGM7
0.43EGM8,18.69444444444361,27.76798315439084,1.5712486584823404,0.00038867729972984205,0.00038867729972984205,9.707840363510793e-05,0.0025959607860101207,0.00014686810377202334,0.00017278600443767448,4.3596637119695334e-05,0.00038867729972984205,0.43,3.365,EGM8
0.435EGM1,18.716666666665827,27.819268085796086,1.5638633471810284,0.00039027386186287616,0.00039027386186287616,9.730933641974436e-05,0.0026034198383623,0.00014635154490701802,0.00017217828812590355,4.382775468719903e-05,0.00039027386186287616,0.435,3.369,EGM1
0.435EGM2,18.71666666666583,27.821036673504544,1.5629679637150666,0.00039005041218376007,0.00039005041218376007,9.730933641974437e-05,0.00260358534869535,0.00014823431112646033,0.00017207970816195502,4.3802661288234294e-05,0.00039005041218376007,0.435,3.369,EGM2
0.435EGM3,18.71666666666583,27.821036673504544,1.5629679637150666,0.00039005041218376007,0.00039005041218376007,9.730933641974437e-05,0.00260358534869535,0.0001462677519376618,0.00017226242163718647,4.3802661288234294e-05,0.00039005041218376007,0.435,3.369,EGM3
0.435EGM4,18.71666666666583,27.81863421761391,1.5641842558287649,0.0003903539470298334,0.0003899966575011031,9.730933641974438e-05,0.0026033605188649184,0.00014638157660796868,0.00017221361953878667,4.379662463737192e-05,0.0003899966575011031,0.435,3.369,EGM4
0.435EGM5,18.716666666665827,27.82103667350454,1.5629679637150666,0.00039005041218376007,0.00039005041218376007,9.730933641974437e-05,0.00260358534869535,0.0001462677519376618,0.00017207970816195502,4.626086027423246e-05,0.00039005041218376007,0.435,3.369,EGM5
0.435EGM6,18.71666666666583,27.821036673504544,1.5629679637150669,0.00039005041218376007,0.00039005041218376007,9.730933641974437e-05,0.00260358534869535,0.00014626775193766177,0.00017207970816195502,4.3802661288234294e-05,0.00039109487034362793,0.435,3.369,EGM6
0.435EGM7,18.71666666666583,27.821036673504544,1.5629679637150666,0.00039005041218376007,0.00039005041218376007,0.00011214985661385095,0.00260358534869535,0.0001462677519376618,0.00017207970816195502,4.3802661288234294e-05,0.00039005041218376007,0.435,3.369,EGM7
0.435EGM8,18.71666666666583,27.821036673504544,1.5629679637150666,0.00039005041218376007,0.00039005041218376007,9.730933641974437e-05,0.0026055519078841487,0.0001462677519376618,0.00017207970816195502,4.3802661288234294e-05,0.00039005041218376007,0.435,3.369,EGM8
0.44EGM1,18.744444444443605,27.880534245510276,1.5560695180642308,0.00039179607508402946,0.00039179607508402946,9.759838820300908e-05,0.0026130256262318734,0.00014583829316523555,0.00017157446254733596,4.406399857778187e-05,0.00039179607508402946,0.44,3.374,EGM1
0.44EGM2,18.744444444443605,27.881728790560473,1.5554647553588363,0.0003916438044742784,0.0003916438044742784,9.759838820300908e-05,0.0026131375816485225,0.00014711682868735092,0.00017150778054184573,4.404687320987187e-05,0.0003916438044742784,0.44,3.374,EGM2
0.44EGM3,18.744444444443605,27.881728790560473,1.5554647553588363,0.0003916438044742784,0.0003916438044742784,9.759838820300908e-05,0.0026131375816485225,0.00014578161346056888,0.00017163183570156676,4.404687320987187e-05,0.0003916438044742784,0.44,3.374,EGM3
0.44EGM4,18.7444444444436,27.88009815341822,1.5562902985474338,0.0003918516644556931,0.00039160726500145533,9.759838820300908e-05,0.002612984754711913,0.00014585898520274462,0.00017159880612087602,4.40427637371617e-05,0.00039160726500145533,0.44,3.374,EGM4
0.44EGM5,18.744444444443605,27.88172879056047,1.5554647553588365,0.0003916438044742784,0.0003916438044742784,9.759838820300908e-05,0.0026131375816485225,0.00014578161346056888,0.00017150778054184575,4.571589224334944e-05,0.0003916438044742784,0.44,3.374,EGM5
0.44EGM6,18.744444444443605,27.881728790560473,1.5554647553588363,0.0003916438044742784,0.0003916438044742784,9.75983882030091e-05,0.0026131375816485225,0.00014578161346056885,0.00017150778054184573,4.4046873209871874e-05,0.0003923448914220366,0.44,3.374,EGM6
0.44EGM7,18.744444444443605,27.881728790560473,1.5554647553588363,0.0003916438044742784,0.0003916438044742784,0.00010767450930295106,0.0026131375816485225,0.00014578161346056888,0.00017150778054184573,4.404687320987187e-05,0.0003916438044742784,0.44,3.374,EGM7
0.44EGM8,18.744444444443605,27.881728790560473,1.5554647553588363,0.0003916438044742784,0.0003916438044742784,9.759838820300908e-05,0.0026144727968753045,0.00014578161346056888,0.00017150778054184573,4.404687320987187e-05,0.0003916438044742784,0.44,3.374,EGM8
0.445EGM1,18.77222222222138,27.941897488534217,1.5482265385490865,0.00039333322871247067,0.00039333322871247067,9.788786865568394e-05,0.0026226575448264687,0.00014531826315992023,0.00017096266254108263,4.430243266064596e-05,0.00039333322871247067,0.445,3.379,EGM1
0.445EGM2,18.77222222222138,27.942591056538397,1.5478754056533333,0.00039324402197679284,0.00039324402197679284,9.788786865568392e-05,0.0026227226438899722,0.00014606464936952235,0.00017092388874844373,4.4292385008650777e-05,0.00039324402197679284,0.445,3.379,EGM2
0.445EGM3,18.77222222222138,27.942591056538397,1.5478754056533333,0.00039324402197679284,0.00039324402197679284,9.788786865568392e-05,0.0026227226438899722,0.00014528530543617718,0.00017099629777598437,4.4292385008650777e-05,0.00039324402197679284,0.445,3.379,EGM3
0.445EGM4,18.77222222222138,27.94163958964846,1.5483571051006308,0.0003933663996742144,0.0003932226698204723,9.788786865568394e-05,0.0026226333381504977,0.0001453305182815221,0.0001709770803312025,4.428998004411053e-05,0.0003932226698204723,0.445,3.379,EGM4
0.445EGM5,18.77222222222138,27.942591056538397,1.5478754056533335,0.0003932440219767929,0.0003932440219767929,9.788786865568393e-05,0.0026227226438899727,0.00014528530543617718,0.00017092388874844375,4.5266564925332245e-05,0.0003932440219767929,0.445,3.379,EGM5
0.445EGM6,18.772222222221377,27.942591056538397,1.5478754056533335,0.0003932440219767928,0.0003932440219767928,9.788786865568393e-05,0.0026227226438899722,0.00014528530543617715,0.0001709238887484437,4.4292385008650777e-05,0.00039364863739699925,0.445,3.379,EGM6
0.445EGM7,18.77222222222138,27.942591056538397,1.5478754056533333,0.00039324402197679284,0.00039324402197679284,0.00010376914059849774,0.0026227226438899722,0.00014528530543617718,0.00017092388874844373,4.4292385008650777e-05,0.00039324402197679284,0.445,3.379,EGM7
0.445EGM8,18.77222222222138,27.942591056538397,1.5478754056533333,0.00039324402197679284,0.00039324402197679284,9.788786865568392e-05,0.0026235019878233174,0.00014528530543617718,0.00017092388874844373,4.4292385008650777e-05,0.00039324402197679284,0.445,3.379,EGM8
0.45EGM1,18.79999999999915,28.003359202050646,1.5403337063461509,0.0003948855501723769,0.0003948855501723769,9.817777777776891e-05,0.0026323157649926422,0.00014479136839653167,0.0001703427863488608,4.4543090059442106e-05,0.0003948855501723769,0.45,3.384,EGM1
0.45EGM2,18.79999999999915,28.003624582613273,1.540199352043664,0.0003948511066148303,0.0003948511066148303,9.817777777776891e-05,0.002632340710765529,0.00014507853392771891,0.00017032792834364462,4.453920482615085e-05,0.0003948511066148303,0.45,3.384,EGM2
0.45EGM3,18.79999999999915,28.003624582613273,1.540199352043664,0.0003948511066148303,0.0003948511066148303,9.817777777776891e-05,0.002632340710765529,0.0001447787390920979,0.00017035578235209998,4.453920482615085e-05,0.0003948511066148303,0.45,3.384,EGM3
0.45EGM4,18.799999999999155,28.003258694797463,1.5403845901854338,0.00039489859493844755,0.000394842883465622,9.817777777776893e-05,0.002632306317310843,0.00014479615147742423,0.0001703484135028521,4.453827725492015e-05,0.000394842883465622,0.45,3.384,EGM4
0.45EGM5,18.79999999999915,28.003624582613273,1.5401993520436645,0.0003948511066148303,0.0003948511066148303,9.817777777776893e-05,0.002632340710765529,0.0001447787390920979,0.00017032792834364462,4.491394837067708e-05,0.0003948511066148303,0.45,3.384,EGM5
0.45EGM6,18.79999999999915,28.003624582613263,1.540199352043664,0.00039485110661483024,0.00039485110661483024,9.817777777776893e-05,0.0026323407107655284,0.0001447787390920979,0.00017032792834364462,4.453920482615084e-05,0.0003950050230213791,0.45,3.384,EGM6
0.45EGM7,18.79999999999915,28.003624582613273,1.540199352043664,0.0003948511066148303,0.0003948511066148303,0.00010044016140571366,0.002632340710765529,0.0001447787390920979,0.00017032792834364462,4.453920482615085e-05,0.0003948511066148303,0.45,3.384,EGM7
0.45EGM8,18.79999999999915,28.003624582613273,1.540199352043664,0.0003948511066148303,0.0003948511066148303,9.817777777776891e-05,0.00263264050560115,0.0001447787390920979,0.00017032792834364462,4.453920482615085e-05,0.0003948511066148303,0.45,3.384,EGM8
0.455EGM1,18.822222222221374,28.055428680547074,1.532551202137557,0.00039649489816769826,0.00039649489816769826,9.841001371741224e-05,0.0026403275658246996,0.00014423009646782802,0.00016968246643273886,4.47774904997367e-05,0.00039649489816769826,0.455,3.388,EGM1
0.455EGM2,18.822222222221374,28.0573113269774,1.5315980741259185,0.0003962483090857882,0.0003962483090857882,9.841001371741224e-05,0.002640504743772087,0.00014627835192544707,0.00016957693709602546,4.474964237275299e-05,0.0003962483090857882,0.455,3.388,EGM2
0.455EGM3,18.822222222221374,28.0573113269774,1.5315980741259185,0.0003962483090857882,0.0003962483090857882,9.841001371741224e-05,0.002640504743772087,0.00014414039653162162,0.00016977557503284458,4.474964237275299e-05,0.0003962483090857882,0.455,3.388,EGM3
0.455EGM4,18.822222222221374,28.054702399177405,1.5329188968393375,0.0003965900265217369,0.0003961896054052792,9.841001371741224e-05,0.0026402592146780213,0.00014426470062476227,0.0001697231772056027,4.474301277043418e-05,0.0003961896054052792,0.455,3.388,EGM4
0.455EGM5,18.82222222222137,28.0573113269774,1.5315980741259185,0.00039624830908578814,0.00039624830908578814,9.841001371741222e-05,0.002640504743772087,0.0001441403965316216,0.00016957693709602546,4.7422086615034814e-05,0.00039624830908578814,0.455,3.388,EGM5
0.455EGM6,18.822222222221374,28.0573113269774,1.5315980741259185,0.00039624830908578814,0.00039624830908578814,9.841001371741223e-05,0.002640504743772087,0.00014414039653162162,0.00016957693709602543,4.474964237275299e-05,0.0003973338858152616,0.455,3.388,EGM6
0.455EGM7,18.822222222221374,28.0573113269774,1.5315980741259185,0.0003962483090857882,0.0003962483090857882,0.00011454396502530561,0.002640504743772087,0.00014414039653162162,0.00016957693709602546,4.474964237275299e-05,0.0003962483090857882,0.455,3.388,EGM7
0.455EGM8,18.822222222221374,28.0573113269774,1.5315980741259185,0.0003962483090857882,0.0003962483090857882,9.841001371741224e-05,0.0026426426991659124,0.00014414039653162162,0.00016957693709602546,4.474964237275299e-05,0.0003962483090857882,0.455,3.388,EGM8
0.46EGM1,18.84999999999915,28.117093331060655,1.5245556289560358,0.0003980784142274094,0.0003980784142274094,9.870069444443552e-05,0.0026500360464523473,0.0001436893680290999,0.00016904631532835282,4.5022668649117964e-05,0.0003980784142274094,0.46,3.393,EGM1
0.46EGM2,18.849999999999145,28.11868069453741,1.523751993939938,0.0003978685761954283,0.0003978685761954283,9.870069444443552e-05,0.0026501856554600307,0.00014542609309409454,0.000168957206386862,4.4998935967700905e-05,0.0003978685761954283,0.46,3.393,EGM2
0.46EGM3,18.849999999999145,28.11868069453741,1.523751993939938,0.0003978685761954283,0.0003978685761954283,9.870069444443552e-05,0.0026501856554600307,0.00014361362542883267,0.00016912560318251953,4.4998935967700905e-05,0.0003978685761954283,0.46,3.393,EGM3
0.46EGM4,18.84999999999915,28.116469665287347,1.5248713724269667,0.00039816085835593017,0.0003978187522384091,9.870069444443552e-05,0.0026499772659532126,0.0001437191268512351,0.0001690813257073354,4.499330087816203e-05,0.0003978187522384091,0.46,3.393,EGM4
0.46EGM5,18.84999999999915,28.11868069453741,1.5237519939399382,0.00039786857619542834,0.00039786857619542834,9.870069444443552e-05,0.002650185655460031,0.0001436136254288327,0.000168957206386862,4.726452054927824e-05,0.00039786857619542834,0.46,3.393,EGM5
0.46EGM6,18.84999999999915,28.11868069453741,1.5237519939399384,0.0003978685761954283,0.0003978685761954283,9.870069444443552e-05,0.0026501856554600307,0.00014361362542883267,0.000168957206386862,4.4998935967700905e-05,0.00039877887865821517,0.46,3.393,EGM6
0.46EGM7,18.849999999999145,28.11868069453741,1.523751993939938,0.0003978685761954283,0.0003978685761954283,0.00011237837225891171,0.0026501856554600307,0.00014361362542883267,0.000168957206386862,4.4998935967700905e-05,0.0003978685761954283,0.46,3.393,EGM7
0.46EGM8,18.849999999999145,28.11868069453741,1.523751993939938,0.0003978685761954283,0.0003978685761954283,9.870069444443552e-05,0.002651998123125293,0.00014361362542883267,0.000168957206386862,4.4998935967700905e-05,0.0003978685761954283,0.46,3.393,EGM8
0.465EGM1,18.877777777776924,28.178860811206274,1.5165079961837526,0.0003996778083400171,0.0003996778083400171,9.899180384086895e-05,0.002659771362124294,0.0001431415047508933,0.0001684017702951686,4.527017309131055e-05,0.0003996778083400171,0.465,3.398,EGM1
0.465EGM2,18.87777777777692,28.18022464083082,1.5158175297226495,0.0003994958349362497,0.0003994958349362497,9.899180384086894e-05,0.0026599000924871882,0.00014464215741843425,0.00016832509692801733,4.524956157044383e-05,0.0003994958349362497,0.465,3.398,EGM2
0.465EGM3,18.87777777777692,28.18022464083082,1.5158175297226495,0.0003994958349362497,0.0003994958349362497,9.899180384086894e-05,0.0026599000924871882,0.0001430763323888147,0.00016847057809857947,4.524956157044383e-05,0.0003994958349362497,0.465,3.398,EGM3
0.465EGM4,18.87777777777692,28.17831509950392,1.5167842738221944,0.0003997506216989335,0.00039945274138299114,9.899180384086894e-05,0.002659719853003055,0.00014316758229021063,0.000168432449753189,4.5244680507311406e-05,0.00039945274138299114,0.465,3.398,EGM4
0.465EGM5,18.877777777776924,28.180224640830822,1.5158175297226495,0.0003994958349362498,0.0003994958349362498,9.899180384086895e-05,0.0026599000924871887,0.00014307633238881472,0.00016832509692801733,4.720684285746827e-05,0.0003994958349362498,0.465,3.398,EGM5
0.465EGM6,18.877777777776924,28.180224640830822,1.5158175297226497,0.0003994958349362498,0.0003994958349362498,9.899180384086895e-05,0.0026599000924871887,0.00014307633238881472,0.00016832509692801733,4.524956157044384e-05,0.0004002738062079787,0.465,3.398,EGM6
0.465EGM7,18.87777777777692,28.18022464083082,1.5158175297226495,0.0003994958349362497,0.0003994958349362497,0.00011080820789566038,0.0026599000924871882,0.0001430763323888147,0.00016832509692801733,4.524956157044383e-05,0.0003994958349362497,0.465,3.398,EGM7
0.465EGM8,18.87777777777692,28.18022464083082,1.5158175297226495,0.0003994958349362497,0.0003994958349362497,9.899180384086894e-05,0.0026614659175168078,0.0001430763323888147,0.00016832509692801733,4.524956157044383e-05,0.0003994958349362497,0.465,3.398,EGM8
0.47EGM1,18.905555555554695,28.240732626994568,1.5084075413722118,0.00040129332704430537,0.00040129332704430537,9.928334190671251e-05,0.0026695336980460597,0.0001425864128691501,0.00016774872102252953,4.552003973105697e-05,0.00040129332704430537,0.47,3.403,EGM1
0.47EGM2,18.9055555555547,28.241944313338514,1.507794100538536,0.00040113012863383685,0.00040113012863383685,9.928334190671251e-05,0.002669648236063517,0.00014392733109808332,0.00016768050078864067,4.550152759136283e-05,0.00040113012863383685,0.47,3.403,EGM2
0.47EGM3,18.9055555555547,28.241944313338514,1.507794100538536,0.00040113012863383685,0.00040113012863383685,9.928334190671251e-05,0.002669648236063517,0.00014252842567034457,0.00016781047341986284,4.550152759136283e-05,0.00040113012863383685,0.47,3.403,EGM3
0.47EGM4,18.9055555555547,28.24023887270395,1.508657514515162,0.00040135982933327887,0.00040109158448814957,9.928334190671251e-05,0.0026694870245502,0.0001426100422748573,0.0001677765203233615,4.549715540043703e-05,0.00040109158448814957,0.47,3.403,EGM4
0.47EGM5,18.905555555554695,28.241944313338518,1.5077941005385358,0.00040113012863383685,0.00040113012863383685,9.928334190671253e-05,0.002669648236063517,0.00014252842567034457,0.00016768050078864067,4.725015937603624e-05,0.00040113012863383685,0.47,3.403,EGM5
0.47EGM6,18.9055555555547,28.241944313338518,1.5077941005385358,0.00040113012863383685,0.00040113012863383685,9.928334190671251e-05,0.002669648236063517,0.00014252842567034457,0.00016768050078864067,4.550152759136282e-05,0.0004018177728259411,0.47,3.403,EGM6
0.47EGM7,18.9055555555547,28.241944313338514,1.507794100538536,0.00040113012863383685,0.00040113012863383685,0.00010984009726310003,0.002669648236063517,0.00014252842567034457,0.00016768050078864067,4.550152759136283e-05,0.00040113012863383685,0.47,3.403,EGM7
0.47EGM8,18.9055555555547,28.241944313338514,1.507794100538536,0.00040113012863383685,0.00040113012863383685,9.928334190671251e-05,0.0026710471414912555,0.00014252842567034457,0.00016768050078864067,4.550152759136283e-05,0.00040113012863383685,0.47,3.403,EGM8
0.475EGM1,18.933333333332474,28.3027103160348,1.5002534860754837,0.0004029252219745585,0.0004029252219745585,9.957530864196627e-05,0.0026793232432511726,0.00014202399668180598,0.00016708705491977173,4.577230521630776e-05,0.0004029252219745585,0.475,3.408,EGM1
