,wIG,wEAA,wENT,wRNAP,wAF,wrP,x
0.145EGM10,0.003104705154447548,0.5036040623592818,0.09762489569261516,0.008241268760999995,0.26609200167665265,0.12133306635600213,0.145
0.145EGM11,0.0031047421602572113,0.754237576328663,0.09762768573033213,0.0082413669908827,0.015455562433862447,0.12133306635600213,0.145
0.145EGM12,0.003104653431863583,0.7542121122740713,0.09762489569261518,0.008241131466250811,0.015455562433862447,0.12133306635600213,0.145
0.145EGM13,0.0031047051544475486,0.5036040623592819,0.09762489569261518,0.008241268760999997,0.015455562433862447,0.37196950559879227,0.145
0.145EGM14,0.25373546609192116,0.5036068523969989,0.09762768573033213,0.0082413669908827,0.015455562433862447,0.12133306635600213,0.145
0.145EGM15,0.0031046534318635824,0.5035924601464584,0.09762489569261516,0.00824113146625081,0.2660752145614752,0.12133306635600213,0.145
0.145EGM16,0.0031047051544475486,0.5036040623592819,0.34826133493540534,0.008241268760999997,0.015455562433862447,0.12133306635600213,0.145
0.145EGM17,0.2537243055594764,0.5035924601464584,0.09762489569261518,0.008241131466250811,0.015455562433862447,0.12133306635600213,0.145
0.145EGM18,0.0031047421602572113,0.5036068523969989,0.09762768573033213,0.0082413669908827,0.26608628636552634,0.12133306635600213,0.145
0.145EGM19,0.0031047421602572113,0.5036068523969989,0.34825840966199606,0.0082413669908827,0.015455562433862447,0.12133306635600213,0.145
0.145EGM20,0.003104653431863583,0.5035924601464584,0.09762489569261518,0.008241131466250811,0.015455562433862447,0.37195271848361494,0.145
0.15EGM1,0.00310591274836516,0.5042345202133914,0.09744285354672477,0.008225764143745236,0.261222782753918,0.12576816659385465,0.15
0.15EGM2,0.00310591274836516,0.7499398151366218,0.09744285354672477,0.008225764143745236,0.015517487830687843,0.12576816659385465,0.15
0.15EGM3,0.00310591274836516,0.5042345202133914,0.34314814846995495,0.008225764143745236,0.015517487830687843,0.12576816659385465,0.15
0.15EGM4,0.00310591274836516,0.5042345202133914,0.09744285354672477,0.008225764143745236,0.015517487830687843,0.3714734615170848,0.15
0.15EGM5,0.0031050660155960245,0.7494737499784957,0.09744285354672476,0.008225764143745236,0.01551748783068784,0.12576816659385467,0.15
0.15EGM6,0.24880896455534054,0.5042345202133914,0.09744285354672477,0.008228007259999998,0.015517487830687843,0.12576816659385465,0.15
0.15EGM7,0.00310591274836516,0.5042345202133914,0.34314590535370015,0.008228007259999998,0.015517487830687843,0.12576816659385465,0.15
0.15EGM8,0.0031050660155960245,0.5040445843471077,0.3428720191781127,0.008225764143745236,0.01551748783068784,0.12576816659385467,0.15
0.15EGM9,0.0031065164850821708,0.5042800386935149,0.09748837202684811,0.008229606644945148,0.015517487830687841,0.3713779783189212,0.15
0.15EGM10,0.2488112076715953,0.5042345202133914,0.09744285354672477,0.008225764143745236,0.015517487830687843,0.12576816659385465,0.15
0.15EGM11,0.0031050660155960245,0.5040445843471077,0.09744285354672476,0.008225764143745236,0.01551748783068784,0.3711973322252426,0.15
0.15EGM12,0.0031065164850821708,0.5042800386935149,0.09748837202684811,0.008229606644945148,0.2611272995557544,0.12576816659385467,0.15
0.15EGM13,0.0031050660155960245,0.5040445843471077,0.09744285354672476,0.008225764143745236,0.2609466534620758,0.12576816659385467,0.15
0.15EGM14,0.00310591274836516,0.5042345202133914,0.09744285354672477,0.008228007259999998,0.015517487830687843,0.37147121840083,0.15
0.15EGM15,0.0031065164850821708,0.5042800386935149,0.34309818375191464,0.008229606644945148,0.015517487830687841,0.12576816659385467,0.15
0.15EGM16,0.24871632821014877,0.5042800386935149,0.09748837202684811,0.008229606644945148,0.015517487830687841,0.12576816659385467,0.15
0.15EGM17,0.24853423164698393,0.5040445843471077,0.09744285354672476,0.008225764143745236,0.01551748783068784,0.12576816659385467,0.15
0.15EGM18,0.0031059127483651604,0.5042345202133914,0.09744285354672477,0.008228007259999998,0.26122053963766323,0.12576816659385465,0.15
0.15EGM19,0.0031065164850821708,0.7498898504185814,0.09748837202684811,0.008229606644945148,0.015517487830687841,0.12576816659385467,0.15
0.15EGM20,0.00310591274836516,0.7499375720203669,0.09744285354672477,0.008228007259999998,0.015517487830687843,0.12576816659385465,0.15
0.155EGM1,0.003108530868736098,0.5050612260945142,0.09732164276118094,0.008215531978971001,0.015589890608465624,0.3707031776881313,0.155
