,wIG,wEAA,wENT,wRNAP,wAF,wrP,x
0.08EGM4,0.0023682838945907805,0.45725188676632744,0.037460220099660775,0.47433791822122484,0.005508377425043878,0.02307331359319127,0.08
0.08EGM5,0.0023679989318797995,0.4572304021205701,0.037438735453903416,0.47406587010951734,0.00582367979097714,0.02307331359319127,0.08
0.08EGM6,0.0023679989318797995,0.4572304021205701,0.037438735453903416,0.47406587010951734,0.005508377425043877,0.023388615959124538,0.08
0.08EGM7,0.002683301297813063,0.4572304021205701,0.03743873545390342,0.47406587010951745,0.005508377425043878,0.023073313593191272,0.08
0.08EGM8,0.0023679989318798,0.45754570448650345,0.03743873545390342,0.47406587010951745,0.005508377425043878,0.023073313593191272,0.08
0.085EGM1,0.0023669049599668868,0.45724448896313535,0.03730736719033246,0.4724024269023816,0.005519043959435411,0.024539120269242595,0.085
0.085EGM2,0.0023680675817874964,0.45750528385699923,0.03766605743019296,0.4724024269023817,0.005519043959435411,0.024539120269242595,0.085
0.085EGM3,0.0023680675817874964,0.45750528385699923,0.037307367190332466,0.4727611171422422,0.005519043959435411,0.024539120269242595,0.085
0.085EGM4,0.0023683917574176105,0.4575297249445793,0.03733180827791267,0.4727119107914516,0.005519043959435411,0.024539120269242595,0.085
0.085EGM5,0.002368067581787496,0.4575052838569991,0.03730736719033245,0.47240242690238166,0.005877734199295907,0.024539120269242598,0.085
0.085EGM6,0.0023680675817874964,0.4575052838569992,0.03730736719033245,0.4724024269023816,0.005519043959435411,0.024897810509103092,0.085
0.085EGM7,0.002726757821647993,0.45750528385699923,0.037307367190332466,0.4724024269023817,0.005519043959435411,0.024539120269242595,0.085
0.085EGM8,0.0023680675817874964,0.45786397409685975,0.037307367190332466,0.4724024269023817,0.005519043959435411,0.024539120269242595,0.085
0.09EGM1,0.002366796116587636,0.4574809755806438,0.03717528027682778,0.470729883831108,0.005529720811287261,0.02600771807193825,0.09
0.09EGM2,0.002368126699844601,0.45777944694349443,0.03758510364236676,0.470729883831108,0.005529720811287261,0.02600771807193825,0.09
0.09EGM3,0.002368126699844601,0.45777944694349443,0.037175280276827774,0.471139707196647,0.005529720811287261,0.02600771807193825,0.09
0.09EGM4,0.002368497088366494,0.45780737223294055,0.03720320556627377,0.4710834862292331,0.005529720811287261,0.026007718071938253,0.09
0.09EGM5,0.002368126699844601,0.45777944694349443,0.03717528027682778,0.470729883831108,0.005939544176826239,0.02600771807193825,0.09
0.09EGM6,0.002368126699844601,0.4577794469434944,0.037175280276827774,0.470729883831108,0.005529720811287261,0.026417541437477234,0.09
0.09EGM7,0.00277795006538358,0.45777944694349443,0.037175280276827774,0.470729883831108,0.005529720811287261,0.02600771807193825,0.09
0.09EGM8,0.002368126699844601,0.45818927030903356,0.037175280276827774,0.470729883831108,0.005529720811287261,0.02600771807193825,0.09
0.095EGM1,0.002366651924397426,0.4577109546444553,0.03704247357005382,0.4690482264182743,0.005540407980599431,0.027479107001278254,0.095
0.095EGM2,0.0023681762708864258,0.4580528902367206,0.03751119209228044,0.4690482264182742,0.0055404079805994304,0.027479107001278247,0.095
0.095EGM3,0.0023681762708864258,0.4580528902367206,0.037042473570053816,0.4695169449405009,0.0055404079805994304,0.027479107001278247,0.095
0.095EGM4,0.0023685998874374316,0.45808482863141087,0.037074411964744085,0.4694526445345695,0.00554040798059943,0.027479107001278254,0.095
0.095EGM5,0.0023681762708864258,0.4580528902367206,0.037042473570053816,0.4690482264182743,0.006009126502826053,0.02747910700127826,0.095
0.095EGM6,0.0023681762708864258,0.45805289023672047,0.037042473570053816,0.4690482264182742,0.0055404079805994304,0.027947825523504877,0.095
0.095EGM7,0.0028368947931130496,0.4580528902367206,0.037042473570053816,0.4690482264182742,0.0055404079805994304,0.027479107001278247,0.095
0.095EGM8,0.0023681762708864258,0.45852160875894715,0.037042473570053816,0.4690482264182742,0.0055404079805994304,0.027479107001278247,0.095
0.1EGM1,0.002369009698141748,0.45845672841938834,0.036932670140060096,0.46765784669657995,0.005554673589065037,0.028962590812743716,0.1
0.1EGM2,0.00236913463363733,0.4584847534733935,0.03697100079461999,0.46765784669657995,0.005554673589065038,0.028962590812743723,0.1
0.1EGM3,0.00236913463363733,0.4584847534733935,0.036932670140060096,0.4676961773511399,0.005554673589065038,0.028962590812743723,0.1
0.1EGM4,0.002369169275962974,0.4584873653172101,0.03693528198387683,0.4676909190211806,0.005554673589065037,0.028962590812743716,0.1
0.1EGM5,0.002369134633637329,0.4584847534733934,0.03693267014006009,0.46765784669657984,0.005593004243624936,0.028962590812743723,0.1
0.1EGM6,0.002369134633637329,0.4584847534733934,0.03693267014006009,0.46765784669657984,0.005554673589065037,0.02900092146730362,0.1
0.1EGM7,0.002407465288197228,0.4584847534733935,0.036932670140060096,0.46765784669657995,0.005554673589065038,0.028962590812743723,0.1
0.1EGM8,0.00236913463363733,0.45852308412795345,0.036932670140060096,0.46765784669657995,0.005554673589065038,0.028962590812743723,0.1
0.105EGM1,0.002368791645400389,0.4586732050761304,0.03679831135522973,0.46595653618314414,0.005565384832451281,0.03044002718314645,0.105
0.105EGM2,0.0023691636186115215,0.45875664468856314,0.03691224349412297,0.4659565361831441,0.005565384832451279,0.03044002718314645,0.105
0.105EGM3,0.0023691636186115215,0.45875664468856314,0.03679831135522972,0.4660704683220374,0.005565384832451279,0.03044002718314645,0.105
0.105EGM4,0.0023692665877442487,0.45876440800374557,0.03680607467041214,0.4660548387225399,0.00556538483245128,0.03044002718314645,0.105
0.105EGM5,0.0023691636186115215,0.45875664468856314,0.03679831135522973,0.4659565361831441,0.005679316971344524,0.03044002718314645,0.105
0.105EGM6,0.0023691636186115215,0.45875664468856303,0.03679831135522973,0.4659565361831441,0.005565384832451279,0.030553959322039692,0.105
0.105EGM7,0.002483095757504766,0.45875664468856314,0.03679831135522972,0.4659565361831441,0.005565384832451279,0.03044002718314645,0.105
0.105EGM8,0.0023691636186115215,0.45887057682745636,0.03679831135522972,0.4659565361831441,0.005565384832451279,0.03044002718314645,0.105
0.11EGM1,0.002368537609803875,0.4588830392297046,0.03666322909304875,0.46424606467867696,0.005576106393297841,0.03192025468019352,0.11
0.11EGM2,0.0023691830077064288,0.45902781242638213,0.036860578813782706,0.46424606467867696,0.00557610639329784,0.03192025468019352,0.11
0.11EGM3,0.0023691830077064288,0.45902781242638213,0.03666322909304874,0.46444341439941084,0.00557610639329784,0.03192025468019352,0.11
0.11EGM4,0.0023693613676475773,0.45904125980039,0.03667667646705664,0.46441634129145387,0.00557610639329784,0.03192025468019352,0.11
0.11EGM5,0.0023691830077064288,0.45902781242638213,0.03666322909304874,0.46424606467867696,0.005773456114031797,0.03192025468019352,0.11
0.11EGM6,0.0023691830077064288,0.45902781242638213,0.03666322909304874,0.46424606467867685,0.00557610639329784,0.032117604400927466,0.11
0.11EGM7,0.002566532728440386,0.45902781242638213,0.03666322909304874,0.46424606467867696,0.00557610639329784,0.03192025468019352,0.11
0.11EGM8,0.0023691830077064288,0.459225162147116,0.03666322909304874,0.46424606467867696,0.00557610639329784,0.03192025468019352,0.11
0.115EGM1,0.002368247391267379,0.45908618825619624,0.03652742221018156,0.4625264177057558,0.005586838271604717,0.03340327330388493,0.115
0.115EGM2,0.00236919278575736,0.4592982555435149,0.03681602238952172,0.46252641770575587,0.005586838271604717,0.03340327330388493,0.115
0.115EGM3,0.00236919278575736,0.4592982555435149,0.03652742221018156,0.4628150178850961,0.005586838271604717,0.03340327330388493,0.115
0.115EGM4,0.002369453615672959,0.45931792070714367,0.03654708737381038,0.4627754267279228,0.005586838271604716,0.03340327330388492,0.115
0.115EGM5,0.00236919278575736,0.4592982555435148,0.03652742221018156,0.46252641770575587,0.0058754384509448815,0.03340327330388493,0.115
0.115EGM6,0.00236919278575736,0.4592982555435148,0.03652742221018155,0.46252641770575587,0.005586838271604716,0.03369187348322509,0.115
0.115EGM7,0.0026577929650975253,0.4592982555435149,0.03652742221018156,0.46252641770575587,0.005586838271604717,0.03340327330388493,0.115
0.115EGM8,0.00236919278575736,0.459586855722855,0.03652742221018156,0.46252641770575587,0.005586838271604717,0.03340327330388493,0.115
0.12EGM1,0.0023679207889696695,0.4592826093665016,0.03639088956329257,0.46079758078695904,0.005597580467371912,0.03488908305422068,0.12
0.12EGM2,0.002369192937599625,0.45956797289662576,0.036778589857262525,0.46079758078695887,0.005597580467371911,0.03488908305422067,0.12
0.12EGM3,0.002369192937599625,0.45956797289662576,0.03639088956329257,0.46118528108092893,0.005597580467371911,0.03488908305422067,0.12
0.12EGM4,0.0023695433318203945,0.45959439072400665,0.036417307390673316,0.46113209503194663,0.005597580467371911,0.03488908305422066,0.12
0.12EGM5,0.0023691929375996255,0.4595679728966259,0.03639088956329257,0.460797580786959,0.005985280761341878,0.034889083054220664,0.12
0.12EGM6,0.0023691929375996255,0.4595679728966259,0.03639088956329257,0.460797580786959,0.005597580467371911,0.035276783348190635,0.12
0.12EGM7,0.0027568932315695915,0.45956797289662576,0.03639088956329257,0.46079758078695887,0.005597580467371911,0.03488908305422067,0.12
0.12EGM8,0.002369192937599625,0.4599556731905957,0.03639088956329257,0.46079758078695887,0.005597580467371911,0.03488908305422067,0.12
0.125EGM1,0.002370084136569847,0.45999320907860386,0.0362768137846387,0.45935310269200413,0.005611919444444221,0.03638931362555216,0.125
0.125EGM2,0.002370094633832952,0.45999556378463863,0.03628000581956749,0.4593531026920041,0.005611919444444221,0.03638931362555215,0.125
0.125EGM3,0.002370094633832952,0.45999556378463863,0.0362768137846387,0.45935629472693285,0.005611919444444221,0.03638931362555215,0.125
0.125EGM4,0.002370097518717511,0.45999578128931706,0.036277031289317065,0.4593558568326917,0.005611919444444223,0.03638931362555216,0.125
0.125EGM5,0.0023700946338329524,0.4599955637846387,0.036276813784638706,0.4593531026920043,0.005615111479373007,0.03638931362555216,0.125
0.125EGM6,0.002370094633832953,0.45999556378463863,0.0362768137846387,0.4593531026920041,0.005611919444444221,0.036392505660480946,0.125
0.125EGM7,0.0023732866687617375,0.45999556378463863,0.0362768137846387,0.4593531026920041,0.005611919444444221,0.03638931362555215,0.125
0.125EGM8,0.002370094633832952,0.45999875581956745,0.0362768137846387,0.4593531026920041,0.005611919444444221,0.03638931362555215,0.125
