,G,AA,NT,rRNA,rP,IG,EAA,ENT,RNAP,AF,R,mu,EGVs,x
0.015EGM7,-1.305718029614689e-16,-3.4592460298472493e-17,0.0,0.0,0.0,0.0021980897057315095,0.35422596395854594,0.030520229192669383,0.38646067589486877,0.00419413017616216,0.2224009110719841,3.061,EGM7,0.015
0.015EGM8,-1.305718029614689e-16,-3.4592460298472493e-17,0.0,0.0,0.0,0.0018478845507543173,0.3545761691135231,0.030520229192669383,0.38646067589486877,0.00419413017616216,0.2224009110719841,3.061,EGM8,0.015
0.02EGM1,-2.6088791701374437e-17,-3.159642550499793e-17,4.700330638197628e-17,0.0,0.0,0.0018496956104250989,0.3547348933515745,0.030468245663453707,0.3858024373964201,0.004208348707148055,0.22293637927094012,3.064,EGM1,0.02
0.02EGM2,-1.0435516680549775e-16,-7.40541222773389e-17,0.0,0.0,0.0,0.0018496956104250989,0.354766563877715,0.030759137238002325,0.3855994097103691,0.00420613407287598,0.22281905949057423,3.064,EGM2,0.02
0.02EGM3,-1.0435516680549775e-16,-1.0861271267343038e-17,0.0,0.0,0.0,0.0018496956104250989,0.354766563877715,0.030452211816034726,0.38590633513233663,0.00420613407287598,0.22281905949057423,3.064,EGM3,0.02
0.02EGM4,-7.82663751041233e-17,-1.678560104953015e-16,0.0,0.00014994371795471663,0.0,0.0018496956104250989,0.35473427956654396,0.03046855640459787,0.38580637213858215,0.0042055033894948775,0.2227856491723631,3.064,EGM4,0.02
0.02EGM5,-1.0435516680549775e-16,1.3823436158436592e-17,0.0,0.0,0.0,0.0018496956104250989,0.354766563877715,0.030452211816034726,0.385599409710369,0.00451305949484358,0.22281905949057423,3.064,EGM5,0.02
0.02EGM6,-2.087103336109955e-16,7.602889887140126e-17,-4.700330638197628e-17,0.0,0.0003069254219675993,0.001849695610425099,0.354766563877715,0.03045221181603473,0.3855994097103691,0.004206134072875981,0.22281905949057426,3.064,EGM6,0.02
0.02EGM7,-1.0435516680549775e-16,-1.0861271267343038e-17,0.0,0.0,0.0,0.002156621032392699,0.354766563877715,0.030452211816034726,0.3855994097103691,0.00420613407287598,0.22281905949057423,3.064,EGM7,0.02
0.02EGM8,-1.0435516680549775e-16,-7.40541222773389e-17,0.0,0.0,0.0,0.0018496956104250989,0.3550734892996826,0.030452211816034726,0.3855994097103691,0.00420613407287598,0.22281905949057423,3.064,EGM8,0.02
0.025EGM1,-1.3031636415554494e-16,5.721250376328855e-17,0.0,0.0,0.0,0.00185150667009588,0.3552806028437168,0.030397641461672325,0.3849084156848137,0.004220127946925094,0.22334170539273757,3.067,EGM1,0.025
0.025EGM2,1.3031636415554494e-16,-3.945689914709555e-18,0.0,0.0,0.0,0.00185150667009588,0.355308362144662,0.030653044898471402,0.3847304613744783,0.004218176859529443,0.22323844805272444,3.067,EGM2,0.025
0.025EGM3,1.3031636415554494e-16,-3.945689914709555e-18,0.0,0.0,0.0,0.00185150667009588,0.355308362144662,0.030383587751486463,0.38499991852146326,0.004218176859529443,0.22323844805272444,3.067,EGM3,0.025
0.025EGM4,7.818981849332696e-17,5.2280391369901606e-17,0.0,0.00013151282636608163,0.0,0.00185150667009588,0.3552799928839418,0.030397950266203125,0.38491232590471863,0.004217622115168534,0.22320908933346745,3.067,EGM4,0.025
0.025EGM5,-7.818981849332696e-17,-2.466056196693472e-17,0.0,0.0,0.0,0.00185150667009588,0.355308362144662,0.030383587751486463,0.3847304613744783,0.0044876340065143835,0.22323844805272444,3.067,EGM5,0.025
0.025EGM6,-7.818981849332696e-17,1.0160151530377104e-16,0.0,0.0,0.00026945714698493883,0.0018515066700958802,0.355308362144662,0.030383587751486463,0.38473046137447836,0.004218176859529444,0.22323844805272444,3.067,EGM6,0.025
0.025EGM7,1.3031636415554494e-16,-6.707672855006243e-17,0.0,0.0,0.0,0.002120963817080819,0.355308362144662,0.030383587751486463,0.3847304613744783,0.004218176859529443,0.22323844805272444,3.067,EGM7,0.025
0.025EGM8,1.3031636415554494e-16,-6.707672855006243e-17,0.0,0.0,0.0,0.00185150667009588,0.35557781929164695,0.030383587751486463,0.3847304613744783,0.004218176859529443,0.22323844805272444,3.067,EGM8,0.025
0.03EGM1,0.0,-8.47494351208161e-17,-4.6911443242467527e-17,0.0,0.0,0.0018533177297666615,0.35582690369990155,0.03032673786982774,0.38401060296346584,0.004231986843360704,0.22375045089363899,3.07,EGM1,0.03
0.03EGM2,1.5622682300914257e-16,-2.3651005149995193e-17,0.0,0.0,0.0,0.0018533177297666615,0.3558513646629259,0.03055218297709721,0.3838537930418565,0.004230258720438998,0.2236590828678763,3.07,EGM2,0.03
0.03EGM3,1.5622682300914257e-16,3.941834191665865e-17,0.0,0.0,0.0,0.0018533177297666615,0.3558513646629259,0.030314354010238086,0.3840916220087155,0.004230258720438998,0.2236590828678763,3.07,EGM3,0.03
0.03EGM4,-1.3018901917428547e-16,1.024876889833125e-16,-4.6911443242467527e-17,0.00011596456610192502,0.0,0.0018533177297666615,0.3558263022570104,0.030327042362513018,0.3840144585848708,0.004229768160321984,0.2236331463393768,3.07,EGM4,0.03
0.03EGM5,-5.207560766971419e-17,-8.770581076456551e-17,0.0,0.0,0.0,0.0018533177297666615,0.35585136466292594,0.030314354010238086,0.3838537930418565,0.004468087687298119,0.2236590828678763,3.07,EGM5,0.03
0.03EGM6,-5.207560766971419e-17,3.941834191665865e-17,0.0,0.0,0.0002378289668591206,0.0018533177297666613,0.3558513646629259,0.030314354010238086,0.3838537930418564,0.004230258720438998,0.2236590828678763,3.07,EGM6,0.03
0.03EGM7,1.5622682300914257e-16,-2.3651005149995193e-17,0.0,0.0,0.0,0.0020911466966257826,0.3558513646629259,0.030314354010238086,0.3838537930418565,0.004230258720438998,0.2236590828678763,3.07,EGM7,0.03
0.03EGM8,1.5622682300914257e-16,-8.672035221664904e-17,0.0,0.0,0.0,0.0018533177297666615,0.35608919362978503,0.030314354010238086,0.3838537930418565,0.004230258720438998,0.2236590828678763,3.07,EGM8,0.03
0.035EGM1,-7.803715369965304e-17,2.1658922982843518e-17,-4.686564619406941e-17,0.0,0.0,0.0018551287894374435,0.356373801734397,0.030255531944328444,0.3831089619593155,0.004243926221745386,0.2241626493507379,3.073,EGM1,0.035
0.035EGM2,5.2024769133102025e-17,-8.958918142903456e-17,-4.686564619406941e-17,0.0,0.0,0.0018551287894374435,0.35639557737322103,0.03045657728341339,0.38296936662884506,0.004242379841101126,0.2240809700839434,3.073,EGM2,0.035
0.035EGM3,5.2024769133102025e-17,-1.5259695737912478e-16,-4.686564619406941e-17,0.0,0.0,0.0018551287894374435,0.35639557737322103,0.030244507584682234,0.38318143632757623,0.004242379841101126,0.2240809700839434,3.073,EGM3,0.035
0.035EGM4,-1.0404953826620405e-16,9.549616042435551e-17,0.0,0.00010330479765593639,0.0,0.001855128789437443,0.35637320889804663,0.030255832079777542,0.3831127624074636,0.004241941582910062,0.22405782144467037,3.073,EGM4,0.035
0.035EGM5,1.3006192283275507e-16,2.264341948206368e-17,-4.686564619406941e-17,0.0,0.0,0.001855128789437443,0.35639557737322103,0.030244507584682237,0.38296936662884506,0.0044544495398322805,0.22408097008394343,3.073,EGM5,0.035
0.035EGM6,2.6012384566551012e-17,8.663569193137407e-17,0.0,0.0,0.00021206969873115427,0.001855128789437443,0.35639557737322103,0.030244507584682237,0.3829693666288451,0.004242379841101128,0.2240809700839434,3.073,EGM6,0.035
0.035EGM7,5.2024769133102025e-17,-8.958918142903456e-17,-4.686564619406941e-17,0.0,0.0,0.0020671984881685964,0.35639557737322103,0.030244507584682234,0.38296936662884506,0.004242379841101126,0.2240809700839434,3.073,EGM7,0.035
0.035EGM8,5.2024769133102025e-17,-8.958918142903456e-17,-4.686564619406941e-17,0.0,0.0,0.0018551287894374435,0.35660764707195225,0.030244507584682234,0.38296936662884506,0.004242379841101126,0.2240809700839434,3.073,EGM8,0.035
0.04EGM1,7.796104464207861e-17,1.239255772123041e-16,0.0,0.0,0.0,0.001856939849108224,0.3569213028428108,0.03018402070040304,0.3822034548778636,0.004255946918756829,0.2245783348110186,3.076,EGM1,0.04
0.04EGM2,0.0,1.1015606863315922e-16,0.0,0.0,0.0,0.0018569398491082244,0.3569410062537357,0.030366253789741175,0.3820771438115538,0.004254540408201769,0.2245041158876205,3.076,EGM2,0.04
0.04EGM3,0.0,-1.5736581233308458e-17,0.0,0.0,0.0,0.0018569398491082244,0.3569410062537357,0.030174045448239494,0.3822693521530556,0.004254540408201769,0.2245041158876205,3.076,EGM3,0.04
0.04EGM4,2.5987014880692867e-17,5.901217962490672e-17,-4.681993847671498e-17,9.353939872611723e-05,0.0,0.001856939849108224,0.3569207140229047,0.030184318802445684,0.3822072295781176,0.0042541424410501285,0.2244831159076089,3.076,EGM4,0.04
0.04EGM5,0.0,-3.5407307774944036e-17,0.0,0.0,0.0,0.0018569398491082244,0.35694100625373576,0.030174045448239498,0.3820771438115538,0.004446748749703449,0.2245041158876205,3.076,EGM5,0.04
0.04EGM6,-2.0789611904554294e-16,2.7539017158289804e-17,0.0,0.0,0.00019220834150168,0.0018569398491082244,0.3569410062537357,0.030174045448239494,0.3820771438115539,0.0042545404082017695,0.2245041158876205,3.076,EGM6,0.04
0.04EGM7,0.0,1.1015606863315922e-16,0.0,0.0,0.0,0.0020491481906099044,0.3569410062537357,0.030174045448239494,0.3820771438115538,0.004254540408201769,0.2245041158876205,3.076,EGM7,0.04
0.04EGM8,0.0,-1.5736581233308458e-17,0.0,0.0,0.0,0.0018569398491082244,0.3571332145952375,0.030174045448239494,0.3820771438115538,0.004254540408201769,0.2245041158876205,3.076,EGM8,0.04
0.045EGM1,-2.5961694632351822e-17,-2.5547028676418428e-17,0.0,0.0,0.0,0.001858750908779006,0.3574694130034958,0.03011220111138929,0.381294043394171,0.004268049782657228,0.22499754179946896,3.079,EGM1,0.045
0.045EGM2,1.5577016779411095e-16,-9.825780260160933e-18,0.0,0.0,0.0,0.001858750908779006,0.3574876573204343,0.030281238632499204,0.3811770860239272,0.00426674060962582,0.22492852650469564,3.079,EGM2,0.045
0.045EGM3,1.5577016779411095e-16,-9.825780260160933e-18,0.0,0.0,0.0,0.001858750908779006,0.3574876573204343,0.0301029645552058,0.3813553601012206,0.00426674060962582,0.22492852650469564,3.079,EGM3,0.045
0.045EGM4,-2.0769355705881458e-16,1.179093631219312e-16,4.6774319829287195e-17,8.667426427266594e-05,0.0,0.001858750908779006,0.35746881885100834,0.030112501913159465,0.3812978522795722,0.004266370793022637,0.2249090309901469,3.079,EGM4,0.045
0.045EGM5,-1.298084731617591e-16,1.041532707577059e-16,-4.6774319829287195e-17,0.0,0.0,0.001858750908779006,0.3574876573204343,0.030102964555205797,0.3811770860239272,0.004445014686919222,0.22492852650469564,3.079,EGM5,0.045
0.045EGM6,-5.1923389264703645e-17,-2.358187262438624e-17,0.0,0.0,0.0001782740772934013,0.001858750908779006,0.3574876573204343,0.030102964555205797,0.3811770860239272,0.00426674060962582,0.22492852650469564,3.079,EGM6,0.045
0.045EGM7,1.5577016779411095e-16,-9.825780260160933e-18,0.0,0.0,0.0,0.002037024986072408,0.3574876573204343,0.0301029645552058,0.3811770860239272,0.00426674060962582,0.22492852650469564,3.079,EGM7,0.045
0.045EGM8,1.5577016779411095e-16,-9.825780260160933e-18,0.0,0.0,0.0,0.001858750908779006,0.3576659313977277,0.0301029645552058,0.3811770860239272,0.00426674060962582,0.22492852650469564,3.079,EGM8,0.045
0.05EGM1,1.0374569470864539e-16,-3.141189089789541e-17,4.6728789991685695e-17,0.0,0.0,0.0018605619684497878,0.35801813827898166,0.03004007010800815,0.3803806886436651,0.004280235673494718,0.22542030532736196,3.082,EGM1,0.05
0.05EGM2,7.780927103148405e-17,7.852972724473853e-18,0.0,0.0,0.0,0.0018605619684497878,0.3580355366273609,0.030201558113525963,0.3802691544557931,0.004278980634466723,0.22535420820036486,3.082,EGM2,0.05
0.05EGM3,7.780927103148405e-17,-5.497080907131697e-17,0.0,0.0,0.0,0.0018605619684497878,0.3580355366273609,0.030031261840598303,0.3804394507287208,0.004278980634466723,0.22535420820036486,3.082,EGM3,0.05
0.05EGM4,-2.5936423677161347e-17,1.6883891357618783e-16,-4.6728789991685695e-17,8.271530657636e-05,0.0,0.001860561968449788,0.35801752460536296,0.030040380792747737,0.3803846226716075,0.004278626697271709,0.2253355679579453,3.082,EGM4,0.05
0.05EGM5,-2.5936423677161347e-17,7.852972724473853e-17,0.0,0.0,0.0,0.001860561968449788,0.3580355366273609,0.030031261840598303,0.3802691544557932,0.004449276907394384,0.22535420820036486,3.082,EGM5,0.05
0.05EGM6,7.780927103148405e-17,-4.711783634684312e-17,4.6728789991685695e-17,0.0,0.0001702962729276619,0.0018605619684497878,0.3580355366273609,0.030031261840598303,0.3802691544557932,0.004278980634466723,0.22535420820036484,3.082,EGM6,0.05
0.05EGM7,7.780927103148405e-17,-5.497080907131697e-17,0.0,0.0,0.0,0.002030858241377449,0.3580355366273609,0.030031261840598303,0.3802691544557931,0.004278980634466723,0.22535420820036486,3.082,EGM7,0.05
0.05EGM8,7.780927103148405e-17,-5.497080907131697e-17,0.0,0.0,0.0,0.0018605619684497878,0.35820583290028857,0.030031261840598303,0.3802691544557931,0.004278980634466723,0.22535420820036486,3.082,EGM8,0.05
0.055EGM1,-7.773360561394936e-17,1.8828806693156626e-16,0.0,0.0,0.0,0.0018623730281205695,0.3585674848174401,0.02996762457762272,0.37946335121275754,0.004292505463309007,0.22584666090071126,3.085,EGM1,0.055
0.055EGM2,-7.773360561394936e-17,-2.1574674335908634e-17,0.0,0.0,0.0,0.0018623730281205695,0.3585846502669468,0.030127238701414462,0.3793533100508929,0.004291260673036156,0.22578116727955042,3.085,EGM2,0.055
0.055EGM3,-7.773360561394936e-17,-2.1574674335908634e-17,0.0,0.0,0.0,0.0018623730281205695,0.3585846502669468,0.029958934219999764,0.37952161453230765,0.004291260673036156,0.22578116727955042,3.085,EGM3,0.055
0.055EGM4,-2.5911201871316458e-17,-4.7072016732891565e-17,0.0,8.166845529705364e-05,0.0,0.0018623730281205695,0.3585668325125666,0.02996795482022008,0.37946753289096774,0.004290910212405713,0.22576272808038353,3.085,EGM4,0.055
0.055EGM5,-7.773360561394936e-17,9.806670152685743e-18,0.0,0.0,0.0,0.0018623730281205695,0.3585846502669467,0.029958934219999764,0.3793533100508929,0.004459565154450855,0.22578116727955036,3.085,EGM5,0.055
