,G,AA,NT,rRNA,rP,IG,EAA,ENT,RNAP,AF,R,growth_rate,EGVs,prot_fraction,name
0.505EGM4,-8.028933082865729e-17,3.889572026810509e-17,0.0,0.00017140647165846142,0.0,0.0015025758401920452,0.6280115144584081,0.011667670902694473,0.14774122286923175,0.0031852677116050074,0.2077203417462101,2.489000000000002,EGM4,0.505,RBA_reverse
0.505EGM5,-1.0437613007725448e-16,7.779144053621018e-17,-1.446546110429642e-17,0.0,0.0,0.001502575840192045,0.6280803355567065,0.011650249862948707,0.14752062993880388,0.0034902563403612814,0.2077559524609875,2.489000000000002,EGM5,0.505,RBA_reverse
0.505EGM6,2.408679924859719e-17,-3.889572026810509e-17,-1.446546110429642e-17,0.0,0.00030444255965675305,0.0015025758401920452,0.6280803355567065,0.011650249862948707,0.14752062993880388,0.003185813780704519,0.2077559524609875,2.489000000000002,EGM6,0.505,RBA_reverse
0.505EGM7,-2.3283905940310615e-16,2.722700418767356e-16,0.0,0.0,0.0,0.0018070183998488076,0.6280803355567064,0.011650249862948705,0.14752062993880388,0.003185813780704519,0.20775595246098746,2.489000000000002,EGM7,0.505,RBA_reverse
0.505EGM8,-2.3283905940310615e-16,1.1668716080431528e-16,0.0,0.0,0.0,0.001502575840192045,0.6283847781163632,0.011650249862948705,0.14752062993880388,0.003185813780704519,0.20775595246098746,2.489000000000002,EGM8,0.505,RBA_reverse
0.51EGM1,-1.0429232748385643e-16,9.716122816872095e-17,0.0,0.0,0.0,0.0015037832133059001,0.6289356835910659,0.011570846079673064,0.14651518402424024,0.003196387194580706,0.20827811589713416,2.4910000000000023,EGM1,0.51,RBA_reverse
0.51EGM2,-1.2033730094291128e-16,3.886449126748838e-17,-1.445384692436523e-17,0.0,0.0,0.0015037832133059004,0.6289699326265898,0.01180482634508916,0.1464054052602079,0.0031939922521184152,0.2081220603026888,2.4910000000000023,EGM2,0.51,RBA_reverse
0.51EGM3,8.022486729527417e-18,0.0,0.0,0.0,0.0,0.0015037832133059004,0.6289699326265898,0.011562176444577599,0.14664805516071944,0.003193992252118415,0.20812206030268876,2.4910000000000023,EGM3,0.51,RBA_reverse
0.51EGM4,1.4440476113149354e-16,-2.1375470197118612e-16,1.445384692436523e-17,0.00013651120314192388,0.0,0.0015037832133059001,0.6289150256766994,0.011576075324136481,0.1465813990364865,0.0031935562363932524,0.20809364930983648,2.4910000000000023,EGM4,0.51,RBA_reverse
0.51EGM5,-1.2033730094291128e-16,0.0,0.0,0.0,0.0,0.0015037832133059001,0.6289699326265898,0.011562176444577599,0.1464054052602079,0.003436642152629976,0.20812206030268876,2.4910000000000023,EGM5,0.51,RBA_reverse
0.51EGM6,8.022486729527417e-18,0.0,0.0,0.0,0.0002426499005115572,0.0015037832133059001,0.6289699326265898,0.011562176444577597,0.14640540526020787,0.0031939922521184152,0.20812206030268876,2.4910000000000023,EGM6,0.51,RBA_reverse
0.51EGM7,-1.2033730094291128e-16,3.886449126748838e-17,-1.445384692436523e-17,0.0,0.0,0.001746433113817461,0.6289699326265898,0.011562176444577599,0.1464054052602079,0.0031939922521184152,0.2081220603026888,2.4910000000000023,EGM7,0.51,RBA_reverse
0.51EGM8,-1.2033730094291128e-16,-3.886449126748838e-17,-1.445384692436523e-17,0.0,0.0,0.0015037832133059004,0.6292125825271014,0.011562176444577599,0.1464054052602079,0.0031939922521184152,0.2081220603026888,2.4910000000000023,EGM8,0.51,RBA_reverse
0.515EGM1,-4.0080253596576014e-17,9.708328093392857e-17,-1.4442251379299555e-17,0.0,0.0,0.0015049905864197544,0.6298356413461664,0.011480150007589203,0.14536675014134673,0.003204027020674793,0.208608440897803,2.493000000000002,EGM1,0.515,RBA_reverse
0.515EGM2,-2.965938766146625e-16,2.1358321805464285e-16,-1.4442251379299555e-17,0.0,0.0,0.0015049905864197544,0.629861560423076,0.011658362710460515,0.1452836714740365,0.003202195884636843,0.20848921892137032,2.493000000000002,EGM2,0.515,RBA_reverse
0.515EGM3,-5.611235503520641e-17,-3.883331237357143e-17,1.4442251379299555e-17,0.0,0.0,0.0015049905864197547,0.6298615604230761,0.011473588977902401,0.14546844520659466,0.003202195884636843,0.20848921892137032,2.493000000000002,EGM3,0.515,RBA_reverse
0.515EGM4,-1.6032101438630404e-17,-1.9416656186785714e-17,-1.4442251379299555e-17,0.00010387093355384175,0.0,0.001504990586419754,0.6298197081986532,0.011484183247438107,0.14541782081280902,0.003201863269560883,0.20846756295156502,2.493000000000002,EGM4,0.515,RBA_reverse
0.515EGM5,-4.8096304315891214e-17,3.883331237357143e-17,0.0,0.0,0.0,0.001504990586419754,0.629861560423076,0.0114735889779024,0.1452836714740365,0.0033869696171949597,0.20848921892137032,2.493000000000002,EGM5,0.515,RBA_reverse
0.515EGM6,-1.7635311582493446e-16,1.9416656186785715e-16,-1.4442251379299555e-17,0.0,0.00018477373255811538,0.0015049905864197547,0.629861560423076,0.0114735889779024,0.1452836714740365,0.003202195884636843,0.20848921892137035,2.493000000000002,EGM6,0.515,RBA_reverse
0.515EGM7,-2.965938766146625e-16,2.9124984280178567e-16,-1.4442251379299555e-17,0.0,0.0,0.0016897643189778715,0.629861560423076,0.0114735889779024,0.1452836714740365,0.003202195884636843,0.20848921892137032,2.493000000000002,EGM7,0.515,RBA_reverse
