,wIG,wEAA,wENT,wRNAP,wAF,wrP,prot_fraction,name
0.465EGM5,0.0016781904007905906,0.6980676859063668,0.01387759295318307,0.17572423583795255,0.003577699008303657,0.10707459589340332,0.465,RBA_reverse
0.465EGM6,0.0016781904007905908,0.6980676859063669,0.01387759295318307,0.17572423583795255,0.0035111607142857214,0.10714113418742129,0.465,RBA_reverse
0.465EGM7,0.0017447286948085263,0.6980676859063669,0.013877592953183072,0.17572423583795255,0.0035111607142857214,0.10707459589340333,0.465,RBA_reverse
0.465EGM8,0.0016781904007905908,0.6981342242003847,0.013877592953183072,0.17572423583795255,0.0035111607142857214,0.10707459589340333,0.465,RBA_reverse
0.47EGM1,0.001675142203205437,0.6971686328110657,0.013759007477870781,0.17422265396413386,0.003513998589065261,0.10826966328495388,0.47,RBA_reverse
0.47EGM2,0.0016772212227580982,0.6981013482890753,0.014215114650013428,0.17422265396413386,0.0035139985890652614,0.10826966328495391,0.47,RBA_reverse
0.47EGM3,0.0016772212227580982,0.6981013482890753,0.013759007477870781,0.17467876113627653,0.0035139985890652622,0.10826966328495391,0.47,RBA_reverse
0.47EGM4,0.0016776071448149474,0.6981595411568566,0.013788103911761393,0.17459108591254782,0.003513998589065262,0.10826966328495391,0.47,RBA_reverse
0.47EGM5,0.0016772212227580982,0.6981013482890753,0.013759007477870781,0.17422265396413386,0.003970105761207908,0.10826966328495391,0.47,RBA_reverse
0.47EGM6,0.0016772212227580982,0.6981013482890753,0.013759007477870781,0.1742226539641339,0.0035139985890652622,0.10872577045709653,0.47,RBA_reverse
0.47EGM7,0.002133328394900745,0.6981013482890753,0.013759007477870781,0.17422265396413386,0.0035139985890652614,0.10826966328495391,0.47,RBA_reverse
0.47EGM8,0.0016772212227580982,0.698557455461218,0.013759007477870781,0.17422265396413386,0.0035139985890652614,0.10826966328495391,0.47,RBA_reverse
0.475EGM1,0.0016753686898001944,0.697696002568198,0.013651232515760463,0.17285795960228087,0.003519677777777783,0.10950985389058791,0.475,RBA_reverse
0.475EGM2,0.0016769991170839061,0.6984274650315218,0.014008044580748029,0.1728579596022809,0.0035196777777777837,0.10950985389058791,0.475,RBA_reverse
0.475EGM3,0.0016769991170839066,0.6984274650315216,0.013651232515760463,0.17321477166726848,0.0035196777777777833,0.1095098538905879,0.475,RBA_reverse
0.475EGM4,0.0016773010234217998,0.6984729892385253,0.013673994619262386,0.17314618345042476,0.003519677777777783,0.10950985389058793,0.475,RBA_reverse
0.475EGM5,0.0016769991170839068,0.6984274650315214,0.013651232515760463,0.1728579596022809,0.0038764898427653513,0.10950985389058791,0.475,RBA_reverse
0.475EGM6,0.0016769991170839068,0.6984274650315214,0.013651232515760463,0.1728579596022809,0.0035196777777777837,0.1098666659555755,0.475,RBA_reverse
0.475EGM7,0.002033811182071474,0.6984274650315218,0.013651232515760465,0.1728579596022809,0.0035196777777777837,0.10950985389058791,0.475,RBA_reverse
0.475EGM8,0.0016769991170839061,0.6987842770965093,0.013651232515760465,0.1728579596022809,0.0035196777777777837,0.10950985389058791,0.475,RBA_reverse
0.48EGM1,0.001675571751476428,0.6982144510195031,0.013543055607673443,0.17148817562223237,0.0035253615520282246,0.1107519052473182,0.48,RBA_reverse
0.48EGM2,0.0016767716801784492,0.6987527778820141,0.013805008016228675,0.1714881756222324,0.0035253615520282246,0.11075190524731819,0.48,RBA_reverse
0.48EGM3,0.0016767716801784492,0.6987527778820141,0.013543055607673441,0.1717501280307876,0.0035253615520282246,0.11075190524731819,0.48,RBA_reverse
0.48EGM4,0.0016769933237273356,0.6987861993294437,0.01355976633138824,0.17169977421609434,0.003525361552028225,0.1107519052473182,0.48,RBA_reverse
0.48EGM5,0.0016767716801784492,0.6987527778820141,0.013543055607673441,0.1714881756222324,0.0037873139605834583,0.11075190524731819,0.48,RBA_reverse
0.48EGM6,0.0016767716801784492,0.6987527778820141,0.013543055607673441,0.1714881756222324,0.003525361552028225,0.11101385765587342,0.48,RBA_reverse
0.48EGM7,0.001938724088733682,0.6987527778820141,0.013543055607673441,0.1714881756222324,0.0035253615520282246,0.11075190524731819,0.48,RBA_reverse
0.48EGM8,0.0016767716801784492,0.6990147302905693,0.013543055607673441,0.1714881756222324,0.0035253615520282246,0.11075190524731819,0.48,RBA_reverse
0.485EGM1,0.0016757512053681928,0.6987238981328205,0.013434476245460566,0.17011329558957844,0.003531049911816586,0.11199581735514468,0.485,RBA_reverse
0.485EGM2,0.0016765389053018634,0.6990772858242551,0.013606012413903251,0.1701132955895784,0.0035310499118165854,0.11199581735514468,0.485,RBA_reverse
0.485EGM3,0.0016765389053018638,0.6990772858242551,0.013434476245460562,0.17028483175802112,0.0035310499118165854,0.11199581735514468,0.485,RBA_reverse
0.485EGM4,0.001676684045731553,0.6990991714296116,0.013445419048138918,0.17025185820955632,0.0035310499118165854,0.11199581735514469,0.485,RBA_reverse
0.485EGM5,0.0016765389053018636,0.6990772858242551,0.013434476245460564,0.1701132955895784,0.003702586080259278,0.11199581735514469,0.485,RBA_reverse
0.485EGM6,0.0016765389053018636,0.6990772858242552,0.013434476245460564,0.1701132955895784,0.003531049911816586,0.1121673535235874,0.485,RBA_reverse
0.485EGM7,0.0018480750737445552,0.6990772858242551,0.013434476245460562,0.1701132955895784,0.0035310499118165854,0.11199581735514468,0.485,RBA_reverse
0.485EGM8,0.0016765389053018634,0.6992488219926976,0.013434476245460562,0.1701132955895784,0.0035310499118165854,0.11199581735514468,0.485,RBA_reverse
0.49EGM1,0.0016759068673173627,0.6992242632962753,0.013325493920972667,0.16873331306990913,0.003536742857142863,0.11324159021406736,0.49,RBA_reverse
0.49EGM2,0.0016763007857142872,0.6994009878419458,0.013411065231220442,0.16873331306990916,0.003536742857142863,0.11324159021406736,0.49,RBA_reverse
0.49EGM3,0.0016763007857142872,0.6994009878419458,0.013325493920972669,0.1688188843801569,0.003536742857142864,0.11324159021406736,0.49,RBA_reverse
0.49EGM4,0.0016763731894344546,0.6994119055390293,0.01333095276951447,0.1688024354308113,0.0035367428571428626,0.11324159021406738,0.49,RBA_reverse
0.49EGM5,0.0016763007857142872,0.6994009878419457,0.013325493920972669,0.1687333130699091,0.003622314167390635,0.11324159021406736,0.49,RBA_reverse
0.49EGM6,0.0016763007857142872,0.6994009878419458,0.013325493920972669,0.16873331306990916,0.003536742857142863,0.11332716152431518,0.49,RBA_reverse
0.49EGM7,0.0017618720959620587,0.6994009878419458,0.013325493920972669,0.16873331306990916,0.003536742857142863,0.11324159021406736,0.49,RBA_reverse
0.49EGM8,0.0016763007857142872,0.6994865591521938,0.013325493920972669,0.16873331306990916,0.003536742857142863,0.11324159021406736,0.49,RBA_reverse
0.495EGM1,0.0016760385518628583,0.6997154653134448,0.013216108126060623,0.16734822162881466,0.00354244038800706,0.11448922382408631,0.495,RBA_reverse
0.495EGM2,0.001676057314675858,0.6997238829187884,0.013220173925627613,0.1673482216288147,0.003542440388007061,0.1144892238240863,0.495,RBA_reverse
0.495EGM3,0.001676057314675858,0.6997238829187884,0.013216108126060621,0.16735228742838165,0.00354244038800706,0.1144892238240863,0.495,RBA_reverse
0.495EGM4,0.0016760607548360383,0.6997244016576969,0.01321636749551486,0.16735150587985875,0.0035424403880070605,0.1144892238240863,0.495,RBA_reverse
0.495EGM5,0.001676057314675858,0.6997238829187883,0.013216108126060618,0.16734822162881466,0.003546506187574054,0.11448922382408629,0.495,RBA_reverse
0.495EGM6,0.0016760573146758577,0.6997238829187883,0.013216108126060618,0.16734822162881466,0.0035424403880070605,0.11449328962365328,0.495,RBA_reverse
0.495EGM7,0.0016801231142428515,0.6997238829187884,0.013216108126060623,0.1673482216288147,0.003542440388007061,0.1144892238240863,0.495,RBA_reverse
0.495EGM8,0.001676057314675858,0.6997279487183553,0.013216108126060623,0.1673482216288147,0.003542440388007061,0.1144892238240863,0.495,RBA_reverse
0.5EGM1,0.0016731570261916294,0.6988980517677194,0.013095784844178043,0.16582463487759197,0.003545290873015879,0.11569219940779585,0.5,RBA_reverse
0.5EGM2,0.0016750650871559774,0.6997540696883565,0.013508740066083604,0.165824634877592,0.003545290873015879,0.11569219940779583,0.5,RBA_reverse
0.5EGM3,0.0016750650871559776,0.6997540696883566,0.013095784844178041,0.16623759009949754,0.00354529087301588,0.11569219940779586,0.5,RBA_reverse
0.5EGM4,0.0016754144974225947,0.6998067569734855,0.013122128486742381,0.16615820976153792,0.0035452908730158796,0.11569219940779585,0.5,RBA_reverse
0.5EGM5,0.0016750650871559774,0.6997540696883565,0.01309578484417804,0.165824634877592,0.0039582460949214434,0.11569219940779583,0.5,RBA_reverse
0.5EGM6,0.0016750650871559774,0.6997540696883565,0.01309578484417804,0.16582463487759203,0.003545290873015879,0.1161051546297014,0.5,RBA_reverse
0.5EGM7,0.002088020309061541,0.6997540696883565,0.01309578484417804,0.165824634877592,0.003545290873015879,0.11569219940779583,0.5,RBA_reverse
0.5EGM8,0.0016750650871559774,0.7001670249102622,0.01309578484417804,0.165824634877592,0.003545290873015879,0.11569219940779583,0.5,RBA_reverse
0.505EGM1,0.0016732403703219499,0.6993703775189973,0.012985687534593256,0.16443053392219803,0.0035509952821869556,0.11694308933223316,0.505,RBA_reverse
0.505EGM2,0.0016748121789058603,0.7000755417358535,0.013325027548622262,0.16443053392219806,0.0035509952821869547,0.11694308933223314,0.505,RBA_reverse
0.505EGM3,0.00167481217890586,0.7000755417358536,0.012985687534593247,0.164769873936227,0.0035509952821869534,0.11694308933223314,0.505,RBA_reverse
0.505EGM4,0.001675099301766854,0.7001188367546023,0.013007335043967533,0.16470464428524317,0.0035509952821869543,0.11694308933223314,0.505,RBA_reverse
0.505EGM5,0.00167481217890586,0.7000755417358536,0.012985687534593253,0.16443053392219803,0.003890335296215964,0.11694308933223314,0.505,RBA_reverse
0.505EGM6,0.0016748121789058605,0.7000755417358536,0.012985687534593253,0.16443053392219803,0.003550995282186954,0.11728242934626215,0.505,RBA_reverse
0.505EGM7,0.0020141521929348703,0.7000755417358535,0.012985687534593249,0.16443053392219806,0.0035509952821869547,0.11694308933223314,0.505,RBA_reverse
0.505EGM8,0.0016748121789058603,0.7004148817498826,0.012985687534593249,0.16443053392219806,0.0035509952821869547,0.11694308933223314,0.505,RBA_reverse
0.51EGM1,0.001673299215863939,0.6998333116568058,0.012875185399519918,0.1630313068869526,0.00355670427689595,0.11819584000776674,0.51,RBA_reverse
0.51EGM2,0.0016745539012319236,0.7003962041323737,0.01314539079477892,0.1630313068869526,0.0035567042768959506,0.11819584000776671,0.51,RBA_reverse
0.51EGM3,0.0016745539012319236,0.7003962041323738,0.012875185399519916,0.1633015122822116,0.00355670427689595,0.11819584000776671,0.51,RBA_reverse
0.51EGM4,0.0016747825278097962,0.7004306785449691,0.01289242260581752,0.16324957203674093,0.00355670427689595,0.11819584000776671,0.51,RBA_reverse
0.51EGM5,0.0016745539012319236,0.7003962041323738,0.012875185399519916,0.1630313068869526,0.003826909672154952,0.11819584000776671,0.51,RBA_reverse
0.51EGM6,0.0016745539012319236,0.7003962041323738,0.012875185399519916,0.16303130688695258,0.0035567042768959506,0.11846604540302572,0.51,RBA_reverse
0.51EGM7,0.0019447592964909255,0.7003962041323737,0.012875185399519916,0.1630313068869526,0.0035567042768959506,0.11819584000776671,0.51,RBA_reverse
0.51EGM8,0.0016745539012319236,0.7006664095276328,0.012875185399519916,0.1630313068869526,0.0035567042768959506,0.11819584000776671,0.51,RBA_reverse
0.515EGM1,0.0016733333724396895,0.7002867707788751,0.012764277930808868,0.1616269473374459,0.0035624178571428628,0.11945045143439649,0.515,RBA_reverse
0.515EGM2,0.0016742902473943042,0.7007160558616182,0.012969837262002197,0.16162694733744587,0.0035624178571428628,0.11945045143439652,0.515,RBA_reverse
0.515EGM3,0.0016742902473943042,0.7007160558616183,0.01276427793080887,0.16183250666863921,0.0035624178571428628,0.11945045143439652,0.515,RBA_reverse
0.515EGM4,0.0016744641755514211,0.7007422823445854,0.012777391172292372,0.1617929930160316,0.0035624178571428628,0.11945045143439649,0.515,RBA_reverse
0.515EGM5,0.001674290247394304,0.7007160558616182,0.01276427793080887,0.16162694733744587,0.003767977188336191,0.11945045143439652,0.515,RBA_reverse
0.515EGM6,0.0016742902473943042,0.7007160558616182,0.01276427793080887,0.16162694733744587,0.0035624178571428628,0.11965601076558983,0.515,RBA_reverse
0.515EGM7,0.001879849578587632,0.7007160558616182,0.01276427793080887,0.16162694733744587,0.0035624178571428628,0.11945045143439652,0.515,RBA_reverse
0.515EGM8,0.0016742902473943042,0.7009216151928117,0.01276427793080887,0.16162694733744587,0.0035624178571428628,0.11945045143439652,0.515,RBA_reverse
0.52EGM1,0.0016733426483166336,0.70073067087519,0.012652964620310979,0.16021744883926806,0.003568136022927696,0.12070692361212249,0.52,RBA_reverse
0.52EGM2,0.0016740212106531398,0.7010350959072892,0.012798374407739335,0.16021744883926806,0.003568136022927696,0.1207069236121225,0.52,RBA_reverse
0.52EGM3,0.0016740212106531396,0.7010350959072892,0.012652964620310979,0.16036285862669641,0.0035681360229276957,0.12070692361212249,0.52,RBA_reverse
0.52EGM4,0.0016741442449917287,0.7010536481534513,0.012662240743392056,0.1603349072231146,0.003568136022927696,0.1207069236121225,0.52,RBA_reverse
0.52EGM5,0.0016740212106531396,0.7010350959072892,0.012652964620310979,0.16021744883926803,0.0037135458103560483,0.12070692361212249,0.52,RBA_reverse
0.52EGM6,0.0016740212106531396,0.7010350959072892,0.01265296462031098,0.16021744883926808,0.0035681360229276957,0.12085233339955086,0.52,RBA_reverse
0.52EGM7,0.0018194309980814924,0.7010350959072892,0.012652964620310979,0.16021744883926806,0.003568136022927696,0.1207069236121225,0.52,RBA_reverse
0.52EGM8,0.0016740212106531398,0.7011805056947177,0.012652964620310979,0.16021744883926806,0.003568136022927696,0.1207069236121225,0.52,RBA_reverse
0.525EGM1,0.0016733268503961154,0.7011649273228644,0.012541244959877086,0.1588028049580092,0.003573858774250447,0.12196525654094476,0.525,RBA_reverse
0.525EGM2,0.0016737467842685675,0.7013533232530881,0.012631009689439015,0.15880280495800922,0.003573858774250447,0.12196525654094471,0.525,RBA_reverse
0.525EGM3,0.0016737467842685677,0.7013533232530882,0.01254124495987709,0.15889256968757115,0.0035738587742504472,0.12196525654094473,0.525,RBA_reverse
0.525EGM4,0.0016738227361307193,0.701364775971567,0.012546971319116597,0.15887531465799046,0.0035738587742504464,0.12196525654094471,0.525,RBA_reverse
0.525EGM5,0.0016737467842685677,0.7013533232530882,0.01254124495987709,0.15880280495800925,0.003663623503812375,0.12196525654094473,0.525,RBA_reverse
0.525EGM6,0.0016737467842685675,0.701353323253088,0.012541244959877088,0.15880280495800922,0.003573858774250447,0.12205502127050666,0.525,RBA_reverse
0.525EGM7,0.001763511513830495,0.7013533232530881,0.012541244959877088,0.15880280495800922,0.003573858774250447,0.12196525654094471,0.525,RBA_reverse
0.525EGM8,0.0016737467842685675,0.70144308798265,0.012541244959877088,0.15880280495800922,0.003573858774250447,0.12196525654094471,0.525,RBA_reverse
0.53EGM1,0.0016732857842018788,0.7015894548809759,0.012429118441358043,0.15738300925925952,0.0035795861111111178,0.12322545022086318,0.53,RBA_reverse
0.53EGM2,0.0016734669615007256,0.7016707368827165,0.012467750564548767,0.1573830092592595,0.0035795861111111173,0.12322545022086318,0.53,RBA_reverse
0.53EGM3,0.0016734669615007258,0.7016707368827166,0.012429118441358047,0.15742164138245024,0.0035795861111111173,0.12322545022086318,0.53,RBA_reverse
0.53EGM4,0.001673499648968393,0.7016756657989326,0.01243158289946598,0.15741421532065883,0.0035795861111111178,0.12322545022086319,0.53,RBA_reverse
0.53EGM5,0.0016734669615007256,0.7016707368827166,0.012429118441358047,0.1573830092592595,0.003618218234301838,0.12322545022086318,0.53,RBA_reverse
0.53EGM6,0.0016734669615007256,0.7016707368827166,0.012429118441358047,0.1573830092592595,0.0035795861111111173,0.1232640823440539,0.53,RBA_reverse
0.53EGM7,0.0017120990846914473,0.7016707368827165,0.012429118441358047,0.1573830092592595,0.0035795861111111173,0.12322545022086318,0.53,RBA_reverse
0.53EGM8,0.0016734669615007256,0.7017093690059072,0.012429118441358047,0.1573830092592595,0.0035795861111111173,0.12322545022086318,0.53,RBA_reverse
0.535EGM1,0.001670238309755678,0.7007057212350933,0.012306737197768541,0.15583336368432346,0.0035824514991181712,0.12443772956005383,0.535,RBA_reverse
0.535EGM2,0.0016724474380992315,0.701696807728871,0.012777200089534297,0.1558333636843235,0.003582451499118172,0.12443772956005385,0.535,RBA_reverse
0.535EGM3,0.0016724474380992317,0.701696807728871,0.012306737197768543,0.15630382657608924,0.003582451499118172,0.12443772956005385,0.535,RBA_reverse
0.535EGM4,0.0016728455068382262,0.7017568321848072,0.012336749425736681,0.15621339182344582,0.0035824514991181717,0.12443772956005382,0.535,RBA_reverse
0.535EGM5,0.0016724474380992317,0.7016968077288709,0.012306737197768541,0.1558333636843235,0.004052914390883929,0.12443772956005385,0.535,RBA_reverse
0.535EGM6,0.0016724474380992317,0.701696807728871,0.012306737197768543,0.15583336368432352,0.003582451499118172,0.12490819245181962,0.535,RBA_reverse
0.535EGM7,0.0021429103298649882,0.701696807728871,0.012306737197768541,0.1558333636843235,0.003582451499118172,0.12443772956005385,0.535,RBA_reverse
0.535EGM8,0.0016724474380992315,0.7021672706206367,0.012306737197768541,0.1558333636843235,0.003582451499118172,0.12443772956005385,0.535,RBA_reverse
0.54EGM1,0.0016701466084599389,0.7011103653056677,0.012193893532590358,0.15440448715656496,0.0035881857142857194,0.12570117955439067,0.54,RBA_reverse
0.54EGM2,0.0016721581034195587,0.7020127870651813,0.012621202406157796,0.15440448715656496,0.0035881857142857194,0.12570117955439067,0.54,RBA_reverse
0.54EGM3,0.0016721581034195587,0.7020127870651813,0.01219389353259036,0.15483179603013242,0.0035881857142857202,0.12570117955439067,0.54,RBA_reverse
0.54EGM4,0.0016725196586185754,0.7020673056746222,0.012221152837310826,0.15474965656077203,0.00358818571428572,0.12570117955439064,0.54,RBA_reverse
0.54EGM5,0.0016721581034195587,0.7020127870651812,0.01219389353259036,0.15440448715656496,0.004015494587853158,0.12570117955439067,0.54,RBA_reverse
0.54EGM6,0.001672158103419559,0.7020127870651812,0.01219389353259036,0.154404487156565,0.00358818571428572,0.12612848842795812,0.54,RBA_reverse
0.54EGM7,0.0020994669769869973,0.7020127870651813,0.01219389353259036,0.15440448715656496,0.0035881857142857194,0.12570117955439067,0.54,RBA_reverse
0.54EGM8,0.0016721581034195587,0.7024400959387487,0.01219389353259036,0.15440448715656496,0.0035881857142857194,0.12570117955439067,0.54,RBA_reverse
0.545EGM1,0.0016700290930488167,0.7015050409575632,0.012080641654262635,0.15297044165288945,0.0035939245149911874,0.1269664902998238,0.545,RBA_reverse
0.545EGM2,0.001671863354383649,0.7023279499751925,0.012469330202719465,0.15297044165288948,0.003593924514991187,0.12696649029982374,0.545,RBA_reverse
0.545EGM3,0.0016718633543836494,0.7023279499751925,0.012080641654262637,0.15335913020134628,0.003593924514991187,0.12696649029982374,0.545,RBA_reverse
0.545EGM4,0.0016721922320976068,0.702377541173687,0.012105437253509814,0.15328441452589078,0.0035939245149911882,0.12696649029982374,0.545,RBA_reverse
0.545EGM5,0.001671863354383649,0.7023279499751924,0.012080641654262637,0.15297044165288945,0.003982613063448016,0.12696649029982374,0.545,RBA_reverse
0.545EGM6,0.001671863354383649,0.7023279499751925,0.012080641654262635,0.15297044165288945,0.0035939245149911865,0.12735517884828057,0.545,RBA_reverse
0.545EGM7,0.002060551902840479,0.7023279499751925,0.012080641654262637,0.15297044165288948,0.003593924514991187,0.12696649029982374,0.545,RBA_reverse
0.545EGM8,0.001671863354383649,0.7027166385236493,0.012080641654262637,0.15297044165288948,0.003593924514991187,0.12696649029982374,0.545,RBA_reverse
0.55EGM1,0.0016698855638499174,0.7018896606187017,0.011966981054636224,0.1515312207388869,0.0035996679012345752,0.12823366179635307,0.55,RBA_reverse
0.55EGM2,0.001671563184251641,0.7026422954426065,0.012321590936667409,0.1515312207388869,0.0035996679012345752,0.12823366179635307,0.55,RBA_reverse
0.55EGM3,0.0016715631842516405,0.7026422954426065,0.01196698105463622,0.15188583062091807,0.0035996679012345752,0.12823366179635307,0.55,RBA_reverse
0.55EGM4,0.0016718632272753216,0.7026875386820014,0.011989602674333643,0.15181766571880212,0.0035996679012345752,0.12823366179635307,0.55,RBA_reverse
0.55EGM5,0.0016715631842516405,0.7026422954426065,0.01196698105463622,0.15153122073888686,0.003954277783265765,0.12823366179635307,0.55,RBA_reverse
0.55EGM6,0.0016715631842516407,0.7026422954426066,0.011966981054636222,0.1515312207388869,0.0035996679012345757,0.12858827167838427,0.55,RBA_reverse
0.55EGM7,0.0020261730662828295,0.7026422954426065,0.01196698105463622,0.1515312207388869,0.0035996679012345752,0.12823366179635307,0.55,RBA_reverse
0.55EGM8,0.001671563184251641,0.7029969053246378,0.01196698105463622,0.1515312207388869,0.0035996679012345752,0.12823366179635307,0.55,RBA_reverse
0.555EGM1,0.00166971581975798,0.702264136074175,0.011852911225561952,0.15008681798014736,0.0036054158730158786,0.12950269404397857,0.555,RBA_reverse
0.555EGM2,0.001671257586283669,0.7029558224511245,0.012177992065449996,0.15008681798014736,0.003605415873015879,0.1295026940439786,0.555,RBA_reverse
0.555EGM3,0.0016712575862836687,0.7029558224511244,0.011852911225561953,0.15041189882003542,0.0036054158730158786,0.12950269404397857,0.555,RBA_reverse
0.555EGM4,0.0016715326441517188,0.7029972981995652,0.011873649099782332,0.15034941013950623,0.0036054158730158795,0.12950269404397857,0.555,RBA_reverse
0.555EGM5,0.001671257586283669,0.7029558224511245,0.011852911225561952,0.1500868179801474,0.003930496712903922,0.1295026940439786,0.555,RBA_reverse
0.555EGM6,0.001671257586283669,0.7029558224511245,0.011852911225561952,0.1500868179801474,0.003605415873015879,0.1298277748838666,0.555,RBA_reverse
0.555EGM7,0.0019963384261717115,0.7029558224511245,0.011852911225561952,0.15008681798014736,0.003605415873015879,0.1295026940439786,0.555,RBA_reverse
0.555EGM8,0.001671257586283669,0.7032809032910126,0.011852911225561952,0.15008681798014736,0.003605415873015879,0.1295026940439786,0.555,RBA_reverse
0.56EGM1,0.0016695196582226807,0.7026283784607726,0.011738431658890701,0.14863722694226128,0.003611168430335103,0.13077358704270028,0.56,RBA_reverse
0.56EGM2,0.0016709465537398736,0.7032685299844487,0.012038541046514806,0.14863722694226128,0.003611168430335103,0.13077358704270028,0.56,RBA_reverse
0.56EGM3,0.0016709465537398736,0.7032685299844487,0.011738431658890701,0.14893733632988537,0.003611168430335103,0.13077358704270028,0.56,RBA_reverse
0.56EGM4,0.0016712004827267994,0.7033068197263789,0.011757576529855861,0.14887964778800292,0.0036111684303351023,0.1307735870427003,0.56,RBA_reverse
0.56EGM5,0.0016709465537398734,0.7032685299844486,0.0117384316588907,0.14863722694226125,0.003911277817959208,0.13077358704270028,0.56,RBA_reverse
0.56EGM6,0.001670946553739874,0.7032685299844487,0.011738431658890701,0.14863722694226128,0.003611168430335103,0.13107369643032443,0.56,RBA_reverse
0.56EGM7,0.0019710559413639787,0.7032685299844487,0.011738431658890701,0.14863722694226128,0.003611168430335103,0.13077358704270028,0.56,RBA_reverse
0.56EGM8,0.0016709465537398736,0.7035686393720728,0.011738431658890701,0.14863722694226128,0.003611168430335103,0.13077358704270028,0.56,RBA_reverse
0.565EGM1,0.0016692968752362943,0.7029822982614465,0.011623541846473311,0.14718244119081858,0.0036169255731922463,0.13204634079251829,0.565,RBA_reverse
0.565EGM2,0.0016706300798803916,0.7035804170262806,0.011903245337309855,0.1471824411908186,0.0036169255731922467,0.13204634079251826,0.565,RBA_reverse
0.565EGM3,0.0016706300798803914,0.7035804170262805,0.011623541846473308,0.1474621446816551,0.0036169255731922463,0.13204634079251826,0.565,RBA_reverse
0.565EGM4,0.0016708667430005621,0.7036161032624423,0.011641384964554235,0.14740837866429218,0.0036169255731922467,0.13204634079251829,0.565,RBA_reverse
0.565EGM5,0.0016706300798803914,0.7035804170262805,0.011623541846473308,0.1471824411908186,0.0038966290640287922,0.13204634079251826,0.565,RBA_reverse
0.565EGM6,0.0016706300798803916,0.7035804170262806,0.01162354184647331,0.1471824411908186,0.0036169255731922467,0.13232604428335482,0.565,RBA_reverse
0.565EGM7,0.0019503335707169373,0.7035804170262806,0.01162354184647331,0.1471824411908186,0.0036169255731922467,0.13204634079251826,0.565,RBA_reverse
0.565EGM8,0.0016706300798803916,0.7038601205171171,0.01162354184647331,0.1471824411908186,0.0036169255731922467,0.13204634079251826,0.565,RBA_reverse
0.57EGM1,0.0016690472653212406,0.7033258052997241,0.01150824128016063,0.14572245429140954,0.003622687301587309,0.1333209552934325,0.57,RBA_reverse
0.57EGM2,0.00167030815796536,0.703891482560322,0.011772112395283394,0.1457224542914095,0.003622687301587309,0.13332095529343246,0.57,RBA_reverse
0.57EGM3,0.00167030815796536,0.7038914825603219,0.011508241280160628,0.1459863254065323,0.003622687301587308,0.13332095529343246,0.57,RBA_reverse
0.57EGM4,0.0016705314249730082,0.7039251488077556,0.01152507440387746,0.14593560276837417,0.0036226873015873084,0.1333209552934325,0.57,RBA_reverse
0.57EGM5,0.0016703081579653597,0.703891482560322,0.011508241280160628,0.14572245429140948,0.0038865584167100727,0.13332095529343246,0.57,RBA_reverse
0.57EGM6,0.00167030815796536,0.7038914825603219,0.011508241280160628,0.1457224542914095,0.003622687301587309,0.13358482640855524,0.57,RBA_reverse
0.57EGM7,0.001934179273088125,0.703891482560322,0.011508241280160628,0.1457224542914095,0.003622687301587309,0.13332095529343246,0.57,RBA_reverse
0.57EGM8,0.00167030815796536,0.7041553536754448,0.011508241280160628,0.1457224542914095,0.003622687301587309,0.13332095529343246,0.57,RBA_reverse
0.575EGM1,0.0016687706215175037,0.7036588087340648,0.011392529451803506,0.14425725980962412,0.003628453615520288,0.13459743054544288,0.575,RBA_reverse
0.575EGM2,0.001669980781254916,0.7042017255702744,0.011645149677883482,0.14425725980962414,0.0036284536155202895,0.1345974305454429,0.575,RBA_reverse
0.575EGM3,0.0016699807812549162,0.7042017255702743,0.01139252945180351,0.1445098800357041,0.0036284536155202886,0.13459743054544288,0.575,RBA_reverse
0.575EGM4,0.0016701945286441366,0.7042339563623183,0.011408644847825538,0.14446132010024879,0.0036284536155202886,0.1345974305454429,0.575,RBA_reverse
0.575EGM5,0.001669980781254916,0.7042017255702742,0.011392529451803508,0.14425725980962412,0.003881073841600263,0.13459743054544288,0.575,RBA_reverse
0.575EGM6,0.001669980781254916,0.7042017255702744,0.011392529451803506,0.14425725980962412,0.0036284536155202895,0.13485005077152284,0.575,RBA_reverse
0.575EGM7,0.001922601007334891,0.7042017255702744,0.011392529451803506,0.14425725980962414,0.0036284536155202895,0.1345974305454429,0.575,RBA_reverse
0.575EGM8,0.001669980781254916,0.7044543457963545,0.011392529451803506,0.14425725980962414,0.0036284536155202895,0.1345974305454429,0.575,RBA_reverse
0.58EGM1,0.0016684667353699205,0.7039812170521557,0.011276405853252798,0.14278685131105265,0.0036342245149911874,0.13587576654854952,0.58,RBA_reverse
0.58EGM2,0.0016696479430091972,0.7045111450398395,0.011522364642557983,0.14278685131105265,0.003634224514991188,0.13587576654854955,0.58,RBA_reverse
0.58EGM3,0.001669647943009197,0.7045111450398394,0.011276405853252796,0.1430328101003578,0.003634224514991188,0.13587576654854952,0.58,RBA_reverse
0.58EGM4,0.0016698560540139478,0.7045425259261306,0.01129209629639846,0.14298553065991604,0.0036342245149911874,0.13587576654854952,0.58,RBA_reverse
0.58EGM5,0.0016696479430091972,0.7045111450398395,0.011276405853252798,0.14278685131105262,0.0038801833042963725,0.13587576654854952,0.58,RBA_reverse
